task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.0001,16,3555,1.0036333308865627e-07,1.0,1.0,1.0,0.08221402770800514,0.9988521785151043,0.10589231671395832,0.9981097431457752,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,6,1e-06,22,4166,9.8183333951359e-08,1.0,1.0,1.0,0.08330819745328467,0.9988214229637119,0.10665519336180461,0.9980824092040316,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,8,1e-06,28,4731,7.149999922451873e-08,1.0,1.0,1.0,0.07325607304686213,0.9990886823785183,0.09923736710567194,0.9983398688887376,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,1,0.01,4,509,9.396666622099777e-08,1.0,1.0,1.0,0.9105118757979942,0.8592158610941977,0.9125464647998491,0.8596210803854394,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,10,684,3.0359999897579353e-07,1.0,1.0,1.0,0.3098909752074776,0.9836920129876694,0.3101906951621317,0.9837800521385182,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,3,0.01,20,992,4.621433326974511e-07,1.0,1.0,1.0,0.1618898688653956,0.9955493664023594,0.17196460436471028,0.9950149438842896,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,4,0.01,16,3535,9.382999851368368e-08,1.0,1.0,1.0,0.11110441722491185,0.997886668046224,0.10778993022992585,0.9980413884856072,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,6,1e-08,22,4104,9.645000100135803e-08,1.0,1.0,1.0,0.1109236645081444,0.9978935386959551,0.10847529858360495,0.9980164021442947,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,8,1e-08,28,4720,7.504333431522052e-08,1.0,1.0,1.0,0.10234942313541148,0.9982066053630844,0.10144600110063764,0.9982651505761018,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.va
AC_Response,dkan,teacher_distillation,polynomial,1,0.01,4,512,7.615333306603134e-08,1.0,1.0,1.0,0.906142543839775,0.8594282308329119,0.9126434698824146,0.8595912338121594,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.va
AC_Response,dkan,teacher_distillation,polynomial,2,0.01,10,687,2.873033343348652e-07,1.0,1.0,1.0,0.3209356053608367,0.9823664046264505,0.31137858680253666,0.9836555839722889,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.va
AC_Response,dkan,teacher_distillation,polynomial,3,0.01,20,982,6.220466670735429e-07,1.0,1.0,1.0,0.175368187928139,0.9947348991150364,0.17384225625888786,0.9949054876238098,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,4,0.0001,16,3581,6.665333445804814e-08,1.0,1.0,1.0,0.02285469239533355,0.999909190642147,0.17948880539587003,0.9945691644042289,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,6,1e-06,22,4176,6.757666512082021e-08,1.0,1.0,1.0,0.02249948186069552,0.999911991447614,0.17978243154592932,0.9945513812374416,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,8,1e-06,28,4783,6.984000016624728e-08,1.0,1.0,1.0,0.022477002299697055,0.9999121672210218,0.17957419089962925,0.9945639961160994,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\additive_spline_8\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,1,0.01,4,510,5.64566677591453e-08,1.0,1.0,1.0,0.85052408057403,0.8742369468913543,0.9128091557399637,0.8595402481659361,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\polynomial_1\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,2,0.01,10,686,1.8542666803114116e-07,1.0,1.0,1.0,0.20848499457153044,0.9924433475368452,0.31389633991389854,0.9833901991526529,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\polynomial_2\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,3,0.01,20,992,4.0275000113373e-07,1.0,1.0,1.0,0.020598120351633456,0.9999262376021133,0.1863514877820762,0.9941459335141468,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\mlp_l\polynomial_3\formula.va
