task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
AC_Response,43,bkan_parameter_mean,teacher_distillation,polynomial,1,2912,448,672,448,0.01,0.9089853197774577,0.0005630000378005207,0.003963900031521916,4,509,17,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.va,0.9105118757979942,0.8592158610941977,1.446484970913196,1.706573094228201,0.9125464647998491,0.8596210803854394,1.455023560206964,1.860386629246082,1.0,5000,1.0,1.0,0.0,9.396666622099777e-08,False,False,False,True
AC_Response,43,bkan_parameter_mean,teacher_distillation,polynomial,2,2912,448,672,448,0.01,0.3080490287469102,0.000851099961437285,0.003696099971421063,10,684,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.va,0.3098909752074776,0.9836920129876694,0.5640583261418118,0.6598822947726108,0.3101906951621317,0.9837800521385182,0.5664627380786094,0.6490280426905755,1.0,5000,1.0,1.0,1.7763568394002505e-15,3.0359999897579353e-07,False,False,False,True
AC_Response,43,bkan_parameter_mean,teacher_distillation,polynomial,3,2912,448,672,448,0.01,0.16062703977761014,0.001021499978378415,0.004591599979903549,20,992,33,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.va,0.1618898688653956,0.9955493664023594,0.3018428390821871,0.39457396025224334,0.17196460436471028,0.9950149438842896,0.3296938888384004,0.5375877284753035,1.0,5000,1.0,1.0,5.329070518200751e-15,4.621433326974511e-07,False,False,False,False
AC_Response,43,bkan_parameter_mean,teacher_distillation,additive_spline,4,2912,448,672,448,0.0001,0.08096991890994164,0.001199499994982034,0.005532700044568628,16,3555,103,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va,0.08221402770800514,0.9988521785151043,0.14561073815121717,0.2099692643622184,0.10589231671395832,0.9981097431457752,0.20767972828882597,0.3617718051265717,1.0,5000,1.0,1.0,3.1086244689504383e-15,1.0036333308865627e-07,False,False,False,False
AC_Response,43,bkan_parameter_mean,teacher_distillation,additive_spline,6,2912,448,672,448,1e-06,0.08198206038942271,0.0016494000446982682,0.007040700002107769,22,4166,121,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.va,0.08330819745328467,0.9988214229637119,0.14590352668536322,0.2335103327830721,0.10665519336180461,0.9980824092040316,0.20145726625233823,0.3686562226774637,1.0,5000,1.0,1.0,1.7763568394002505e-15,9.8183333951359e-08,False,False,False,False
AC_Response,43,bkan_parameter_mean,teacher_distillation,additive_spline,8,2912,448,672,448,1e-06,0.07158804413680286,0.0017637000419199467,0.007516400015447289,28,4731,139,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.va,0.07325607304686213,0.9990886823785183,0.12286229774188841,0.20797905699475638,0.09923736710567194,0.9983398688887376,0.19485055186764674,0.35793808637425517,1.0,5000,1.0,1.0,3.552713678800501e-15,7.149999922451873e-08,False,False,False,False
AC_Response,43,dkan,teacher_distillation,polynomial,1,2912,448,672,448,0.01,0.8985182110145123,0.0005438000080175698,0.0025130999856628478,4,512,17,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.va,0.906142543839775,0.8594282308329119,1.4562501017820213,1.6457625326679253,0.9126434698824146,0.8595912338121594,1.455490105257871,1.8488522767069648,1.0,5000,1.0,1.0,0.0,7.615333306603134e-08,False,False,False,False
AC_Response,43,dkan,teacher_distillation,polynomial,2,2912,448,672,448,0.01,0.3411446563970185,0.0015195999876596034,0.004245499963872135,10,687,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.va,0.3209356053608367,0.9823664046264505,0.5751796164407609,0.7895671631534755,0.31137858680253666,0.9836555839722889,0.5583245459594014,0.6406591197491984,1.0,5000,1.0,1.0,1.7763568394002505e-15,2.873033343348652e-07,False,False,False,False
AC_Response,43,dkan,teacher_distillation,polynomial,3,2912,448,672,448,0.01,0.2200458070239584,0.0007894000154919922,0.0037647999706678092,20,982,33,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.va,0.175368187928139,0.9947348991150364,0.32190029213063126,0.6175417615404912,0.17384225625888786,0.9949054876238098,0.32600266737841915,0.5631376703220639,1.0,5000,1.0,1.0,4.440892098500626e-15,6.220466670735429e-07,False,False,False,True
AC_Response,43,dkan,teacher_distillation,additive_spline,4,2912,448,672,448,0.01,0.18609157159099435,0.0012477999553084373,0.006066700036171824,16,3535,103,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.va,0.11110441722491185,0.997886668046224,0.21033959025525467,0.5024746000035836,0.10778993022992585,0.9980413884856072,0.20889572915104207,0.3288735673335319,1.0,5000,1.0,1.0,3.885780586188048e-15,9.382999851368368e-08,False,False,False,True
