task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
I_dark,dkan,0.8,44,0.015481055328459144,0.007676508850816774,0.9930125573145407,5.908994002146668e-09,4.1552806341302926e-09,1.0971844349101794,4.816602713290983,952,2.54147469997406,2.55194469995331,1344,720
I_dark,bkan,0.8,44,0.011318428456937054,0.006335276948857201,0.9962650104322437,4.504124325664833e-09,3.671372189083965e-09,1.1490972302858724,3.265360749616573,1664,43.38463640003465,43.50018819991965,1344,720
I_dark,mlp_n,0.8,44,0.017920366594550402,0.011937666519291968,0.9906370886271577,7.948808037418303e-09,6.27090129425947e-09,1.7087972344544755,11.819341756736641,769,0.24853679991792887,0.2508592000231147,1344,720
I_dark,mlp_l,0.8,44,0.017200672353913884,0.011855235507269461,0.9913740292803918,7.902579275264493e-09,6.335497357006209e-09,1.867980146849173,11.252953753729594,2561,0.2740967000136152,0.27601899998262525,1344,720
I_dark,dkan,1.0,42,0.012165165916577026,0.0059643119724328555,0.9956852741559002,4.752019457904084e-09,3.225354795038161e-09,0.7748093507234288,4.162848358484629,952,2.6049807999515906,2.6157026999862865,1680,720
I_dark,bkan,1.0,42,0.005112107546816417,0.003459400773587969,0.9992380664509627,2.626334218023315e-09,1.963988782146001e-09,0.49561902769404065,2.8443300391968243,1664,54.84269369998947,54.970968700014055,1680,720
I_dark,mlp_n,1.0,42,0.018404864792575863,0.01287379148042979,0.9901239701088048,9.010732470022946e-09,7.11093921280739e-09,1.9417672460047846,12.246121436428297,769,0.25178950000554323,0.2542452000780031,1680,720
I_dark,mlp_l,1.0,42,0.017004506234983664,0.01199129272994133,0.9915696581723615,8.201143037089653e-09,6.598991003983295e-09,1.9316306216303554,10.990036772938453,2561,0.31193299998994917,0.3141613999614492,1680,720
I_dark,dkan,1.0,43,0.010776660702900702,0.005095704429840902,0.9966140109278848,4.4488643029749315e-09,2.937889231819448e-09,0.7032158619012964,3.299905910390308,952,2.537725100060925,2.548838200047612,1680,720
I_dark,bkan,1.0,43,0.005152406644806835,0.0036919079867885674,0.9992260063523756,2.8135806995975513e-09,2.15732996086853e-09,0.5867575196220324,2.7398903038777616,1664,54.5642746000085,54.67669550003484,1680,720
I_dark,mlp_n,1.0,43,0.019559493655516392,0.013855002084406647,0.9888459561189821,9.587674603224739e-09,7.755536982466846e-09,2.3060232207568845,12.610895305779053,769,0.25696479994803667,0.25918029993772507,1680,720
I_dark,mlp_l,1.0,43,0.016270238792356843,0.01138117963691568,0.9922819962195767,7.719149248594969e-09,6.227702280957227e-09,1.6989285162823067,10.33319077884498,2561,0.3145918999798596,0.31681480002589524,1680,720
I_dark,dkan,1.0,44,0.014002059373253377,0.007967590537038726,0.9942838849317995,6.14979551166081e-09,4.535610109772725e-09,1.106533572252998,5.177071226968147,952,2.5483409999869764,2.557415899937041,1680,720
I_dark,bkan,1.0,44,0.005436364044755485,0.0037216491194068013,0.9991383434455737,3.017585990427568e-09,2.227955685511204e-09,0.5870183306728332,2.6189056070192436,1664,54.105501399957575,54.226829499937594,1680,720
I_dark,mlp_n,1.0,44,0.017602814932565217,0.012007976984828542,0.9909659731060538,7.944889353215692e-09,6.3588318252936746e-09,1.8237474882863418,11.271076698311742,769,0.2645548000000417,0.2667927999282256,1680,720
I_dark,mlp_l,1.0,44,0.01702481258447381,0.012006976519675833,0.9915495115500293,7.966483273865723e-09,6.463490267584044e-09,1.9118057839326221,10.938767585175304,2561,0.3042823999421671,0.306747299968265,1680,720
I_photo,dkan,0.01,42,0.023828857466986108,0.017698551240326103,-0.05519301723297598,2.7371166929012313e-05,2.0196058846917212e-05,3.141564823198482,12.049301549750485,952,1.228419200051576,1.2395868999883533,17,768
I_photo,bkan,0.01,42,0.021409137112236677,0.017894362930130137,0.1482271427502877,2.400472300156883e-05,2.0227240982495966e-05,3.8258989478083287,9.576509495094239,1664,1.2312355999602005,1.3580994999501854,17,768
