task,model,fraction,n_seeds,n_train_mean,rmse_target_mean,rmse_target_std,mae_target_mean,mae_target_std,r2_target_mean,r2_target_std,rmse_raw_mean,rmse_raw_std,mae_raw_mean,mae_raw_std,medape_percent_mean,medape_percent_std,p95ape_percent_mean,p95ape_percent_std,param_count_mean,param_count_std,train_time_s_mean,train_time_s_std,n_train_std
I_photo,bkan,0.25,3,448.0,0.004165542706661835,8.377165834129764e-05,0.003371904027786627,8.175656800247606e-05,0.9677414931300125,0.0013051906163782873,4.716890736594304e-06,8.7247858082247e-08,3.829469833049551e-06,9.098751380270128e-08,0.6832619828167606,0.008807510263068787,1.810802753085981,0.08782371929307368,1664.0,0.0,14.582791933324188,0.06906524312671429,0.0
I_photo,mlp_n,0.25,3,448.0,0.0046482072552103135,4.799533060418662e-05,0.0038449551383012317,4.966396077163263e-05,0.959844712585972,0.000830931126851337,5.245357002606705e-06,4.626306266827564e-08,4.363689469733221e-06,5.426496048236231e-08,0.8047770359511667,0.017622966040576026,2.0272790958750626,0.05385489065124177,769.0,0.0,0.23339730000589043,0.009237841686863013,0.0
I_photo,mlp_l,0.25,3,448.0,0.004631513581057313,4.792580774749991e-05,0.0038397074492703565,3.162821528676776e-05,0.9601326055216908,0.0008276264716166948,5.235452725734688e-06,4.5701956897603766e-08,4.3596915279389956e-06,3.457946185914465e-08,0.8091936530277982,0.008482128313958358,2.0018542131638424,0.05838024634666917,2561.0,0.0,0.24784023330236474,0.00103982865045704,0.0
I_photo,dkan,0.5,3,896.0,0.0038596793255272917,0.00014458949851435388,0.0029907246487481075,8.977512150887164e-05,0.9722772081787973,0.0020472911053287194,4.338213610723002e-06,1.7717002334910894e-07,3.382209772781686e-06,1.0715901710377827e-07,0.5659743014008872,0.024119565872502795,1.7151626368128294,0.03377107497256303,952.0,0.0,2.678973300033249,0.16842576273433682,0.0
I_photo,bkan,0.5,3,896.0,0.003935277530765279,2.635042391286773e-05,0.0031161009169332642,4.540768960913201e-05,0.9712196763985372,0.00038449538192140547,4.472630508505952e-06,2.9158874004390552e-08,3.5449577223431226e-06,5.002709942530233e-08,0.6154632356076466,0.017247608925371968,1.6157531400451093,0.026304405515195427,1664.0,0.0,30.18215649997971,1.8695600903932281,0.0
I_photo,mlp_n,0.5,3,896.0,0.0045567157960541135,3.879743272031631e-05,0.0037691929021565758,4.70790393727567e-05,0.9614112388012678,0.0006551678177168369,5.14430290285064e-06,4.2943913056532606e-08,4.277644353952565e-06,5.306506627917074e-08,0.7949673239535476,0.00826210360535267,1.9596556446410665,0.04276293694870484,769.0,0.0,0.2658856665948406,0.015703288265536453,0.0
I_photo,mlp_l,0.5,3,896.0,0.00456391626112887,3.2320291536297947e-05,0.0037863118048724123,3.312067605566807e-05,0.96129005236659,0.00054862089799475,5.157791845779994e-06,3.530253616170307e-08,4.298476212733329e-06,3.811110083559336e-08,0.7963902145001459,0.01177635630122277,1.9740728650970485,0.04686971458431822,2561.0,0.0,0.3172939666546881,0.048406303950939616,0.0
I_photo,dkan,0.8,3,1433.0,0.0035178739309544363,0.00031619026032545314,0.002743632378485964,0.00028431231953987335,0.9768164247725152,0.004259773093188161,3.952236558012931e-06,3.7714137910771144e-07,3.103562029540524e-06,3.300310359645345e-07,0.5366818132965864,0.06732897983409565,1.5370990384025613,0.06023168451906216,952.0,0.0,2.7855850333580747,0.20673267988849148,0.0
I_photo,bkan,0.8,3,1433.0,0.003771275100970877,0.00010454495015768351,0.002993347695811606,6.507985319266621e-05,0.973549400888746,0.0014561048437843997,4.289248362978179e-06,1.2094963486365412e-07,3.4052405182700094e-06,7.565821746428488e-08,0.5771540624368542,0.025536016908092332,1.5549164613439654,0.07174578069213901,1664.0,0.0,50.19908779999241,1.451805698064316,0.0
I_photo,mlp_n,0.8,3,1433.0,0.004538937115550969,1.2323320852113772e-05,0.0037613648409605253,1.7374610687725256e-05,0.9617142637992661,0.0002077039984339979,5.124152901495305e-06,1.3275002486513846e-08,4.268529018144504e-06,1.8915771112285786e-08,0.7915508823829697,0.0017162774661491278,1.966160233288336,0.04027770297783078,769.0,0.0,0.3162112000087897,0.03187889911825563,0.0
I_photo,mlp_l,0.8,3,1433.0,0.004556457885493831,1.606738652693412e-05,0.003785029498176473,9.619453482921616e-06,0.9614179241163191,0.0002719990913252897,5.147665283896462e-06,1.5565551565333785e-08,4.295838572574196e-06,9.991633730342519e-09,0.7977519911305097,0.008539527896233023,1.9844176129302487,0.035878022768802656,2561.0,0.0,0.38123613332087797,0.09488122968629832,0.0
I_photo,dkan,1.0,3,1792.0,0.003600700875598724,0.00018479667930801792,0.0028643354789776097,0.00025710475684864834,0.9758430565926037,0.0024470049219456878,4.050433680677513e-06,2.3618459436810416e-07,3.243603732179456e-06,3.018072974135055e-07,0.5602374518137855,0.07900779179395342,1.5457184517457971,0.059920093370812444,952.0,0.0,2.6895187999277064,0.13674596870997702,0.0
I_photo,bkan,1.0,3,1792.0,0.003800517389263786,2.0104068991515272e-05,0.002985707193169438,1.2460531022012279e-05,0.9731574933195991,0.00028445715960007584,4.322486903754998e-06,2.247108935720865e-08,3.3972299034559257e-06,1.4415513690500552e-08,0.5691419364644293,0.001984213890396996,1.5748817795005554,0.053072415750223305,1664.0,0.0,57.78366853331681,0.20604092149036055,0.0
I_photo,mlp_n,1.0,3,1792.0,0.004526171964643196,9.170292493245089e-06,0.0037292141692860967,8.705245731409408e-06,0.9619294323166628,0.00015420301862690227,5.109034736222337e-06,1.0423086403289247e-08,4.231428913342164e-06,8.72353162092631e-09,0.7805300425698768,0.004945814402350624,1.9555313684009743,0.012484021780148439,769.0,0.0,0.28193016664590687,0.016968246293723416,0.0
