task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_dark,46,bkan_parameter_mean,teacher_distillation,polynomial,1,1560,240,360,240,1e-08,0.04826530900368434,0.0010584999690763652,0.0032075998606160283,7,813,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va,0.04775898193688102,0.906103142062704,0.12564646894934184,0.14118872745335853,0.04738591685521436,0.9093377243632657,0.1256381817928818,0.1419277492700104,1.0,5000,1.0,1.0,8.881784197001252e-16,1.878799987025559e-07,False,False,True,True
I_dark,46,bkan_parameter_mean,teacher_distillation,polynomial,2,1560,240,360,240,1e-08,0.02072754180374118,0.001327900041360408,0.00420500006293878,28,1584,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.va,0.020758540283808198,0.9822607783146423,0.051651890355776636,0.058252543322426575,0.020852408452898905,0.9824433971101828,0.051812501342889485,0.06058001855377526,1.0,5000,1.0,1.0,8.881784197001252e-16,1.0985766673305382e-06,False,False,False,True
I_dark,46,bkan_parameter_mean,teacher_distillation,polynomial,3,1560,240,360,240,1e-08,0.010607327003826317,0.0018978000152856112,0.006230999948456883,84,3658,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.va,0.010949343420685943,0.9950646598114018,0.0226692401548902,0.02759265811873579,0.01103432263147281,0.9950839148588504,0.022901598641532486,0.02672812574197092,1.0,5000,1.0,1.0,8.881784197001252e-16,3.943603332542504e-06,False,False,False,False
I_dark,46,bkan_parameter_mean,teacher_distillation,additive_spline,4,1560,240,360,240,1e-08,0.006086856987491206,0.0018132999539375305,0.005749299947638065,31,7118,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va,0.0050690241424441096,0.9989422338665795,0.01188094337320566,0.017449579183506536,0.005446346380586956,0.9988023261797851,0.012766397232210774,0.02160547362709142,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.2513000013617178e-07,False,False,False,True
I_dark,46,bkan_parameter_mean,teacher_distillation,additive_spline,6,1560,240,360,240,0.0001,0.005069507072206818,0.0016753999516367912,0.007076799985952675,43,8397,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va,0.003601893885133229,0.9994659243635332,0.007715511874678736,0.016189824680232334,0.0039381671339608895,0.9993737952948584,0.008685238446090123,0.018472145845423782,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.382566678027312e-07,False,False,False,False
I_dark,46,bkan_parameter_mean,teacher_distillation,additive_spline,8,1560,240,360,240,0.0001,0.005152494352743061,0.0014957999810576439,0.006409000023268163,55,9553,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.va,0.00372199793494432,0.9994297133641319,0.007558799574730331,0.016449100003436357,0.003713564736283296,0.9994431861390297,0.007843755962346276,0.017841258593178644,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3454666671653587e-07,False,False,False,False
I_dark,46,dkan,teacher_distillation,polynomial,1,1560,240,360,240,1e-08,0.04896652929184983,0.0007996999775059521,0.002473199972882867,7,815,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_1\formula.va,0.04883669890770974,0.9007710958146924,0.1119982859103768,0.1655127161920733,0.047410900759403345,0.9092420970171204,0.12482771000899263,0.14320088953085275,1.0,5000,1.0,1.0,8.881784197001252e-16,1.5228999933848778e-07,False,False,False,False
I_dark,46,dkan,teacher_distillation,polynomial,2,1560,240,360,240,1e-08,0.02329442471016408,0.0009583000210113823,0.003141900000628084,28,1577,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_2\formula.va,0.024553529827407217,0.9749173472736861,0.0533621502451532,0.09143085134869366,0.021275574300853306,0.9817236013009424,0.05098811154090596,0.06658339102703525,1.0,5000,1.0,1.0,8.881784197001252e-16,9.31789999594912e-07,False,False,False,True
I_dark,46,dkan,teacher_distillation,polynomial,3,1560,240,360,240,1e-08,0.013574064802768045,0.0015088000218383968,0.005417799984570593,84,3627,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_3\formula.va,0.016213485514804876,0.9890629960128315,0.03420787197310986,0.05108638480032823,0.013711977248676717,0.9924084893164646,0.026473378134582146,0.05059893252415293,1.0,5000,1.0,1.0,8.881784197001252e-16,3.2196733343880625e-06,False,False,False,True
I_dark,46,dkan,teacher_distillation,additive_spline,4,1560,240,360,240,1e-08,0.010404336320170786,0.001734799996484071,0.006176200055051595,31,7055,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_4\formula.va,0.015118106371236022,0.9904908786843769,0.029985882974613524,0.06736173774400633,0.005584718914545772,0.9987406957226702,0.012215725640019175,0.02213739659787528,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.2715333335412046e-07,False,False,False,True
