task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,4,1e-08,31,7118,1.2513000013617178e-07,1.0,1.0,1.0,0.0050690241424441096,0.9989422338665795,0.005446346380586956,0.9988023261797851,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.0001,43,8397,1.382566678027312e-07,1.0,1.0,1.0,0.003601893885133229,0.9994659243635332,0.0039381671339608895,0.9993737952948584,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.0001,55,9553,1.3454666671653587e-07,1.0,1.0,1.0,0.00372199793494432,0.9994297133641319,0.003713564736283296,0.9994431861390297,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,1,1e-08,7,813,1.878799987025559e-07,1.0,1.0,1.0,0.04775898193688102,0.906103142062704,0.04738591685521436,0.9093377243632657,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,2,1e-08,28,1584,1.0985766673305382e-06,1.0,1.0,1.0,0.020758540283808198,0.9822607783146423,0.020852408452898905,0.9824433971101828,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,84,3658,3.943603332542504e-06,1.0,1.0,1.0,0.010949343420685943,0.9950646598114018,0.01103432263147281,0.9950839148588504,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.va
I_dark,dkan,teacher_distillation,additive_spline,4,1e-08,31,7055,1.2715333335412046e-07,1.0,1.0,1.0,0.015118106371236022,0.9904908786843769,0.005584718914545772,0.9987406957226702,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_4\formula.va
I_dark,dkan,teacher_distillation,additive_spline,6,1e-08,43,8316,1.3058333230825762e-07,1.0,1.0,1.0,0.01452446381488827,0.9912230057764772,0.003841470768778061,0.9994041689859953,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_6\formula.va
I_dark,dkan,teacher_distillation,additive_spline,8,0.0001,55,9433,1.3187000101121763e-07,1.0,1.0,1.0,0.013742779527340728,0.9921423124962232,0.004442363753302491,0.9992031872523706,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\additive_spline_8\formula.va
I_dark,dkan,teacher_distillation,polynomial,1,1e-08,7,815,1.5228999933848778e-07,1.0,1.0,1.0,0.04883669890770974,0.9007710958146924,0.047410900759403345,0.9092420970171204,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\I_dark\exports\I_dark\dkan\polynomial_1\formula.va
