mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
1,field_collection,main,reverse,-1.0,-0.2822110652923584,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8806864619255066,1.0,0.14115546643733978
1,field_collection,main,reverse,-1.0,-0.2822110652923584,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8768630027770996,1.0,-0.16342465579509735
1,field_collection,main,reverse,-1.0,-0.2822110652923584,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8761124610900879,1.0,0.13834699988365173
1,field_collection,main,reverse,-1.0,-0.2822110652923584,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.872835099697113,1.0,-0.15454459190368652
2,surface_recombination,surface_loss,reverse,1.0,0.055400729179382324,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.8682558536529541,1.0,0.3549031913280487
2,surface_recombination,surface_loss,reverse,1.0,0.055400729179382324,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.8619752526283264,1.0,-0.37861213088035583
4,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8557548522949219,1.0,0.015433699823915958
1,field_collection,main,reverse,-1.0,-0.2822110652923584,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8456425070762634,1.0,-0.11483151465654373
2,surface_recombination,surface_loss,reverse,1.0,0.055400729179382324,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8452094197273254,1.0,-0.09245134145021439
1,field_collection,main,reverse,-1.0,-0.2822110652923584,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8325591683387756,1.0,0.10613682121038437
1,field_collection,main,reverse,-1.0,-0.2822110652923584,0,one,1,,0.8276883363723755,1.0,0.08794274926185608
