task,task_key,primary_task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,group_macro_rmse_target,group_macro_mae_target,param_count,train_time_s,epochs_completed,best_val_loss,checkpoint,wall_time_s,reused,train_groups,validation_groups,calibration_groups,test_groups,train_rows,test_rows
APD_I_photo,photo_current,True,49,poly3_ridge,0.13047150443501385,0.10148722481223568,0.9755566108287896,3.802980717441339e-07,1.0358415814070689e-07,19.727162450654312,51.32881572247711,0.1293321163173126,0.10148722481223568,120,,,,,0.010899699991568923,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,49,spline_ridge,0.1043051169769587,0.0757131898345671,0.9843778317439291,3.3925720072644763e-07,7.934618380666852e-08,12.460339876140132,46.47439489005297,0.10293581311061611,0.0757131898345671,50,,,,,0.00801829993724823,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,50,bkan,0.042252876487549135,0.027895750178990552,0.9973922353518139,3.174964223868135e-07,5.0460208661500263e-08,4.586796309459606,17.969512633925252,0.04159950952665907,0.027895750178990555,1872,194.79316250002012,300.0,-2.0189942598342894,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_50\photo_current\bkan\model_checkpoint.pt,194.96251540002413,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,50,dkan,0.08121923477206215,0.056440532811136555,0.9903645141053584,5.313993552431992e-07,9.299872600602166e-08,9.288610050899221,35.123262796047165,0.07812343804223079,0.05644053281113656,1088,2.9532838999293745,,,,2.967677199980244,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,50,mlp_l,0.2590899617460115,0.19343450099521164,0.9019478757134342,9.180082389319918e-07,2.318086484375945e-07,37.230166891874866,103.46265377153418,0.25894282517204603,0.19343450099521162,2625,0.5942538999952376,,,,0.5961527999024838,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,50,poly3_ridge,0.1312185965687866,0.10130100678805591,0.9748495007591059,4.2281776194455296e-07,1.0714567002997536e-07,19.18470218899088,60.80638819789593,0.13029542315340917,0.10130100678805591,120,,,,,0.009580999845638871,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,50,spline_ridge,0.09452621112348962,0.07110566023120042,0.9869485028082688,3.2636268240554234e-07,7.909151608971555e-08,12.645173370416607,46.87403270053547,0.0935449622776952,0.07110566023120041,50,,,,,0.007790999952703714,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,51,bkan,0.04087380807428563,0.02537464017567128,0.9975010091086453,2.1109170458589828e-07,4.1309736335334295e-08,3.9156735718256592,17.021503001244625,0.040517639005363086,0.02537464017567128,1872,161.84793270006776,300.0,-2.039562797546387,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_51\photo_current\bkan\model_checkpoint.pt,162.01017949986272,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,51,dkan,0.06880316437632032,0.04709772726413827,0.992919053782489,4.768110667257294e-07,8.051654212882861e-08,7.921070021632689,29.067730245384055,0.0678149363629606,0.04709772726413827,1088,2.5898132999427617,,,,2.603896199958399,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,51,mlp_l,0.2586907028864213,0.19477077169868692,0.8998995310299389,8.68547404590104e-07,2.2296698365469543e-07,38.68022307668489,108.30216236271411,0.25852737524382924,0.19477077169868692,2625,0.5886981999501586,,,,0.5901091999839991,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,51,poly3_ridge,0.13607445260073733,0.10583497655773269,0.9723033232535961,4.083314304190856e-07,1.0342418553677776e-07,19.4572482304364,54.97160601064982,0.13425562875677632,0.10583497655773269,120,,,,,0.009337000083178282,False,51,8,11,8,8160,1280
APD_I_photo,photo_current,True,51,spline_ridge,0.09496082918323916,0.06904288794181793,0.9865115058853237,2.7013651834758297e-07,7.325917605578449e-08,11.28816895163451,44.33396625783396,0.09389839287863509,0.06904288794181793,50,,,,,0.007782199885696173,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,42,bkan,0.04491079304176143,0.019785389047472585,0.9959808920690209,9.148469339677734e-08,1.5082820780021192e-08,2.3384158506559505,13.04322420823175,0.04421425581665821,0.019785389047472585,1872,282.7196600001771,300.0,-2.063798713684082,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_42\net_photocurrent\bkan\model_checkpoint.pt,283.1782002998516,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,42,dkan,0.06197959582825703,0.03770017723362392,0.9923453436020508,2.2025803045450815e-07,3.3772412319239656e-08,6.002742408261365,21.671108634456502,0.06170528242570088,0.03770017723362393,1088,5.8042663999367505,,,,5.841986099956557,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,42,mlp_l,0.24799758568885624,0.1891075931244383,0.8774472313831957,3.6280040059812937e-07,8.81036654666637e-08,40.66627215774136,78.66557597316073,0.24778087571369495,0.1891075931244383,2625,1.213566099992022,,,,1.2167877999600023,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,42,poly3_ridge,0.1410204222180986,0.10965641274611478,0.9603729044199527,1.6876731649723674e-07,4.335273847934843e-08,20.731446537407773,57.51380687900771,0.14046285046604184,0.10965641274611476,120,,,,,0.011580100050196052,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,42,spline_ridge,0.04634334296824956,0.034126469228327704,0.9957204023751023,1.0908645877790452e-07,2.1209083156500224e-08,6.356230992280371,22.10038608402688,0.045600418125099684,0.0341264692283277,50,,,,,0.010393900098279119,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,43,bkan,0.04252936763995709,0.02126303284243936,0.9964540511486273,1.4889305706938982e-07,1.9541235160152558e-08,2.3650206306398704,17.520460551083964,0.039396947030694796,0.021263032842439356,1872,346.6589901999105,300.0,-1.9912366151809693,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_43\net_photocurrent\bkan\model_checkpoint.pt,346.9685267000459,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,43,dkan,0.07262792127275759,0.042589589258994975,0.9896590165176212,1.680095069576809e-07,2.756000971450707e-08,5.967450036337805,33.86126331048973,0.06972425831989405,0.042589589258994975,1088,5.425599900074303,,,,5.459588500205427,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,43,mlp_l,0.2619420168194448,0.19680891179031706,0.8654867858226211,3.6402893088016035e-07,8.984696347680775e-08,42.02655276463794,85.84147736999905,0.2618749806876358,0.19680891179031706,2625,1.2151564999949187,,,,1.2184668998233974,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,43,poly3_ridge,0.14233145946850992,0.10725411122499524,0.96028483040629,1.6040968737125374e-07,4.4196022038225705e-08,20.9311650875731,53.65045659618249,0.14187987357278703,0.10725411122499524,120,,,,,0.013600799953565001,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,43,spline_ridge,0.05643643777709676,0.03651024364616268,0.9937558431553294,1.015497118662724e-07,1.9676136292273054e-08,5.611708867967231,26.902994097896684,0.053121117175171775,0.03651024364616268,50,,,,,0.010337300132960081,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,44,bkan,0.031296545074151264,0.017408889189263227,0.9980579835830519,1.215047576841765e-07,1.6683797533109663e-08,2.1163548693525556,14.5387195635308,0.0309697879530405,0.017408889189263223,1872,343.7531888000667,300.0,-2.145564341545105,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_44\net_photocurrent\bkan\model_checkpoint.pt,344.07078510010615,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,44,dkan,0.0817495744238526,0.05357076623968913,0.9867495354728675,1.9327956963919284e-07,3.4858248563391186e-08,7.9635314530729735,38.561390730988435,0.07787484276917524,0.05357076623968913,1088,5.496361600002274,,,,5.528862900100648,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,44,mlp_l,0.26630266161559274,0.20286687729938963,0.8593916483430549,3.4480741302296334e-07,8.871127254140821e-08,43.5667836464203,86.01765760108671,0.2662295747406018,0.20286687729938963,2625,1.226813199929893,,,,1.2293829000554979,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,44,poly3_ridge,0.13240500303912403,0.10218482047947224,0.9652408702967641,1.3314602920581804e-07,3.958378893864782e-08,20.488973179438375,56.7303971432553,0.13175539561475155,0.10218482047947222,120,,,,,0.011216300074011087,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,44,spline_ridge,0.04709297015894442,0.033150789050978194,0.9956028400117762,8.152044708993628e-08,1.7911860685590155e-08,5.300172006650152,24.237835952181563,0.04505950891736381,0.033150789050978194,50,,,,,0.00992499990388751,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,45,bkan,0.0339501806128326,0.01948035065316166,0.9977580895851119,1.0877136560541947e-07,1.5291880107659605e-08,2.4388315371419447,15.619726014230569,0.033829377075716066,0.019480350653161664,1872,342.59382930002175,300.0,-2.035344958305359,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_45\net_photocurrent\bkan\model_checkpoint.pt,342.89619110012427,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,45,dkan,0.06276321552532649,0.038052385669884836,0.9923379594248402,1.7970490289423004e-07,2.8328769193590526e-08,5.288856482263694,28.589308692480543,0.06213306635750906,0.038052385669884836,1088,5.413082099985331,,,,5.448058400070295,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,45,mlp_l,0.27640777730987487,0.2090905118529019,0.8513945990745596,3.4780538271168197e-07,8.807139577888062e-08,43.32649344211846,85.53141788149158,0.27628482548423017,0.20909051185290187,2625,1.1766230999492109,,,,1.179935700027272,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,45,poly3_ridge,0.16756927206960545,0.13026563989697598,0.945383628671253,1.7405186737542702e-07,4.068367294397724e-08,20.712219750901767,53.76454471736428,0.16402313806888763,0.130265639896976,120,,,,,0.011931599816307425,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,45,spline_ridge,0.051500757912068616,0.0362960160293581,0.9948410500183211,9.37537162595876e-08,1.8394414310452787e-08,5.991597991248498,27.490231626600025,0.050025343117536855,0.0362960160293581,50,,,,,0.00958780013024807,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,46,bkan,0.04680571886173358,0.021832861692613097,0.9957582865321173,1.8094174603265435e-07,2.234656945995813e-08,2.067555609703632,18.41878494654413,0.04499639432929913,0.0218328616926131,1872,337.10930499993265,300.0,-2.0822574377059935,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_46\net_photocurrent\bkan\model_checkpoint.pt,337.419422699837,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,46,dkan,0.05589268487090454,0.02851593813755563,0.993951419950697,1.7147530833594856e-07,2.4000369152832628e-08,3.29729403517202,21.35511493097487,0.05409210351754928,0.02851593813755563,1088,5.311205599922687,,,,5.342006599996239,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,46,mlp_l,0.2546304882703139,0.19071058656922615,0.8744651539302584,3.6539951229153625e-07,8.836670034816324e-08,40.823080890603805,85.57032285343239,0.25437064422437305,0.19071058656922615,2625,1.1727672999259084,,,,1.175386399962008,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,46,poly3_ridge,0.7836355820512946,0.476386859318095,-0.18897242852582008,7.282824350061264e-06,1.199701027844501e-06,37.46832695260414,5723.64055464804,0.5054455914509842,0.47638685931809494,120,,,,,0.009312000125646591,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,46,spline_ridge,0.053713511666971164,0.03373795301618182,0.9944138758737666,1.0994089695747196e-07,1.927971214123643e-08,4.890891666234355,25.009846328931978,0.05005370471981096,0.03373795301618182,50,,,,,0.008226600009948015,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,47,bkan,0.038428268916062235,0.02052353150770236,0.9972074787157751,1.0752274955120701e-07,1.5717081479292862e-08,2.6677668949470488,15.203692055653795,0.03530459570467703,0.02052353150770236,1872,336.7156229999382,300.0,-2.0578546047210695,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_47\net_photocurrent\bkan\model_checkpoint.pt,337.0203788999934,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,47,dkan,0.06513243310175974,0.03262124834401184,0.9919778744660805,1.8360497077605337e-07,2.537643599839817e-08,3.4448040531676263,25.622415553190343,0.06252225236149814,0.03262124834401184,1088,5.241545500000939,,,,5.274052199907601,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,47,mlp_l,0.2651564099719652,0.19745382232675893,0.86704670337836,3.626266169920474e-07,9.06415869768754e-08,41.96916114300302,87.33814874541228,0.2649863541514476,0.1974538223267589,2625,1.1953614000231028,,,,1.1983358999714255,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,47,poly3_ridge,0.17856185698319293,0.13502883854923647,0.9397062581483835,1.7655644172662837e-07,4.397960332064009e-08,24.001568320748483,58.921595627158936,0.16659717134822255,0.13502883854923647,120,,,,,0.010877999942749739,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,47,spline_ridge,0.05440318244730265,0.03480671361165327,0.9944031526667119,9.691675393109465e-08,1.7936475730759486e-08,4.8963855737481055,23.52262499944838,0.04826148510379183,0.03480671361165328,50,,,,,0.010338400024920702,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,48,bkan,0.041660892591648534,0.01990782356486586,0.996704343200723,1.4602560106382877e-07,1.9950478859924005e-08,2.5099546307788865,15.408669433821302,0.04002644720835152,0.01990782356486586,1872,268.5032368998509,300.0,-2.149584341049194,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_48\net_photocurrent\bkan\model_checkpoint.pt,268.7391802999191,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,48,dkan,0.07358761876580938,0.0436115470607379,0.9897176037170543,2.0460399802079303e-07,3.344513168877021e-08,5.926402537514509,31.19674743850315,0.07171584300403079,0.0436115470607379,1088,4.093866700073704,,,,4.119624399812892,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,48,mlp_l,0.27374955072263196,0.20375708688727112,0.8577043354589193,3.667823940681524e-07,9.196573217035025e-08,42.62693941882412,87.9489332471585,0.2734377974791311,0.20375708688727118,2625,0.9095109000336379,,,,0.9117113000247627,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,48,poly3_ridge,0.13124724186831738,0.09872202244208753,0.9672911549694106,1.563331543775345e-07,3.672204751602848e-08,18.860988597785038,45.22951033833899,0.13115355092477096,0.09872202244208753,120,,,,,0.008942800108343363,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,48,spline_ridge,0.059145512935882896,0.039153000365920856,0.9933575477193586,1.0789681394335233e-07,1.9856937109783338e-08,6.237459773164189,28.70833232752008,0.05420412993290419,0.039153000365920856,50,,,,,0.009293799987062812,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,49,bkan,0.03083092990218808,0.01795417244731065,0.9981790592500801,1.1275407479398858e-07,1.5555092851320184e-08,2.002141238987183,14.860357626680651,0.0304790728714298,0.01795417244731065,1872,260.2566194999963,300.0,-2.0219204902648924,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_49\net_photocurrent\bkan\model_checkpoint.pt,260.494930600049,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,49,dkan,0.07246373081733225,0.046724608857337584,0.9899407883185833,2.0406131800001e-07,3.339970175623961e-08,7.8624179719286245,26.984278361666043,0.0707032188467534,0.046724608857337584,1088,4.072040600003675,,,,4.095851799938828,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,49,mlp_l,0.26837807099912825,0.20297896726891057,0.8620198472910109,3.6286061611045465e-07,9.102843350711576e-08,43.10682398144648,86.31430461534244,0.26827944864231756,0.20297896726891057,2625,0.893099500099197,,,,0.8954841000959277,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,49,poly3_ridge,0.13090552903024946,0.10060254632837644,0.9671724442530973,1.470969328189086e-07,3.6817375191088014e-08,19.045854035503748,44.57958368878417,0.13072385328849562,0.10060254632837644,120,,,,,0.011995600070804358,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,49,spline_ridge,0.04234615275117433,0.030013106590851112,0.9965648121837354,9.710921584040248e-08,1.7749323952474053e-08,4.878480610299809,19.698826285176104,0.04013259455672284,0.03001310659085111,50,,,,,0.009074500063434243,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,50,bkan,0.03435623952352208,0.018176750748076776,0.9977025672975609,1.6145952672666982e-07,2.1221644710031835e-08,2.302305636255989,12.662418103491795,0.03421538766323348,0.018176750748076773,1872,257.5226797000505,300.0,-2.064965558052063,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_50\net_photocurrent\bkan\model_checkpoint.pt,257.6943743999582,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,50,dkan,0.05549912766663039,0.03277468838900296,0.9940047973348083,1.985463080481034e-07,2.946216469689287e-08,4.50910507061209,22.84950771233682,0.05513005357208722,0.03277468838900296,1088,3.0436997001525015,,,,3.0602505998685956,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,50,mlp_l,0.27014822757388873,0.2035361859837347,0.8579517787055886,3.690189806493685e-07,9.231784196117132e-08,42.63969237942237,87.02536510114588,0.27006665936165364,0.20353618598373469,2625,0.6592119999695569,,,,0.6607816000469029,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,50,poly3_ridge,0.1428472248299789,0.10911978265954966,0.9602831158614702,1.6305540120801226e-07,4.242893280327305e-08,22.083044294264724,58.63769959352676,0.1424809726047746,0.10911978265954965,120,,,,,0.009804900037124753,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,50,spline_ridge,0.044051789838731537,0.03198833717438597,0.9962228983552786,1.0460762592515747e-07,1.9275783583760897e-08,5.789349823102386,22.523964625912313,0.04369760028788054,0.03198833717438597,50,,,,,0.008713300107046962,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,51,bkan,0.02988240379460381,0.016560590768598858,0.9982256291020459,7.903544188430983e-08,1.4216653653200505e-08,2.1772199880133605,13.307054966795624,0.02956000582657748,0.016560590768598858,1872,194.3569767998997,300.0,-2.071202039718628,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_51\net_photocurrent\bkan\model_checkpoint.pt,194.52695720014162,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,51,dkan,0.08086483454886344,0.04947747024522947,0.987006302542968,2.333945307190785e-07,3.7853903019991475e-08,8.050277810530517,28.323823731276295,0.07958607450624502,0.049477470245229464,1088,3.060123899951577,,,,3.0761941000819206,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,51,mlp_l,0.27132871363816224,0.20713702789714472,0.8537132950894055,3.572778962336459e-07,9.04193115454215e-08,43.70040025497085,85.51532291987046,0.27126690438674406,0.20713702789714475,2625,0.6543579001445323,,,,0.656275600194931,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,51,poly3_ridge,0.1322520660525199,0.10319296395252553,0.9652449212753157,1.484379043705705e-07,4.024810566258251e-08,20.813276653109096,49.529953426006735,0.13200665950748167,0.10319296395252554,120,,,,,0.009912299923598766,False,51,8,11,8,8160,1280
APD_I_net,net_photocurrent,True,51,spline_ridge,0.04049849661237884,0.026370898979510726,0.9967409490567821,9.31682197364376e-08,1.6621447275429294e-08,3.7413549240223998,19.835519495046782,0.03878873614952025,0.026370898979510733,50,,,,,0.00793059985153377,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,42,bkan,0.05385445103798084,0.02123798634147143,0.9934750060898438,1.9130300448226676,0.3012601923760962,2.0969161297710674,15.467896100058228,0.05243741095467872,0.021237986341471428,1872,261.890167000005,300.0,-2.1392887353897097,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_42\multiplication_gain\bkan\model_checkpoint.pt,262.24405410001054,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,42,dkan,0.05023340324957075,0.027120634434273837,0.9943229579874149,2.295620747845163,0.3622032098003872,3.8448928074831317,17.69938146448965,0.049815608272978304,0.027120634434273837,1088,4.497620099922642,,,,4.523262299830094,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,42,mlp_l,0.23211655993997987,0.17527128785513937,0.8787870125427242,4.461893130527796,1.1824038395939152,38.18591515706538,74.03267833475158,0.231899248388455,0.17527128785513935,2625,0.9787482998799533,,,,0.981593000004068,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,42,poly3_ridge,0.13480341229060921,0.1053556812151506,0.9591173842118345,2.101244982894183,0.572383769729673,21.039523129539383,50.73579767114728,0.13458602780736476,0.1053556812151506,120,,,,,0.019863199908286333,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,42,spline_ridge,0.04620929194067025,0.03404790533684866,0.9951960825940203,1.4781155352190136,0.30334938437092507,6.366042472309649,21.315901134176855,0.04552036702235584,0.03404790533684866,50,,,,,0.00955960014835,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,43,bkan,0.04684141460461947,0.023395464095250534,0.995150133842399,1.7886295790115716,0.26721251445894456,2.4100550978640727,20.652512015644238,0.043427865027957695,0.023395464095250534,1872,277.86624789983034,300.0,-2.1057159662246705,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_43\multiplication_gain\bkan\model_checkpoint.pt,278.17393149994314,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,43,dkan,0.06202707905805493,0.030959128917378714,0.9914958206790533,1.569272109126474,0.25880658199766227,3.205862333537778,22.58069084363607,0.05976014282790444,0.03095912891737871,1088,5.571295100031421,,,,5.609333700034767,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,43,mlp_l,0.2589797047294422,0.194545484263893,0.8517477778297389,4.47349370444797,1.2374336409925157,42.22337322948755,84.67482205226614,0.2589124379226762,0.194545484263893,2625,1.246650200104341,,,,1.2496293999720365,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,43,poly3_ridge,0.13664627534077042,0.1033612097314168,0.9587270657443129,1.9484588040316495,0.5730990361264586,19.390532083532037,49.5146513014839,0.13628180079376565,0.10336120973141678,120,,,,,0.012160599930211902,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,43,spline_ridge,0.05651092158392676,0.036332989542246355,0.9929411406466443,1.40901437947091,0.27921604823948004,5.509275286056742,27.524155015757934,0.05321904461395213,0.036332989542246355,50,,,,,0.009804900037124753,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,44,bkan,0.0299257302537843,0.016507304131398365,0.9979950928069671,1.031660187153,0.1884776508644678,1.8573791526846861,13.01614184009495,0.029641759854756276,0.016507304131398365,1872,342.05486720008776,300.0,-2.2167068004608153,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_44\multiplication_gain\bkan\model_checkpoint.pt,342.3531998998951,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,44,dkan,0.08304946815489335,0.05304298496517549,0.9845588916201585,1.8272710242081018,0.3740346178410304,8.384478259401345,29.485944171809127,0.08236820054770849,0.05304298496517549,1088,5.421003399882466,,,,5.457285999786109,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,44,mlp_l,0.2714674245681358,0.20735890806467516,0.8350166166214208,4.241137687515583,1.2626693396184492,44.55798618628752,87.17524241577362,0.27140175155338375,0.20735890806467516,2625,1.164715699851513,,,,1.167454699985683,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,44,poly3_ridge,0.1321761805988352,0.10223582503945808,0.9608878980311544,1.6420318174177702,0.5468266423322918,20.546563198835727,54.81151868840505,0.1316269582327909,0.10223582503945808,120,,,,,0.013599100057035685,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,44,spline_ridge,0.046979568300363005,0.03271566781045634,0.9950589095565063,1.0382436813764622,0.25078821611050006,5.113133516959571,23.762093708623933,0.04500858920744978,0.03271566781045634,50,,,,,0.01084560016170144,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,45,bkan,0.03475454461873283,0.018718994114867698,0.9973524726190093,1.2839037915431624,0.20141244053344423,2.1587996652823547,16.26331992085875,0.03455360552153294,0.018718994114867698,1872,341.1089932001196,300.0,-2.063039183616638,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_45\multiplication_gain\bkan\model_checkpoint.pt,341.40962489997037,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,45,dkan,0.07954021934842789,0.05183111828147917,0.9861327347059403,1.799220535321454,0.4030787152604585,7.529236129744797,38.607166221335575,0.07679080207672076,0.05183111828147918,1088,5.53847899986431,,,,5.574478500057012,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,45,mlp_l,0.27048631270172363,0.20451497520737041,0.8396356446936005,4.125866716922386,1.2116835937673969,43.0817579690988,85.53245080852486,0.2703758169909517,0.2045149752073704,2625,1.167002399917692,,,,1.1701287999749184,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,45,poly3_ridge,0.1583032310384131,0.1246298187253363,0.9450716170797054,1.9056608048906716,0.5595752625520316,22.178053963776655,53.24595643098462,0.15621894745836085,0.12462981872533631,120,,,,,0.014744499931111932,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,45,spline_ridge,0.05109077937498822,0.035804757174919315,0.994278600008101,1.1422838365567296,0.25364410912061386,5.628464627860447,27.891302299173635,0.04962090707481083,0.03580475717491932,50,,,,,0.009512600023299456,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,46,bkan,0.041740835238208734,0.020098635803331585,0.9961999406939468,1.696643941585781,0.25523826634609936,1.8235718141062633,17.689759549192104,0.03876609649824043,0.020098635803331585,1872,339.70958029991016,300.0,-2.1835748672485353,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_46\multiplication_gain\bkan\model_checkpoint.pt,340.0074891000986,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,46,dkan,0.06658608593408248,0.04150006198140212,0.9903298084186882,2.321563731741914,0.3876453739138441,6.879259823490708,23.75076811356252,0.0642258927101263,0.04150006198140212,1088,5.520145399961621,,,,5.556240999838337,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,46,mlp_l,0.24749412496256223,0.1845447029808117,0.8664026349837334,4.340156445690049,1.1932713282424676,39.61461154059121,85.07206145623775,0.24725023348202757,0.18454470298081166,2625,1.3054594001732767,,,,1.30857909983024,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,46,poly3_ridge,0.5953172773285335,0.3726474210678087,0.22702565834447141,35.085526714553126,6.982850685328114,34.02554387141521,2311.585016888425,0.4018381393811114,0.3726474210678086,120,,,,,0.012410499854013324,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,46,spline_ridge,0.05347709844661626,0.0330574089140173,0.9937625974279397,1.434383025254065,0.2718334830804535,4.701534899805216,25.051007868252707,0.04976858876236912,0.0330574089140173,50,,,,,0.011501400033012033,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,47,bkan,0.03897564064967146,0.017927614018182186,0.9967787666640835,1.441412144803409,0.22997591555315594,1.7646297031773392,14.829919249948466,0.03605534632577984,0.017927614018182186,1872,335.71219970006496,300.0,-2.1854785442352296,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_47\multiplication_gain\bkan\model_checkpoint.pt,336.0140006998554,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,47,dkan,0.05226192509967572,0.02888265657860354,0.9942082945565562,1.9104622844786858,0.31023244492058266,3.6402253076627114,23.265730616591775,0.05016728652111174,0.028882656578603536,1088,5.222612699959427,,,,5.255562599981204,False,51,8,11,8,8160,1280
