mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.04842239245772362,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8879559636116028,1.0,-0.1251862794160843
1,field_collection,main,reverse,-1.0,-0.27902036905288696,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8708941340446472,1.0,0.13537877798080444
1,field_collection,main,reverse,-1.0,-0.27902036905288696,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8675351142883301,1.0,-0.15782786905765533
1,field_collection,main,reverse,-1.0,-0.27902036905288696,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.86576908826828,1.0,0.131732776761055
1,field_collection,main,reverse,-1.0,-0.27902036905288696,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8628987669944763,1.0,-0.1481001079082489
1,field_collection,main,reverse,-1.0,-0.27902036905288696,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8311358094215393,1.0,-0.10790055990219116
1,field_collection,main,reverse,-1.0,-0.27902036905288696,0,one,1,,0.8198513984680176,1.0,0.08410004526376724
1,field_collection,main,reverse,-1.0,-0.27902036905288696,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8198264837265015,1.0,0.10135576874017715
2,surface_recombination,surface_loss,reverse,1.0,0.04842239245772362,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.8158359527587891,1.0,0.270792692899704
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8083752989768982,1.0,-0.08277054131031036
2,surface_recombination,surface_loss,reverse,1.0,0.04842239245772362,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.8081218004226685,1.0,-0.29612767696380615
0,photogeneration,main,all,-1.0,-1.0615054368972778,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7956735491752625,1.0,0.09548038244247437
0,photogeneration,main,all,-1.0,-1.0615054368972778,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7936490774154663,1.0,0.05348161607980728
0,photogeneration,main,all,-1.0,-1.0615054368972778,0,one,1,,0.789746105670929,1.0,0.05877215415239334
1,field_collection,main,reverse,-1.0,-0.27902036905288696,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7882502675056458,1.0,0.0797097310423851
