task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,reused,reuse_source,wall_time_s,train_groups,validation_groups,calibration_groups,test_groups
I_photo,44,dkan,0.004604125350251427,0.003630007118868012,0.9584066050358924,5.249203461156996e-06,4.1494600458750025e-06,0.7089213609104461,1.8790289609707724,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/I_photo/dkan/test_predictions.csv,0.031100049000002628,104,16,24,16
I_photo,44,mlp_l,0.004598537744372136,0.0038821007889426953,0.9585074999745435,5.229700939836438e-06,4.428863247794004e-06,0.8254643476606836,1.7803075629602167,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/I_photo/mlp_l/test_predictions.csv,0.0298925109999999,104,16,24,16
I_photo,44,spline_ridge,0.005049225968031731,0.004521024757223756,0.9499758513523151,5.7591300810309106e-06,5.164689270539218e-06,1.07980804063111,1.7889439174147999,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/I_photo/spline_ridge/test_predictions.csv,0.02945984299999793,104,16,24,16
I_photo,44,gmls,0.010990858412541746,0.007687104181249772,0.7629754567533075,1.2469585099052111e-05,8.774179782400258e-06,1.2881539884834456,5.113527627075287,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/I_photo/gmls/test_predictions.csv,0.02933667499999615,104,16,24,16
I_photo,44,autopinn,0.0049407930880741545,0.004213356635965521,0.952101333204992,5.603721992992605e-06,4.7990603532566425e-06,0.816689150696652,2.034699122151724,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/I_photo/autopinn/test_predictions.csv,0.030724489999997218,104,16,24,16
I_photo,44,curve_lut,0.005180226700561241,0.004528599515963074,0.9473464540481719,5.953486172545096e-06,5.1868690694244226e-06,1.1054135112560872,2.1807980575347856,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/I_photo/curve_lut/test_predictions.csv,0.029710030999993364,104,16,24,16
I_photo,45,bkan,0.005685784472501246,0.00455042411891653,0.9379137839737615,6.469609852565819e-06,5.175972641088515e-06,0.8607624625651662,2.9656224357403245,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/I_photo/bkan/test_predictions.csv,0.0345620370000006,104,16,24,16
I_photo,45,dkan,0.005300539301874844,0.00409808961600343,0.9460421640451573,6.0396646374754924e-06,4.6705508751624546e-06,0.8676044884908967,2.534812562102765,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/I_photo/dkan/test_predictions.csv,0.029875797000002535,104,16,24,16
I_photo,45,mlp_l,0.005074862526581166,0.004079123131999429,0.9505389912369114,5.7751829949294545e-06,4.645306403282392e-06,0.8285300332362624,2.504385067112014,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/I_photo/mlp_l/test_predictions.csv,0.029765310000001932,104,16,24,16
I_photo,45,spline_ridge,0.005386980400279818,0.0041651824137871815,0.9442679271319029,6.16031994405456e-06,4.752741311832489e-06,0.7447529924058571,2.7882605941209455,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/I_photo/spline_ridge/test_predictions.csv,0.030370552999997358,104,16,24,16
I_photo,45,gmls,0.010585407221797852,0.007184176090840514,0.7848063036315018,1.2188102790087144e-05,8.233558786364645e-06,1.1131773203310753,6.163570738681753,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/I_photo/gmls/test_predictions.csv,0.029952526000002422,104,16,24,16
I_photo,45,autopinn,0.005045920934749397,0.004030544259482799,0.9511015280555241,5.748585718852773e-06,4.595832190690545e-06,0.8092616597039584,2.4983754925679427,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/I_photo/autopinn/test_predictions.csv,0.031066452999994,104,16,24,16
I_photo,45,curve_lut,0.004898823688026523,0.004160600788994677,0.9539109216276944,5.605876515606239e-06,4.746501569706841e-06,0.8793883364823984,2.5813135151815385,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/I_photo/curve_lut/test_predictions.csv,0.030540199999990136,104,16,24,16
I_photo,46,bkan,0.0065858385004684845,0.00545182186471894,0.9158338571610151,7.506318186521948e-06,6.220092789834425e-06,1.1994638211675304,3.1554317662077915,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/I_photo/bkan/test_predictions.csv,0.03555143500000213,104,16,24,16
I_photo,46,dkan,0.007869106982340857,0.006654042671359939,0.8798382703986194,8.958195634346208e-06,7.591909621908565e-06,1.3423299510936282,3.513914854131798,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/I_photo/dkan/test_predictions.csv,0.02957000800000742,104,16,24,16
I_photo,46,mlp_l,0.00514021888618373,0.004253602243218685,0.9487282079101551,5.8645916113734415e-06,4.8527279052725464e-06,0.854321313838612,2.5108877698983747,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/I_photo/mlp_l/test_predictions.csv,0.0298083910000031,104,16,24,16
I_photo,46,spline_ridge,0.005847725439738514,0.005135628910982322,0.9336426217774573,6.693825673997028e-06,5.8792386379814146e-06,1.004387736984313,2.4641253243901966,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/I_photo/spline_ridge/test_predictions.csv,0.02982163400000104,104,16,24,16
I_photo,46,gmls,0.014156114706206861,0.009646187895337225,0.6111309155170506,1.6033859588567576e-05,1.098646482734377e-05,1.4572914632861642,6.503528199006146,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/I_photo/gmls/test_predictions.csv,0.030629138000008993,104,16,24,16
I_photo,46,autopinn,0.005760010238845163,0.004752024750070262,0.9356183974971405,6.519439382066912e-06,5.403553466148504e-06,0.9016547091060642,2.738315144482573,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/I_photo/autopinn/test_predictions.csv,0.02973312100000669,104,16,24,16
I_photo,46,curve_lut,0.005313184342477356,0.004444788535296557,0.9452196200885631,6.0900594821865545e-06,5.083194044937031e-06,0.8167825289488502,2.933883052702775,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/I_photo/curve_lut/test_predictions.csv,0.029493602000002284,104,16,24,16
I_photo,47,bkan,0.004341037543819079,0.003637485192825309,0.9635526723307153,4.983691771297625e-06,4.1653994921074565e-06,0.7944045162515369,1.7549999560473295,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/I_photo/bkan/test_predictions.csv,0.0353503210000099,104,16,24,16
I_photo,47,dkan,0.0040685791897523554,0.0035776784903128293,0.9679842150430382,4.686295869712313e-06,4.112010365560865e-06,0.8952868791273061,1.4469046868068047,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/I_photo/dkan/test_predictions.csv,0.03129719000000364,104,16,24,16
I_photo,47,mlp_l,0.00430128300921073,0.0036461473510615936,0.9642171733506176,4.937076407487171e-06,4.184291405947586e-06,0.8372006637390077,1.632109851609908,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/I_photo/mlp_l/test_predictions.csv,0.02971678800000177,104,16,24,16
I_photo,47,spline_ridge,0.0045466384518049515,0.0037981405381325925,0.9600184664147146,5.216618234611619e-06,4.359895543813871e-06,0.8260683429684528,1.9490848129415195,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/I_photo/spline_ridge/test_predictions.csv,0.030410715000002142,104,16,24,16
I_photo,47,gmls,0.01522725687600567,0.010088939932368758,0.5515418142182653,1.736950174325633e-05,1.1532934465141732e-05,1.4337070371018026,7.710168839869326,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/I_photo/gmls/test_predictions.csv,0.03389784799999518,104,16,24,16
I_photo,47,autopinn,0.0045293023312170605,0.0037792031951384506,0.9603227805882677,5.162143986242277e-06,4.322509346170364e-06,0.8366219095701568,1.7874939806796397,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/I_photo/autopinn/test_predictions.csv,0.033503829000011365,104,16,24,16
I_photo,47,curve_lut,0.005174964452649752,0.004518196573857967,0.9482043426364293,5.956908110602584e-06,5.19184505952016e-06,0.9559538192484844,2.348139010220488,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/I_photo/curve_lut/test_predictions.csv,0.031000753000000714,104,16,24,16
I_photo,48,bkan,0.004714878830409662,0.003881817822655698,0.9563824587073274,5.383520160766365e-06,4.435909999672197e-06,0.7891583021493604,2.0060859516510536,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/I_photo/bkan/test_predictions.csv,0.03461767000000293,104,16,24,16
I_photo,48,dkan,0.006500389653715386,0.005197362740901311,0.9170915321471839,7.419596729371324e-06,5.925455969511131e-06,1.1452046230577104,2.7238716793220394,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/I_photo/dkan/test_predictions.csv,0.029307876000004285,104,16,24,16
I_photo,48,mlp_l,0.004361504039914572,0.003737878350814029,0.9626756144560892,4.97574592079887e-06,4.274751694233189e-06,0.8303085605571828,1.689549499478226,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/I_photo/mlp_l/test_predictions.csv,0.03149585599999227,104,16,24,16
I_photo,48,spline_ridge,0.005654682851910696,0.004631277611909634,0.9372611414602591,6.481265380966727e-06,5.297841017477236e-06,0.9094771062026752,2.962865626850915,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/I_photo/spline_ridge/test_predictions.csv,0.030750080000004232,104,16,24,16
I_photo,48,gmls,0.008475477474796229,0.006808511031303579,0.8590553950580939,9.689981764963066e-06,7.795942172067163e-06,1.437967916258443,4.05047732498009,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/I_photo/gmls/test_predictions.csv,0.030647931999993716,104,16,24,16
I_photo,48,autopinn,0.004706266816943864,0.003961439577667201,0.9565416533787,5.3443734156128485e-06,4.522693218203669e-06,0.8763809149606201,1.8377052025613487,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/I_photo/autopinn/test_predictions.csv,0.031099331999996593,104,16,24,16
I_photo,48,curve_lut,0.0052496472700440866,0.004642052122767467,0.9459270135970232,6.0132443469564755e-06,5.312468284602385e-06,0.9847290950614779,2.2366630316225287,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/I_photo/curve_lut/test_predictions.csv,0.030958320999999955,104,16,24,16
I_photo,49,bkan,0.004380356055966214,0.0035653371572531463,0.9626948143917149,4.937501300545303e-06,4.0310903967878e-06,0.7924588711241355,2.048613778364294,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/I_photo/bkan/test_predictions.csv,0.03525908899999308,104,16,24,16
I_photo,49,dkan,0.0043982233112413545,0.002981706568681951,0.9623898617073992,4.9433801348448486e-06,3.3578762914143636e-06,0.39775663946178363,2.8162543357430323,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/I_photo/dkan/test_predictions.csv,0.031632883000000334,104,16,24,16
I_photo,49,mlp_l,0.003758885739056903,0.00296567656429555,0.9725293695177262,4.208548414870724e-06,3.344611521993689e-06,0.575800484170172,1.8676918093210508,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/I_photo/mlp_l/test_predictions.csv,0.030930397999995307,104,16,24,16
I_photo,49,spline_ridge,0.004002759251566599,0.0032197417131479937,0.9688491918431891,4.530156291178344e-06,3.6490449371992035e-06,0.6265934126628213,1.9913892646086362,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/I_photo/spline_ridge/test_predictions.csv,0.029879609000005303,104,16,24,16
I_photo,49,gmls,0.007052832271066742,0.00493829422125994,0.9032886402230138,8.079804982898858e-06,5.616202083680295e-06,0.738251794862133,4.574632225196087,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/I_photo/gmls/test_predictions.csv,0.03056137000000092,104,16,24,16
I_photo,49,autopinn,0.004277862446745141,0.003319660283027598,0.9644201584262628,4.749895141590158e-06,3.726095260638306e-06,0.6377413290999246,1.92870421243517,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/I_photo/autopinn/test_predictions.csv,0.029903527000001873,104,16,24,16
I_photo,49,curve_lut,0.003271433054775168,0.0025894761618374586,0.9791921861827434,3.7185769833500524e-06,2.9402359443538596e-06,0.5306595371100362,1.9181533036836451,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/I_photo/curve_lut/test_predictions.csv,0.030525026000006505,104,16,24,16
I_photo,50,bkan,0.006343938410109536,0.005109573874182928,0.9217689907755425,7.185065950464569e-06,5.8042358149738185e-06,1.0850945286715632,3.011551613390147,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/I_photo/bkan/test_predictions.csv,0.034014958000000206,104,16,24,16
I_photo,50,dkan,0.005682841828497281,0.004192186068474225,0.9372242147717662,6.4350840249096466e-06,4.761685177115866e-06,0.7377454660305647,3.301833235321382,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/I_photo/dkan/test_predictions.csv,0.030224516000004087,104,16,24,16
I_photo,50,mlp_l,0.0050480809719699185,0.004191633413330113,0.9504648318223298,5.716363476210913e-06,4.766758840437506e-06,0.9220997143132572,1.9823702779537369,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/I_photo/mlp_l/test_predictions.csv,0.03002722499999777,104,16,24,16
I_photo,50,spline_ridge,0.007275328947002681,0.005580532453552131,0.8971116303446461,8.310943302228297e-06,6.362737605839303e-06,1.0251470793853912,3.8939924850555787,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/I_photo/spline_ridge/test_predictions.csv,0.03030137400000399,104,16,24,16
I_photo,50,gmls,0.010683842391085928,0.00725679202317896,0.7781211214058512,1.1942126352485766e-05,8.183236083626201e-06,0.9987688503801386,5.9886160156860635,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/I_photo/gmls/test_predictions.csv,0.030053301999998894,104,16,24,16
I_photo,50,autopinn,0.005591760207597187,0.004481426055714792,0.9392203639259566,6.275058898066379e-06,5.076478560900321e-06,0.8044035758457684,2.1906225795531213,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/I_photo/autopinn/test_predictions.csv,0.029531456000000844,104,16,24,16
I_photo,50,curve_lut,0.00647155189453921,0.005265103181198544,0.9185899740680155,7.398658590878697e-06,6.01260183086045e-06,0.9275624023562828,3.0075931404996994,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/I_photo/curve_lut/test_predictions.csv,0.03204177400000674,104,16,24,16
I_photo,51,bkan,0.005094803867816198,0.0039199011264677945,0.9503983787790401,5.8178606478459495e-06,4.474112544190163e-06,0.6585763682621653,2.096480972673986,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/I_photo/bkan/test_predictions.csv,0.03546615199999792,104,16,24,16
I_photo,51,dkan,0.005301465802441683,0.0039044394231302557,0.9462927568088306,6.0797582484240865e-06,4.463207382417938e-06,0.5524942128209436,2.312466343864833,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/I_photo/dkan/test_predictions.csv,0.03016291499999113,104,16,24,16
I_photo,51,mlp_l,0.004981088927541173,0.00444470491534445,0.9525878638967241,5.682678662662609e-06,5.080914382492032e-06,0.9685429461237283,1.9172412583516938,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/I_photo/mlp_l/test_predictions.csv,0.029786486000006107,104,16,24,16
I_photo,51,spline_ridge,0.006098789746672448,0.005166635480816053,0.9289231365041296,7.00090319705759e-06,5.911284340703653e-06,1.1244952256152936,2.5506009523905333,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/I_photo/spline_ridge/test_predictions.csv,0.0301289880000013,104,16,24,16
I_photo,51,gmls,0.015079099490120278,0.010395792609320107,0.5654980346792403,1.711853633012654e-05,1.1895097762473918e-05,1.7431324052671946,8.50570179999156,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/I_photo/gmls/test_predictions.csv,0.03114038299999322,104,16,24,16
I_photo,51,autopinn,0.006431335972930807,0.005494262922262192,0.9209606559601823,7.229596444686995e-06,6.231407520693668e-06,1.0564901892900742,2.7784077659871627,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/I_photo/autopinn/test_predictions.csv,0.031818571000002294,104,16,24,16
I_photo,51,curve_lut,0.005821960349823767,0.0048305738029638355,0.9352291765158341,6.642607765579179e-06,5.514339329351764e-06,1.1013035974422327,2.3570693279354358,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/I_photo/curve_lut/test_predictions.csv,0.02942323999999985,104,16,24,16
AC_Response,42,bkan,0.05382395187086631,0.027632301452938404,0.9995090831370864,0.05382395187086631,0.027632301452938404,1.663387980437256,131.492371225274,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/AC_Response/bkan/test_predictions.csv,0.03590273300000035,104,16,24,16
AC_Response,42,dkan,0.26718467353184744,0.11434336600574237,0.9879029389682937,0.26718467353184744,0.11434336600574237,3.814965278224694,3440.9493948361687,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/AC_Response/dkan/test_predictions.csv,0.031201864999999884,104,16,24,16
AC_Response,42,mlp_l,0.16693581876454172,0.13532230260319958,0.9952776752423594,0.16693581876454172,0.13532230260319958,13.724481501382591,1521.4193668565558,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/AC_Response/mlp_l/test_predictions.csv,0.030615503999996463,104,16,24,16
AC_Response,42,spline_ridge,0.10268574465524678,0.08331823792137218,0.9982131952383261,0.10268574465524678,0.08331823792137218,5.6493290929701665,4638.943210669107,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/AC_Response/spline_ridge/test_predictions.csv,0.030362459999992097,104,16,24,16
AC_Response,42,gmls,0.27013828998232287,0.1326687356153861,0.9876340046118676,0.27013828998232287,0.1326687356153861,6.313087892711076,3797.213242060516,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/AC_Response/gmls/test_predictions.csv,0.0303052059999942,104,16,24,16
AC_Response,42,autopinn,0.16734270328756698,0.13274239591256667,0.9952546270732735,0.16734270328756698,0.13274239591256667,12.47625668419154,1733.8483670830435,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/AC_Response/autopinn/test_predictions.csv,0.031116681999989737,104,16,24,16
AC_Response,42,curve_lut,0.04698072324484798,0.026832289675992792,0.9996259788304521,0.04698072324484798,0.026832289675992792,1.3493038207003698,4.499195887266067,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/AC_Response/curve_lut/test_predictions.csv,0.03190036600000212,104,16,24,16
AC_Response,43,bkan,0.058020641025254345,0.03254543220380311,0.9994325116281055,0.058020641025254345,0.03254543220380311,1.9931980092920658,107.02667078869601,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/AC_Response/bkan/test_predictions.csv,0.03489267700000198,104,16,24,16
AC_Response,43,dkan,0.09406496042718572,0.057723534600479035,0.9985084161378968,0.09406496042718572,0.057723534600479035,2.96519829049232,1487.6294694083817,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/AC_Response/dkan/test_predictions.csv,0.031238646000005588,104,16,24,16
AC_Response,43,mlp_l,0.17544571173853568,0.14560991029343473,0.9948110744812413,0.17544571173853568,0.14560991029343473,14.33021935108341,2094.0798797760676,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/AC_Response/mlp_l/test_predictions.csv,0.031088834000001953,104,16,24,16
AC_Response,43,spline_ridge,0.10516922454789174,0.08637520053586346,0.9981354704737725,0.10516922454789174,0.08637520053586346,4.93191225380213,4932.738409153997,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/AC_Response/spline_ridge/test_predictions.csv,0.03129393399999003,104,16,24,16
AC_Response,43,gmls,0.09225597180853416,0.0598674070041339,0.9985652345908546,0.09225597180853416,0.0598674070041339,4.530820240225248,1704.6276731102944,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/AC_Response/gmls/test_predictions.csv,0.031950460000004455,104,16,24,16
AC_Response,43,autopinn,0.16910326284275987,0.13817933250389142,0.9951794577184899,0.16910326284275987,0.13817933250389142,13.203753999947828,1812.7958792302493,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/AC_Response/autopinn/test_predictions.csv,0.031380463000004966,104,16,24,16
AC_Response,43,curve_lut,0.04251332874624073,0.027105279467352004,0.9996953212649478,0.04251332874624073,0.027105279467352004,1.5032082777241227,5.498958010715408,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/AC_Response/curve_lut/test_predictions.csv,0.03200516399999742,104,16,24,16
AC_Response,44,bkan,0.0943038720853257,0.049251414686158776,0.9984984140712083,0.0943038720853257,0.049251414686158776,2.68227661840677,183.0461582239962,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/AC_Response/bkan/test_predictions.csv,0.03718286099999091,104,16,24,16
AC_Response,44,dkan,0.3560452494433745,0.15637733322309094,0.9785956752860228,0.3560452494433745,0.15637733322309094,4.103313581759154,8393.984885855974,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/AC_Response/dkan/test_predictions.csv,0.031719254999998725,104,16,24,16
AC_Response,44,mlp_l,0.18231909146648392,0.14618378633703946,0.9943875118672647,0.18231909146648392,0.14618378633703946,13.127676379861523,1751.385712002703,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/AC_Response/mlp_l/test_predictions.csv,0.03162594500000182,104,16,24,16
AC_Response,44,spline_ridge,0.1289761461740839,0.09605177312766289,0.9971912703959637,0.1289761461740839,0.09605177312766289,5.771578703152194,4815.5077942563,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/AC_Response/spline_ridge/test_predictions.csv,0.031155576999992718,104,16,24,16
AC_Response,44,gmls,0.20618817479420057,0.10011105183116151,0.9928217488673423,0.20618817479420057,0.10011105183116151,5.5885331958999185,2295.1368619652453,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/AC_Response/gmls/test_predictions.csv,0.031149452999997607,104,16,24,16
AC_Response,44,autopinn,0.2026013670016172,0.16413176029019985,0.9930693194398136,0.2026013670016172,0.16413176029019985,12.473295992924278,4804.854199665656,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/AC_Response/autopinn/test_predictions.csv,0.030947820999998044,104,16,24,16
AC_Response,44,curve_lut,0.06897330075011655,0.03800307217440058,0.9991967455144329,0.06897330075011655,0.03800307217440058,1.7013406370048934,5.9120953663560565,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/AC_Response/curve_lut/test_predictions.csv,0.030791215999997235,104,16,24,16
AC_Response,45,bkan,0.05021293000257006,0.03064268465641098,0.999571469681388,0.05021293000257006,0.03064268465641098,1.9315335295109652,164.31659665609368,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/AC_Response/bkan/test_predictions.csv,0.03580242699999303,104,16,24,16
AC_Response,45,dkan,0.07737125076298076,0.04805861495043113,0.998982558000243,0.07737125076298076,0.04805861495043113,2.6632488013550333,1327.3878925699187,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/AC_Response/dkan/test_predictions.csv,0.03167584999999917,104,16,24,16
AC_Response,45,mlp_l,0.1695056223952648,0.1393403897305619,0.9951166411176986,0.1695056223952648,0.1393403897305619,14.166068440937828,1902.4186415884135,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/AC_Response/mlp_l/test_predictions.csv,0.03156488499999455,104,16,24,16
AC_Response,45,spline_ridge,0.10223386125503382,0.08300952582199476,0.99822360331585,0.10223386125503382,0.08300952582199476,5.824765859125125,4899.039956842128,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/AC_Response/spline_ridge/test_predictions.csv,0.031228474000002393,104,16,24,16
AC_Response,45,gmls,0.08500623854341076,0.06025511954088968,0.9987718482684148,0.08500623854341076,0.06025511954088968,4.596094631889041,2006.6792453408636,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/AC_Response/gmls/test_predictions.csv,0.031257248000002846,104,16,24,16
AC_Response,45,autopinn,0.15148020444970145,0.12054161187984302,0.9961000216938608,0.15148020444970145,0.12054161187984302,10.915118752606164,2506.342848286266,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/AC_Response/autopinn/test_predictions.csv,0.03182583199999556,104,16,24,16
AC_Response,45,curve_lut,0.04201356381386091,0.02670961078134535,0.9996999943246417,0.04201356381386091,0.02670961078134535,1.5239195216138604,5.731474188144708,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/AC_Response/curve_lut/test_predictions.csv,0.032126935999997386,104,16,24,16
AC_Response,46,bkan,0.04371453440254918,0.02668570448085947,0.9996813859000862,0.04371453440254918,0.02668570448085947,1.70662077103304,137.82726580469463,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/AC_Response/bkan/test_predictions.csv,0.03635550299999579,104,16,24,16
AC_Response,46,dkan,0.07848296876737369,0.050512895923630126,0.9989730149483834,0.07848296876737369,0.050512895923630126,2.979657709911555,540.4461690030936,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/AC_Response/dkan/test_predictions.csv,0.031908107999996105,104,16,24,16
AC_Response,46,mlp_l,0.16698445409338547,0.1378763557980344,0.995350937774369,0.16698445409338547,0.1378763557980344,14.104765549438994,1749.3805402991902,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/AC_Response/mlp_l/test_predictions.csv,0.03144497699999249,104,16,24,16
AC_Response,46,spline_ridge,0.10270461304952216,0.08560050186010537,0.9982412942714942,0.10270461304952216,0.08560050186010537,4.861047525416135,4138.0208920141395,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/AC_Response/spline_ridge/test_predictions.csv,0.032276619000001006,104,16,24,16
AC_Response,46,gmls,0.0772243184122523,0.06012382074003762,0.9990056908302859,0.0772243184122523,0.06012382074003762,4.432649628643754,1997.938545710408,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/AC_Response/gmls/test_predictions.csv,0.031283028000004265,104,16,24,16
