bias_v,log_frequency_ghz,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-3.0,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7696126145004727e-17,2.7696128121996905e-17,1.976992177388069e-24
-3.0,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7679082915663685e-17,2.767908425014393e-17,1.33448024502113e-24
-3.0,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7662041340683867e-17,2.7662040390076383e-17,-9.506074846022582e-25
-3.0,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.76449964569816e-17,2.764499651822341e-17,6.124181121834583e-26
-3.0,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7627951573279332e-17,2.7627952669941292e-17,1.0966619596566747e-24
-3.0,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7610906689577064e-17,2.7610908798088317e-17,2.108511252395791e-24
-3.0,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7593863460236022e-17,2.7593864949806197e-17,1.4895701757280644e-24
-3.0,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7576821885256204e-17,2.757682108384594e-17,-8.01410264738639e-25
-3.0,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7559777001553937e-17,2.7559777229671106e-17,2.2811716977488667e-25
-3.0,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.754273211785167e-17,2.754273335781813e-17,1.2399664625140028e-24
-3.0,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.75256872341494e-17,2.752568950069694e-17,2.266547538524383e-24
-3.0,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.750864400480836e-17,2.750864563915622e-17,1.6343478609184532e-24
-3.0,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.749160242982854e-17,2.7491601776556645e-17,-6.532718965065406e-25
-3.0,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7474557546126273e-17,2.7474557914601588e-17,3.6847531412906924e-25
-3.0,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7457512662424006e-17,2.7457514048641333e-17,1.3862173269559644e-24
-3.0,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7440467778721738e-17,2.744047019152014e-17,2.4127984029663446e-24
-3.0,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7423424549380695e-17,2.7423426331452594e-17,1.7820718984490117e-24
-3.0,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7406382974400878e-17,2.7406382465492336e-17,-5.089085420176917e-25
-3.0,0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.738933809069861e-17,2.738933860542479e-17,5.147261785710308e-25
-3.0,0.9000000000000004,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7372293206996343e-17,2.7372294733571814e-17,1.526575471310147e-24
-3.0,1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7355248323294075e-17,2.7355250885289692e-17,2.561995616666988e-24
-3.0,1.0999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7338205093953032e-17,2.7338207013436723e-17,1.9194836904630246e-24
-3.0,1.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7321163518973215e-17,2.7321163153369176e-17,-3.656040391603636e-25
-3.0,1.3000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7304118635270947e-17,2.730411929330163e-17,6.580306814283589e-25
-3.0,1.3010299956639813,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7303943272981086e-17,2.7303943737586565e-17,4.6460547879397e-25
-2.8,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.716117686233811e-17,2.71611760035486e-17,-8.587895078977196e-25
-2.8,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.714294580163744e-17,2.7142944349258263e-17,-1.4523791773585122e-24
-2.8,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7124713086575546e-17,2.7124712718538786e-17,-3.6803675985106084e-25
-2.8,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7106482025874877e-17,2.7106481087819298e-17,-9.380555797756165e-25
-2.8,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7088249310812984e-17,2.7088249468885243e-17,1.5807225941846536e-25
-2.8,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.707001990447354e-17,2.707001783816576e-17,-2.06630777944917e-24
-2.8,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.705178553505042e-17,2.7051786219231706e-17,6.841812848509674e-25
