task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,4,1e-06,16,3563,1.0191999996701876e-07,1.0,1.0,1.0,0.08474229182484484,0.998771980114536,0.12497513454751001,0.9973986591344511,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,6,1e-08,22,4142,1.0244666676347455e-07,1.0,1.0,1.0,0.0858126572388187,0.9987407623800357,0.12564677455897197,0.9973706238070776,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,8,1e-08,28,4748,7.730333406167725e-08,1.0,1.0,1.0,0.0759935844877775,0.9990124505556812,0.11958488211650886,0.9976182147740057,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,1,1e-08,4,514,1.0970333435883125e-07,1.0,1.0,1.0,0.9121448291672407,0.8577236909466206,0.9225633993937666,0.8582436639765096,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,2,1e-08,10,686,2.4756666583319503e-07,1.0,1.0,1.0,0.31084407262157493,0.9834769517961647,0.3209026878601057,0.9828487117056821,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,20,984,6.153166682148973e-07,1.0,1.0,1.0,0.16427939311977344,0.9953850057022782,0.18838200782727568,0.994089436597338,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,4,1e-08,16,3548,9.608666490142544e-08,1.0,1.0,1.0,0.1669422846581741,0.9951644614939595,0.12757218847142943,0.9972894211259173,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,6,1e-08,22,4121,7.453666573079924e-08,1.0,1.0,1.0,0.16727894973159121,0.9951449385978448,0.12807828844925545,0.9972678718360487,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,8,1e-08,28,4695,7.173666769328217e-08,1.0,1.0,1.0,0.16389215395684298,0.9953395434145484,0.12282662069443212,0.9974873323737925,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.va
AC_Response,dkan,teacher_distillation,polynomial,1,1e-08,4,513,6.008999965464076e-08,1.0,1.0,1.0,0.9110387179905286,0.8559922684486492,0.9227011603867019,0.8582013255276699,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.va
AC_Response,dkan,teacher_distillation,polynomial,2,1e-08,10,687,1.879466678171108e-07,1.0,1.0,1.0,0.34546992293235224,0.9792922636528435,0.32394746192989304,0.9825216995361188,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.va
AC_Response,dkan,teacher_distillation,polynomial,3,1e-08,20,988,5.964699996790539e-07,1.0,1.0,1.0,0.21617698918357947,0.9918916764831478,0.19331436798567997,0.9937758750095333,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,4,1e-08,16,3575,6.638666770110527e-08,1.0,1.0,1.0,0.02342773740393993,0.9999039480704582,0.18738143785200562,0.9941520564488893,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,6,1e-08,22,4182,7.327333441935479e-08,1.0,1.0,1.0,0.023144222814004998,0.9999062587798498,0.18782812955212974,0.9941241418221912,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,8,1e-08,28,4794,6.821333275487026e-08,1.0,1.0,1.0,0.022897582591229818,0.9999082460716823,0.18763868045183685,0.9941359889790198,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\additive_spline_8\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,1,1e-08,4,513,5.87133322066317e-08,1.0,1.0,1.0,0.8632539975548461,0.8695864866545762,0.9236446779778635,0.8579111818637104,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\polynomial_1\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,2,1e-08,10,687,1.8733000033535064e-07,1.0,1.0,1.0,0.2261185863421348,0.9910521659278914,0.32665512722959666,0.9822282990668763,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_47\AC_Response\exports\AC_Response\mlp_l\polynomial_2\formula.va
