bias_v,log_frequency_ghz,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-3.0,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7714605359889162e-17,2.771459938365404e-17,-5.9762351216483055e-24
-3.0,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7697411583676635e-17,2.769740684441938e-17,-4.7392572555922445e-24
-3.0,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7680217807464108e-17,2.7680214317072947e-17,-3.490391160168378e-24
-3.0,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7663025685612805e-17,2.7663021777838292e-17,-3.907774513055396e-24
-3.0,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7645833563761503e-17,2.7645829262380087e-17,-4.301381416451267e-24
-3.0,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.76286414419102e-17,2.7628636723145426e-17,-4.718764775501261e-24
-3.0,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7611447665697674e-17,2.761144420768722e-17,-3.4580104537910765e-24
-3.0,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7594253889485147e-17,2.7594251674396675e-17,-2.2150884715103686e-24
-3.0,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.757706342199507e-17,2.757705915299436e-17,-4.2690007100739656e-24
-3.0,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7559872954504993e-17,2.75598666137597e-17,-6.340745294230015e-24
-3.0,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7542679178292465e-17,2.7542674089385328e-17,-5.088907137612337e-24
-3.0,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7525485402079938e-17,2.7525481560552864e-17,-3.84152707432612e-24
-3.0,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.750829162586741e-17,2.7508289030652322e-17,-2.5952150886462292e-24
-3.0,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.749109950401611e-17,2.749109650140192e-17,-3.002614189589951e-24
-3.0,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7473909036526032e-17,2.7473903968111374e-17,-5.068414657521354e-24
-3.0,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7456715260313505e-17,2.7456711443736998e-17,-3.8165765070666515e-24
-3.0,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7439521484100977e-17,2.743951891639057e-17,-2.5677104085612968e-24
-3.0,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.74223310166109e-17,2.7422326383100024e-17,-4.6335108764927e-24
-3.0,0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7405140549120823e-17,2.7405133855753592e-17,-6.693367231280944e-24
-3.0,0.9000000000000004,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7387946772908296e-17,2.738794131651893e-17,-5.4563893652248826e-24
-3.0,1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.737075299669577e-17,2.7370748801060725e-17,-4.195635043514698e-24
-3.0,1.0999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7353559220483242e-17,2.735355626182607e-17,-2.958657171295661e-24
-3.0,1.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.733636709863194e-17,2.733636373447964e-17,-3.3641523009778495e-24
-3.0,1.3000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7319176631141862e-17,2.7319171207133204e-17,-5.424008658847581e-24
-3.0,1.3010299956639813,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7318999614490776e-17,2.731899412011066e-17,-5.494380117559421e-24
-2.8,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7148444898349692e-17,2.71484406939777e-17,-4.2043719923517874e-24
-2.8,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7130051710248963e-17,2.7130050011719398e-17,-1.6985295656783073e-24
-2.8,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.711166348523191e-17,2.711165935323754e-17,-4.131994370994821e-24
-2.8,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7093271951492406e-17,2.7093268694755692e-17,-3.2567367137732723e-24
-2.8,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.70748804177529e-17,2.707487804816206e-17,-2.3695908425913574e-24
-2.8,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7056490538374623e-17,2.7056487389680206e-17,-3.14869441663884e-24
-2.8,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.703809900463512e-17,2.7038096743086582e-17,-2.261548536212461e-24
-2.8,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7019707470895615e-17,2.701970609054884e-17,-1.3803467750922173e-24
-2.8,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.700131924587856e-17,2.7001315438011103e-17,-3.807867458021108e-24
-2.8,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6982927712139057e-17,2.698292477952925e-17,-2.9326098069625354e-24
-2.8,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6964536178399553e-17,2.6964534124019452e-17,-2.054380100873127e-24
-2.8,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.69461479533825e-17,2.694614347148171e-17,-4.481900789964994e-24
-2.8,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6927756419642995e-17,2.692775281759726e-17,-3.602045734587991e-24
-2.8,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.690936488590349e-17,2.6909362163434174e-17,-2.7224693165923658e-24
-2.8,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6890976660886437e-17,2.6890971507924376e-17,-5.152962060715068e-24
-2.8,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6872585127146933e-17,2.6872580858358695e-17,-4.268788238401013e-24
-2.8,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.685419359340743e-17,2.6854190205820955e-17,-3.387586474199281e-24
-2.8,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.683580371402915e-17,2.6835799547339102e-17,-4.1666900482467636e-24
-2.8,0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.681741052592842e-17,2.681740888885725e-17,-1.6370711720821354e-24
-2.8,0.9000000000000004,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6799020646550142e-17,2.6799018230375393e-17,-2.416174749211106e-24
-2.8,1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6780632421533088e-17,2.678062758378177e-17,-4.837751318996838e-24
-2.8,1.0999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.676223923343236e-17,2.6762236925299916e-17,-2.3081324428322097e-24
-2.8,1.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.674384935405408e-17,2.6743846266818063e-17,-3.0872360168796922e-24
-2.8,1.3000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6725457820314576e-17,2.6725455620224437e-17,-2.2000901395348014e-24
-2.8,1.3010299956639813,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6725269223134914e-17,2.6725266193222738e-17,-3.029912175791764e-24
-2.6,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7076112916865606e-17,2.707610859360512e-17,-4.323260485983523e-24
-2.6,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7056344954586813e-17,2.7056342966618055e-17,-1.9879687578018636e-24
