mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.04987211525440216,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.895919680595398,1.0,-0.13205020129680634
1,field_collection,main,reverse,-1.0,-0.277765691280365,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8752629160881042,1.0,0.14659316837787628
1,field_collection,main,reverse,-1.0,-0.277765691280365,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8717506527900696,1.0,-0.16876691579818726
1,field_collection,main,reverse,-1.0,-0.277765691280365,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8701879978179932,1.0,0.14033140242099762
1,field_collection,main,reverse,-1.0,-0.277765691280365,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8670633435249329,1.0,-0.15633247792720795
2,surface_recombination,surface_loss,reverse,1.0,0.04987211525440216,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.8541920185089111,1.0,0.3132272958755493
2,surface_recombination,surface_loss,reverse,1.0,0.04987211525440216,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.8434890508651733,1.0,-0.33654728531837463
1,field_collection,main,reverse,-1.0,-0.277765691280365,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8332939147949219,1.0,-0.11554618924856186
1,field_collection,main,reverse,-1.0,-0.277765691280365,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8180370926856995,1.0,0.10557805746793747
1,field_collection,main,reverse,-1.0,-0.277765691280365,0,one,1,,0.8159061074256897,1.0,0.08261733502149582
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8079015016555786,1.0,-0.08240041881799698
4,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8012562394142151,1.0,0.01876937970519066
0,photogeneration,main,all,-1.0,-1.0626288652420044,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7941796779632568,1.0,0.09322545677423477
0,photogeneration,main,all,-1.0,-1.0626288652420044,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7917506694793701,1.0,0.04920295625925064
0,photogeneration,main,all,-1.0,-1.0626288652420044,0,one,1,,0.7894493341445923,1.0,0.05824843794107437
1,field_collection,main,reverse,-1.0,-0.277765691280365,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7804573774337769,1.0,0.07739468663930893
