test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.0067626109476661474,0.005524354018005788,0.9122701771394867,72.0,1.0,3.3712586758532748,True,0.0,1.0,0.004102117544697348,0.0032792678102850914,0.9658529447134674,artifacts\results\posterior_formula_ensemble\formulas\I_photo\draw_07_seed_26007\photo_current_symbolic_gated_kan\pure_symbolic_formula.txt,72.0,1.9537097114407208e-07,6.32130308986234e-07
