stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.4959537982940674,0.49659764766693115,0.0,0.4959537982940674,0.0,0.0,0.008378490805625916,0.5062309503555298,0.24963536858558655,0.4935704469680786,0.4941539764404297,0.0,0.4935704469680786,0.0,0.0,0.007240732666105032,0.5062292218208313,0.24963533878326416,19
symbolic_warmup,25,2.0,0.42678433656692505,0.42742806673049927,0.0,0.42678433656692505,0.0,0.0,0.008378490805625916,0.5071244835853577,0.249625563621521,0.42430999875068665,0.42489346861839294,0.0,0.42430999875068665,0.0,0.0,0.007240732666105032,0.5072184205055237,0.24962420761585236,19
symbolic_warmup,50,2.0,0.34954872727394104,0.3501923680305481,0.0,0.34954872727394104,0.0,0.0,0.008378490805625916,0.5104404091835022,0.2495591789484024,0.3542479872703552,0.3548315465450287,0.0,0.3542479872703552,0.0,0.0,0.007240732666105032,0.5106121897697449,0.24955536425113678,19
symbolic_warmup,75,2.0,0.26613250374794006,0.26676809787750244,0.0,0.26613250374794006,0.0,0.0,0.008378490805625916,0.5141293406486511,0.24947620928287506,0.2771832048892975,0.27776283025741577,0.0,0.2771832048892975,0.0,0.0,0.007240732666105032,0.5142782926559448,0.24947196245193481,19
symbolic_warmup,100,2.0,0.1811598241329193,0.18171177804470062,0.0,0.1811598241329193,0.0,0.0,0.008378490805625916,0.5172068476676941,0.24934537708759308,0.18531300127506256,0.18585960566997528,0.0,0.18531300127506256,0.0,0.0,0.007240732666105032,0.5173079967498779,0.2493392527103424,19
symbolic_warmup,125,2.0,0.10000993311405182,0.10048924386501312,0.0,0.10000993311405182,0.0,0.0,0.008378490805625916,0.518700897693634,0.2491983324289322,0.09542176127433777,0.09593962877988815,0.0,0.09542176127433777,0.0,0.0,0.007240732666105032,0.5187114477157593,0.24919286370277405,19
symbolic_warmup,150,2.0,0.030934611335396767,0.031176496297121048,0.0,0.030934611335396767,0.0,0.0,0.008378490805625916,0.5183452367782593,0.24908630549907684,0.024900639429688454,0.025165196508169174,0.0,0.024900639429688454,0.0,0.0,0.007240732666105032,0.5183169841766357,0.24908286333084106,19
symbolic_warmup,175,2.0,0.0025653981138020754,0.002558284904807806,0.0,0.0025653981138020754,0.0,0.0,0.008378490805625916,0.5176828503608704,0.24899926781654358,0.002101730788126588,0.002068499568849802,0.0,0.002101730788126588,0.0,0.0,0.007240732666105032,0.5176498293876648,0.248997762799263,19
symbolic_warmup,200,2.0,0.00016129910363815725,0.00018699545762501657,0.0,0.00016129910363815725,0.0,0.0,0.008378490805625916,0.5169509053230286,0.24899907410144806,0.00010543336975388229,0.00011217706924071535,0.0,0.00010543336975388229,0.0,0.0,0.007240732666105032,0.5169360637664795,0.24899940192699432,19
symbolic_warmup,225,2.0,7.974396430654451e-05,0.00012169453111710027,0.0,7.974396430654451e-05,0.0,0.0,0.008378490805625916,0.516757071018219,0.24900050461292267,5.126610631123185e-05,6.963007763260975e-05,0.0,5.126610631123185e-05,0.0,0.0,0.007240732666105032,0.5167521834373474,0.24900050461292267,19
symbolic_warmup,250,2.0,5.40118089702446e-05,8.247047662734985e-05,0.0,5.40118089702446e-05,0.0,0.0,0.008378490805625916,0.5166711807250977,0.2489994466304779,3.600116178859025e-05,4.895330130239017e-05,0.0,3.600116178859025e-05,0.0,0.0,0.007240732666105032,0.5166681408882141,0.2489994466304779,19
symbolic_warmup,275,2.0,4.5840180973755196e-05,7.350327359745279e-05,0.0,4.5840180973755196e-05,0.0,0.0,0.008378490805625916,0.5165995359420776,0.24899956583976746,2.8747539545292966e-05,4.438992982613854e-05,0.0,2.8747539545292966e-05,0.0,0.0,0.007240732666105032,0.5165972709655762,0.24899959564208984,19
symbolic_warmup,300,2.0,4.09706772188656e-05,6.603903602808714e-05,0.0,4.09706772188656e-05,0.0,0.0,0.008378490805625916,0.5165513753890991,0.24899940192699432,2.6607995096128434e-05,4.217691093799658e-05,0.0,2.6607995096128434e-05,0.0,0.0,0.007240732666105032,0.5165497064590454,0.24899940192699432,19
symbolic_competition,1,2.0,4.856088344240561e-05,6.57967830193229e-05,0.0,4.082160739926621e-05,0.0,0.0,0.008378490805625916,0.5165497064590454,0.24899940192699432,8.991887443698943e-05,8.080634870566428e-05,0.0,8.219134178943932e-05,0.0,0.0,0.007240732666105032,0.5165128111839294,0.24899964034557343,19
symbolic_competition,25,1.917982867811635,4.739800715469755e-05,6.447945634135976e-05,0.0,3.9654314605286345e-05,0.0,0.0,0.008378490805625916,0.5170770883560181,0.24891351163387299,3.682194073917344e-05,5.817408600705676e-05,0.0,2.9089693271089345e-05,0.0,0.0,0.007240732666105032,0.5170705914497375,0.24891361594200134,19
symbolic_competition,50,1.8361228351285537,4.50216575700324e-05,5.591172521235421e-05,0.0,3.7272413464961573e-05,0.0,0.0,0.008378490805625916,0.5177317261695862,0.24881421029567719,2.9899920264142565e-05,3.830553396255709e-05,0.0,2.2162090317578986e-05,0.0,0.0,0.007240732666105032,0.5177281498908997,0.24881425499916077,19
symbolic_competition,75,1.757756610999936,4.347425783635117e-05,5.798621350550093e-05,0.0,3.5718905564863235e-05,0.0,0.0,0.008378490805625916,0.5184493064880371,0.24870717525482178,2.985966239066329e-05,3.9179518353194e-05,0.0,2.211571336374618e-05,0.0,0.0,0.007240732666105032,0.5184470415115356,0.2487071454524994,19
symbolic_competition,100,1.6827350787223658,4.242862269165926e-05,5.518028774531558e-05,0.0,3.4666936699068174e-05,0.0,0.0,0.008378490805625916,0.5191993117332458,0.24859066307544708,2.911841875175014e-05,3.855280374409631e-05,0.0,2.1368139641708694e-05,0.0,0.0,0.007240732666105032,0.519196629524231,0.24859069287776947,19
symbolic_competition,125,1.610915485934059,4.1628547478467226e-05,5.366234472603537e-05,0.0,3.386040043551475e-05,0.0,0.0,0.008378490805625916,0.5199723243713379,0.24846382439136505,2.8509875846793875e-05,3.807383109233342e-05,0.0,2.0753137505380437e-05,0.0,0.0,0.007240732666105032,0.5199691653251648,0.24846388399600983,19
symbolic_competition,150,1.5421611729830245,4.0992828871821985e-05,5.231508475844748e-05,0.0,3.321814801893197e-05,0.0,0.0,0.008378490805625916,0.5207639932632446,0.24832546710968018,2.7937107006437145e-05,3.779305552598089e-05,0.0,2.0173843950033188e-05,0.0,0.0,0.007240732666105032,0.5207601189613342,0.24832552671432495,19
symbolic_competition,175,1.4763413128885452,4.045058449264616e-05,5.123361188452691e-05,0.0,3.266935527790338e-05,0.0,0.0,0.008378490805625916,0.5215697288513184,0.24817436933517456,2.7450940251583233e-05,3.7449226510943845e-05,0.0,1.9681141566252336e-05,0.0,0.0,0.007240732666105032,0.5215649008750916,0.24817436933517456,19
symbolic_competition,200,1.4133306624011768,3.994899452663958e-05,5.032333137933165e-05,0.0,3.216126424376853e-05,0.0,0.0,0.008378490805625916,0.5223854780197144,0.24800920486450195,2.7031064746552147e-05,3.710132295964286e-05,0.0,1.9254768631071784e-05,0.0,0.0,0.007240732666105032,0.5223796963691711,0.24800916016101837,19
symbolic_competition,225,1.3530093236875695,3.945418939110823e-05,4.9522757763043046e-05,0.0,3.1660030799685046e-05,0.0,0.0,0.008378490805625916,0.5232087969779968,0.24782845377922058,2.664687235665042e-05,3.674714025692083e-05,0.0,1.8864162484533153e-05,0.0,0.0,0.007240732666105032,0.5232018828392029,0.247828409075737,19
symbolic_competition,250,1.295262516186651,3.894876499543898e-05,4.879366315435618e-05,0.0,3.11482981487643e-05,0.0,0.0,0.008378490805625916,0.5240375399589539,0.24763062596321106,2.6284194973413832e-05,3.636590190581046e-05,0.0,1.8495189578970894e-05,0.0,0.0,0.007240732666105032,0.5240293741226196,0.24763049185276031,19
symbolic_competition,275,1.2399803582030464,3.842497608275153e-05,4.810265454580076e-05,0.0,3.061834649997763e-05,0.0,0.0,0.008378490805625916,0.5248703956604004,0.24741385877132416,2.5932038624887355e-05,3.5961231333203614e-05,0.0,1.813688504626043e-05,0.0,0.0,0.007240732666105032,0.5248610973358154,0.2474137395620346,19
symbolic_competition,300,1.1870576578221537,3.7880789022892714e-05,4.7429162805201486e-05,0.0,3.0068182240938768e-05,0.0,0.0,0.008378490805625916,0.5257060527801514,0.24717631936073303,2.5584891773178242e-05,3.5542427212931216e-05,0.0,1.778377190930769e-05,0.0,0.0,0.007240732666105032,0.5256953239440918,0.24717609584331512,19
symbolic_competition,325,1.1363937127490182,3.7317156966309994e-05,4.675862510339357e-05,0.0,2.949878944491502e-05,0.0,0.0,0.008378490805625916,0.5265426635742188,0.24691569805145264,2.5237946829292923e-05,3.5101849789498374e-05,0.0,1.7431078958907165e-05,0.0,0.0,0.007240732666105032,0.5265306234359741,0.24691541492938995,19
symbolic_competition,350,1.08789211869014,3.6735451431013644e-05,4.6081757318461314e-05,0.0,2.8911586923641153e-05,0.0,0.0,0.008378490805625916,0.5273783206939697,0.24662959575653076,2.4890181521186605e-05,3.4649383451323956e-05,0.0,1.7077834854717366e-05,0.0,0.0,0.007240732666105032,0.5273649096488953,0.24662916362285614,19
symbolic_competition,375,1.0414605859135984,3.6138095310889184e-05,4.539946894510649e-05,0.0,2.8309053959674202e-05,0.0,0.0,0.008378490805625916,0.5282103419303894,0.2463151514530182,2.453984234307427e-05,3.41890990966931e-05,0.0,1.6722337022656575e-05,0.0,0.0,0.007240732666105032,0.5281952619552612,0.24631460011005402,19
symbolic_competition,400,0.9970107636384385,3.552669659256935e-05,4.470786370802671e-05,0.0,2.7692867661244236e-05,0.0,0.0,0.008378490805625916,0.5290353894233704,0.24596934020519257,2.418774602119811e-05,3.372072387719527e-05,0.0,1.6365465853596106e-05,0.0,0.0,0.007240732666105032,0.5290187001228333,0.24596863985061646,19
