test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.004928593628215035,0.004120673550148505,0.9520973949322921,72.0,1.0,3.3712586758532748,True,0.0,1.0,0.00421961452863884,0.0033881887793540955,0.9638588563564142,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\posterior_formula_ensemble\formulas\I_photo\draw_14_seed_26014\photo_current_symbolic_gated_kan\pure_symbolic_formula.txt,72.0,2.01865713176049e-07,5.775054470191776e-07
