task,model,n_seeds,rmse_mean,rmse_sample_std,rmse_median,r2_mean
I_photo,bkan,10,0.005028813653426693,0.001144600704892832,0.00490483976659726,0.9491471896236009
I_photo,dkan,10,0.005355385170034986,0.0013518182678307503,0.0053010004638457415,0.9416859550797291
I_photo,mlp_l,10,0.004673966725361731,0.0006742007841752187,0.00478981333595666,0.9572644823705051
I_photo,poly3_ridge,10,0.008550673815204007,0.0031650739248024126,0.008414390531458218,0.8432504869846447
I_photo,spline_ridge,10,0.005409837479738558,0.001072714389159923,0.005520831626095258,0.9417293027124464
