task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
Capacitance,bkan_parameter_mean,teacher_distillation,additive_spline,4,1e-08,36,8620,1.464599995718648e-07,1.0,1.0,1.0,2.7052262587500104e-16,0.9932475332814359,2.856359382955259e-16,0.9924212483469617,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,additive_spline,6,1e-08,50,10206,1.655533347123613e-07,1.0,1.0,1.0,2.288946634685923e-16,0.9951657779087165,2.4769834559684853e-16,0.9943007436722626,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.0001,64,11714,1.5477333411884804e-07,1.0,1.0,1.0,2.221212970806069e-16,0.9954476497827545,2.415745103605039e-16,0.994579065070873,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,polynomial,1,1e-08,8,929,3.242933327176919e-07,1.0,1.0,1.0,1.996315764072051e-15,0.6322829764432047,1.9874395133721105e-15,0.633089772003641,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,polynomial,2,1e-08,36,2022,1.6815999988466502e-06,1.0,1.0,1.0,1.0906248893702248e-15,0.89024960983686,1.0869914739382065e-15,0.8902450153069588,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,120,5279,4.671833334335437e-06,1.0,1.0,1.0,5.215034605579808e-16,0.9749060139092525,5.221725905736014e-16,0.9746720452716706,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.va
Capacitance,dkan,teacher_distillation,additive_spline,4,0.01,36,8652,1.5938666571552555e-07,1.0,1.0,1.0,2.656555038310308e-16,0.9933502266087016,2.8803401463010676e-16,0.9922934582837324,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.va
Capacitance,dkan,teacher_distillation,additive_spline,6,0.01,50,10179,1.5279666792290907e-07,1.0,1.0,1.0,2.3361046858347095e-16,0.9948577426114931,2.5447191286827885e-16,0.9939847776271317,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.va
Capacitance,dkan,teacher_distillation,additive_spline,8,0.01,64,11726,1.800466658702741e-07,1.0,1.0,1.0,2.2736122783402273e-16,0.9951291806613006,2.509951787022058e-16,0.9941480212971107,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.va
Capacitance,dkan,teacher_distillation,polynomial,1,1e-08,8,932,1.8239333294332026e-07,1.0,1.0,1.0,1.9638879416613403e-15,0.6365851941406774,1.987454645602777e-15,0.6330841847228171,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.va
