task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
Capacitance,50,bkan_parameter_mean,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,2.027128454282819e-15,0.00501980003900826,0.02072040003258735,8,929,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.va,1.996315764072051e-15,0.6322829764432047,5.276206973176072e-15,7.052098916539286e-15,1.9874395133721105e-15,0.633089772003641,5.138492015334509e-15,7.161177146158925e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,3.242933327176919e-07,False,False,False,True
Capacitance,50,bkan_parameter_mean,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,1.1046726681062526e-15,0.015443899959791452,0.06058839993784204,36,2022,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.va,1.0906248893702248e-15,0.89024960983686,2.5040823231854498e-15,3.664646805756883e-15,1.0869914739382065e-15,0.8902450153069588,2.379175123150534e-15,3.673727137820238e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.6815999988466502e-06,False,False,False,False
Capacitance,50,bkan_parameter_mean,teacher_distillation,polynomial,3,41600,6400,9600,6400,1e-08,5.254634737174172e-16,0.047632700006943196,0.1895541999838315,120,5279,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.va,5.215034605579808e-16,0.9749060139092525,1.0873422468789324e-15,1.6508165889626709e-15,5.221725905736014e-16,0.9746720452716706,1.0255944931210784e-15,1.6200297909944693e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.671833334335437e-06,False,False,False,False
Capacitance,50,bkan_parameter_mean,teacher_distillation,additive_spline,4,41600,6400,9600,6400,1e-08,3.112426141245696e-16,0.030465199961327016,0.12551969999913126,36,8620,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.va,2.7052262587500104e-16,0.9932475332814359,6.092029846632366e-16,2.564425546683847e-15,2.856359382955259e-16,0.9924212483469617,6.356038179552675e-16,2.563752810648982e-15,1.0,5000,1.0,1.0,3.470987982972452e-29,1.464599995718648e-07,False,False,False,True
Capacitance,50,bkan_parameter_mean,teacher_distillation,additive_spline,6,41600,6400,9600,6400,1e-08,2.7586296966586975e-16,0.03311499999836087,0.1338597999420017,50,10206,269,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.va,2.288946634685923e-16,0.9951657779087165,4.484314401859545e-16,2.7260225922841085e-15,2.4769834559684853e-16,0.9943007436722626,4.708870109433399e-16,2.7253498562492433e-15,1.0,5000,1.0,1.0,3.7865323450608567e-29,1.655533347123613e-07,False,False,False,False
Capacitance,50,bkan_parameter_mean,teacher_distillation,additive_spline,8,41600,6400,9600,6400,0.0001,2.7026514210683053e-16,0.04105399997206405,0.16424140002345666,64,11714,311,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.va,2.221212970806069e-16,0.9954476497827545,4.0941580965610153e-16,2.7627131967920085e-15,2.415745103605039e-16,0.994579065070873,4.386775442172379e-16,2.7620404607571433e-15,1.0,5000,1.0,1.0,3.470987982972452e-29,1.5477333411884804e-07,False,False,False,True
Capacitance,50,dkan,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,1.9600733819504875e-15,0.004124200029764324,0.0157185000134632,8,932,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.va,1.9638879416613403e-15,0.6365851941406774,5.301277490353899e-15,6.782746087257629e-15,1.987454645602777e-15,0.6330841847228171,5.139518964389807e-15,7.238766839189522e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.8239333294332026e-07,False,False,False,False
Capacitance,50,dkan,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,1.0446955713581846e-15,0.012281700037419796,0.05103220010641962,36,2018,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.va,1.0694154319367783e-15,0.8922388783030736,2.427106360943659e-15,3.684788322441038e-15,1.087831398695753e-15,0.8900753331200679,2.3678308612453348e-15,3.883961025944605e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.2732499996976307e-06,False,False,False,False
Capacitance,50,dkan,teacher_distillation,polynomial,3,41600,6400,9600,6400,1e-08,4.934091082399347e-16,0.04734049999387935,0.18843450001440942,120,5284,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.va,5.136311945562145e-16,0.9751416674379132,1.0612351319245835e-15,1.865711924724524e-15,5.316903245951265e-16,0.9737403161613064,1.0294112263710808e-15,1.9102221172291033e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.65525666756245e-06,False,False,False,False
Capacitance,50,dkan,teacher_distillation,additive_spline,4,41600,6400,9600,6400,0.01,2.5603837997289263e-16,0.030782399990130216,0.12387329997727647,36,8652,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.va,2.656555038310308e-16,0.9933502266087016,5.733776164480667e-16,2.2985176538670156e-15,2.8803401463010676e-16,0.9922934582837324,6.997961559498481e-16,2.3269555455679225e-15,1.0,5000,1.0,1.0,3.7865323450608567e-29,1.5938666571552555e-07,False,False,False,False
Capacitance,50,dkan,teacher_distillation,additive_spline,6,41600,6400,9600,6400,0.01,2.449242184310405e-16,0.03384300001198426,0.13700210000388324,50,10179,269,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.va,2.3361046858347095e-16,0.9948577426114931,4.974398141320555e-16,2.404745209772881e-15,2.5447191286827885e-16,0.9939847776271317,5.673816417817934e-16,2.4732005266293338e-15,1.0,5000,1.0,1.0,3.155443620884047e-29,1.5279666792290907e-07,False,False,False,False
Capacitance,50,dkan,teacher_distillation,additive_spline,8,41600,6400,9600,6400,0.01,2.4071774969406145e-16,0.044693499978166074,0.17267679993528873,64,11726,311,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.va,2.2736122783402273e-16,0.9951291806613006,4.762577520571419e-16,2.4430843356779797e-15,2.509951787022058e-16,0.9941480212971107,5.434550900185563e-16,2.5115396525344324e-15,1.0,5000,1.0,1.0,2.524354896707238e-29,1.800466658702741e-07,False,False,False,False
Capacitance,50,mlp_l,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,1.9307957935130032e-15,0.004300300031900406,0.0172462000628002,8,930,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.va,1.909404714113778e-15,0.6473644552904876,4.207726428511942e-15,6.115489735988287e-15,1.9874528502079045e-15,0.6330848476395556,5.144883776041862e-15,7.238079421504772e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.8827999980809787e-07,False,False,False,False
Capacitance,50,mlp_l,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,9.077522541910914e-16,0.013133600004948676,0.05038100003730506,36,2015,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.va,8.989379862535713e-16,0.9218390966014206,1.521064222760918e-15,2.4493719308540045e-15,1.088457732193596e-15,0.8899487154811583,2.4022487118069042e-15,3.72786485249603e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.3316866650711746e-06,False,False,False,True
