mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,photogeneration,main,all,-1.0,-1.0801070928573608,0,one,1,,0.8367951512336731,1.0,0.08060108870267868
1,field_collection,main,reverse,-1.0,-0.2785086929798126,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8367429375648499,1.0,0.08468060940504074
1,field_collection,main,reverse,-1.0,-0.2785086929798126,0,one,1,,0.8302432894706726,1.0,0.10201627016067505
1,field_collection,main,reverse,-1.0,-0.2785086929798126,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8242219686508179,1.0,0.09995848685503006
1,field_collection,main,reverse,-1.0,-0.2785086929798126,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8238133788108826,1.0,0.094026580452919
1,field_collection,main,reverse,-1.0,-0.2785086929798126,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8214967250823975,1.0,-0.08659778535366058
1,field_collection,main,reverse,-1.0,-0.2785086929798126,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7810070514678955,1.0,0.05841810628771782
1,field_collection,main,reverse,-1.0,-0.2785086929798126,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7777259349822998,1.0,0.06832575798034668
1,field_collection,main,reverse,-1.0,-0.2785086929798126,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7747990489006042,1.0,-0.0608217678964138
1,field_collection,main,reverse,-1.0,-0.2785086929798126,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.7730674743652344,1.0,0.06467480957508087
1,field_collection,main,reverse,-1.0,-0.2785086929798126,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7620841264724731,1.0,-0.05630696937441826
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.7557744383811951,1.0,-0.04629304260015488
4,higher_order_symbolic_residual,residual,all,0.0,1.0,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.7474684119224548,1.0,-0.0161119531840086
