task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
Capacitance,45,bkan_parameter_mean,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,2.0082718454677707e-15,0.005167299997992814,0.021010299969930202,8,938,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.va,2.0133761013560183e-15,0.6350477735974118,5.229603924930228e-15,7.799909490384918e-15,2.0239400443626326e-15,0.6340115871848897,5.197744319832801e-15,8.21496980050629e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,2.2664333422047396e-07,False,False,False,False
Capacitance,45,bkan_parameter_mean,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,1.095924820417133e-15,0.013561300002038479,0.057778699963819236,36,2020,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.va,1.098767602366187e-15,0.8913079224288437,2.441844155854364e-15,4.0455947940953606e-15,1.1088297174235448e-15,0.8901495695115591,2.3907788257122988e-15,4.483971032321078e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.7168333327087262e-06,False,False,False,True
Capacitance,45,bkan_parameter_mean,teacher_distillation,polynomial,3,41600,6400,9600,6400,1e-08,5.250145840026782e-16,0.05503299995325506,0.19864159997086972,120,5281,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.va,5.249740142943613e-16,0.9751879977161825,1.049394628437457e-15,1.815680703060992e-15,5.339490421962725e-16,0.9745274940027886,1.0568163303518175e-15,2.2454526427448334e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.690333333564922e-06,False,False,False,True
Capacitance,45,bkan_parameter_mean,teacher_distillation,additive_spline,4,41600,6400,9600,6400,1e-08,2.7335106762571983e-16,0.030222899978980422,0.12503289995947853,36,8657,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.va,3.0811328793221816e-16,0.9914531308363318,6.152816121413e-16,2.6871516189950267e-15,3.2096231987645646e-16,0.9907959249698745,6.132548233865382e-16,2.4670560572977327e-15,1.0,5000,1.0,1.0,3.470987982972452e-29,1.5038333367556332e-07,False,False,False,False
Capacitance,45,bkan_parameter_mean,teacher_distillation,additive_spline,6,41600,6400,9600,6400,1e-08,2.3397328239136383e-16,0.03522259998135269,0.13915689993882552,50,10196,269,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.va,2.744543029745505e-16,0.9932184918622854,4.864898523226793e-16,2.8357719707576216e-15,2.8674138673187445e-16,0.9926539680646396,5.146231042337823e-16,2.6247466167964103e-15,1.0,5000,1.0,1.0,3.155443620884047e-29,1.6701999896516402e-07,False,False,False,True
Capacitance,45,bkan_parameter_mean,teacher_distillation,additive_spline,8,41600,6400,9600,6400,1e-08,2.2812020254665137e-16,0.0414448999799788,0.16740749991731718,64,11760,311,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.va,2.6953050159891335e-16,0.9934596342143943,4.514778678173873e-16,2.8621259975004364e-15,2.8137576955391407e-16,0.9929263194807698,4.91534528908991e-16,2.6579127887807967e-15,1.0,5000,1.0,1.0,2.8398992587956425e-29,1.6310666687786578e-07,False,False,False,False
Capacitance,45,dkan,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,1.997660859440878e-15,0.004294100042898208,0.016012699983548373,8,939,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.va,1.9812372242553906e-15,0.6387446048823102,5.024671305312737e-15,7.123134775905553e-15,2.0241349612455852e-15,0.6339410902787039,5.176038405174154e-15,8.242699748479846e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.9135333326024314e-07,False,False,False,False
Capacitance,45,dkan,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,1.0914748899633478e-15,0.01364409999223426,0.05410469998605549,36,2026,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.va,1.0705884523750707e-15,0.8945160236026517,2.1776924323999062e-15,3.971320380673914e-15,1.1112415105148355e-15,0.8896711829131821,2.3576648730185672e-15,4.6769629881988835e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.328086666762829e-06,False,False,False,False
Capacitance,45,dkan,teacher_distillation,polynomial,3,41600,6400,9600,6400,1e-08,5.319102814295001e-16,0.04902929998934269,0.1943745999597013,120,5297,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.va,5.140431137721025e-16,0.975681293303618,1.0694748831223832e-15,1.8376008534729534e-15,5.50058804067873e-16,0.9729672461407071,1.1470339470216339e-15,2.4783727685950896e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.7103533346671614e-06,False,False,False,False
Capacitance,45,dkan,teacher_distillation,additive_spline,4,41600,6400,9600,6400,1e-08,2.6088672593585634e-16,0.03125890000956133,0.1230525000137277,36,8673,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.va,2.823005932217521e-16,0.9926655936926347,6.055340421068751e-16,2.6513543538575527e-15,3.2492640102616377e-16,0.9905671690790915,6.613073643583748e-16,2.3600695564962417e-15,1.0,5000,1.0,1.0,3.7865323450608567e-29,1.4593666807437937e-07,False,False,False,False
Capacitance,45,dkan,teacher_distillation,additive_spline,6,41600,6400,9600,6400,1e-08,2.24999253854122e-16,0.036709100008010864,0.1425009000231512,50,10206,269,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.va,2.623046807549569e-16,0.9936678168959605,5.913473025148434e-16,2.813937537201548e-15,2.926115558388405e-16,0.9923501134200389,5.301544210294673e-16,2.5031908514419685e-15,1.0,5000,1.0,1.0,3.155443620884047e-29,1.498966671836873e-07,False,False,False,False
Capacitance,45,dkan,teacher_distillation,additive_spline,8,41600,6400,9600,6400,1e-08,2.1508874199732394e-16,0.041937500005587935,0.16893420001724735,64,11714,311,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.va,2.5668297685441736e-16,0.9939363305536297,5.514589615810246e-16,2.8455186890433444e-15,2.8782702171469787e-16,0.9925982369637116,5.08831294788163e-16,2.534772003283765e-15,1.0,5000,1.0,1.0,3.155443620884047e-29,1.6846999836464723e-07,False,False,False,False
Capacitance,45,mlp_l,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,1.9412076504076205e-15,0.004598099971190095,0.01693609997164458,8,936,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.va,1.9360999266449557e-15,0.6508459628174028,4.3126203103107436e-15,6.635311190928992e-15,2.0242311638744954e-15,0.63390629352158,5.165731429962689e-15,8.265521997505215e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.8845666587973634e-07,False,False,False,False
Capacitance,45,mlp_l,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,9.032609778868357e-16,0.01354769995668903,0.05288769997423515,36,2031,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.va,9.044054190430518e-16,0.9238117772544606,1.5167019882861472e-15,2.696328284542036e-15,1.1131463737445257e-15,0.8892926127615821,2.3297329809758844e-15,4.473220387431912e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,1.3133566671361525e-06,False,False,False,False
Capacitance,45,mlp_l,teacher_distillation,polynomial,3,41600,6400,9600,6400,1e-08,2.707167413973458e-16,0.048496599949430674,0.19272779993480071,120,5304,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.va,2.734668471539069e-16,0.9930342016473851,4.585823885163928e-16,6.567630296067602e-16,5.906472998225873e-16,0.9688305961951422,1.2221236514705166e-15,2.5765011592143377e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.613743332447484e-06,False,False,False,False
Capacitance,45,mlp_l,teacher_distillation,additive_spline,4,41600,6400,9600,6400,1e-08,2.1421158277828429e-16,0.03046189999440685,0.12165349995484576,36,8619,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.va,2.6892669079946124e-16,0.9932635770517256,5.866132467297896e-16,1.7988712547674167e-15,4.884793208806465e-16,0.9786811184856294,1.0720528170380297e-15,3.018335628082665e-15,1.0,5000,1.0,1.0,3.7865323450608567e-29,1.670200009054194e-07,False,False,False,True
Capacitance,45,mlp_l,teacher_distillation,additive_spline,6,41600,6400,9600,6400,1e-08,2.0811755937649145e-16,0.035265900020021945,0.1426173999789171,50,10229,269,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.va,2.6428530026902855e-16,0.9934940975503561,5.829111536436447e-16,1.75157661345228e-15,5.031165632513942e-16,0.9773843393058397,1.117196833316835e-15,3.0691470189581407e-15,1.0,5000,1.0,1.0,2.208810534618833e-29,1.4819333446212114e-07,False,False,False,False
