bias_v,log_frequency_ghz,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-3.0,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.771027589656306e-17,2.771027418904764e-17,-1.7075154186199216e-24
-3.0,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.769399532774679e-17,2.76939909185061e-17,-4.409240691692712e-24
-3.0,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7677709795846847e-17,2.7677707659224043e-17,-2.1366228037914074e-24
-3.0,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7661427572669353e-17,2.7661424388682504e-17,-3.1839868486766547e-24
-3.0,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.764514534949186e-17,2.764514114065994e-17,-4.2088319191685554e-24
-3.0,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7628859817591915e-17,2.7628857870118392e-17,-1.947473523086156e-24
-3.0,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7612579248775647e-17,2.7612574622095828e-17,-4.626679818684112e-24
-3.0,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7596293716875703e-17,2.7596291357184032e-17,-2.359691670529284e-24
-3.0,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.758001149369821e-17,2.7580008103531725e-17,-3.390166483849149e-24
-3.0,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7563729270520715e-17,2.7563724832990177e-17,-4.43753053797886e-24
-3.0,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.754744373862077e-17,2.7547441576522995e-17,-2.1620977755820853e-24
-3.0,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7531163169804502e-17,2.753115831583351e-17,-4.853970992542962e-24
-3.0,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7514877637904558e-17,2.7514875054132424e-17,-2.5837721342815656e-24
-3.0,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7498595414727064e-17,2.7498591793047093e-17,-3.6216799709919485e-24
-3.0,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7482311537188346e-17,2.7482308528135294e-17,-3.0090530510246638e-24
-3.0,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.74660260052884e-17,2.7466025271668113e-17,-7.336202886278887e-25
-3.0,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7449747090833358e-17,2.7449742012386057e-17,-5.078447301150805e-24
-3.0,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7433461558933414e-17,2.743345874747426e-17,-2.8114591529959773e-24
-3.0,0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.741717933575592e-17,2.7417175488192208e-17,-3.847563712225295e-24
-3.0,0.9000000000000004,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.74008954582172e-17,2.740089221765066e-17,-3.240566541248951e-24
-3.0,1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7384609926317257e-17,2.7384608969628096e-17,-9.56689161528741e-25
-3.0,1.0999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7368331011862214e-17,2.736832569908656e-17,-5.312775653544611e-24
-3.0,1.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.735204547996227e-17,2.7352042439804504e-17,-3.0401577656433063e-24
-3.0,1.3000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.733576160242355e-17,2.7335759180522445e-17,-2.4219011059295448e-24
-3.0,1.3010299956639813,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7335594511939815e-17,2.733559145917203e-17,-3.052767784250462e-24
-2.8,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7185486046179817e-17,2.7185485653433737e-17,-3.927460805034635e-25
-2.8,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7168067276840675e-17,2.716806760653745e-17,3.2969677324710256e-25
-2.8,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.715065016186276e-17,2.7150649582160138e-17,-5.797026206335522e-25
-2.8,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7133233046884842e-17,2.7133231557782828e-17,-1.489102014514207e-24
-2.8,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.71158142775457e-17,2.7115813544665006e-17,-7.328806945513891e-25
-2.8,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7098393853845334e-17,2.7098395520287696e-17,1.666442361780067e-24
-2.8,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7080978393228642e-17,2.7080977507169877e-17,-8.86058765387738e-25
-2.8,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7063561278250726e-17,2.7063559488422313e-17,-1.78982841335894e-24
-2.8,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.704614085455036e-17,2.7046141469674748e-17,6.151243888819684e-25
-2.8,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7028725393933668e-17,2.7028723445297438e-17,-1.9486362301047417e-24
-2.8,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.70113049702333e-17,2.7011305423734995e-17,4.5350169455920865e-25
-2.8,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6993887855255384e-17,2.699388740498743e-17,-4.502679534119935e-25
-2.8,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6976472394638693e-17,2.6976469384964374e-17,-3.009674319046868e-24
-2.8,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6959051970938326e-17,2.6959051364677427e-17,-6.062608987438127e-25
-2.8,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6941633201599184e-17,2.6941633343114988e-17,1.4151580389557022e-25
-2.8,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6924216086621268e-17,2.6924215327182292e-17,-7.594389757431375e-25
-2.8,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.690679897164335e-17,2.6906797308434728e-17,-1.6632086237143397e-24
-2.8,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.688938020230421e-17,2.6889379284057417e-17,-9.18246792488939e-25
-2.8,0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6871959778603843e-17,2.6871961259680107e-17,1.4810762638425169e-24
-2.8,0.9000000000000004,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.685454431798715e-17,2.68545432353028e-17,-1.0826843520627053e-24
-2.8,1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6837127203009235e-17,2.6837125222184978e-17,-1.9808242572059428e-24
-2.8,1.0999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6819706779308868e-17,2.681970719780767e-17,4.184988022070011e-25
-2.8,1.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6802288009969727e-17,2.680228917343036e-17,1.1634606334324017e-24
-2.8,1.3000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.678487089499181e-17,2.6784871160312535e-17,2.653207252076763e-25
-2.8,1.3010299956639813,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6784690569618273e-17,2.678469175161238e-17,1.1819941068877609e-24
-2.6,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.712728727264181e-17,2.7127287251576633e-17,-2.1065177700734183e-26
-2.6,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.710856652101851e-17,2.710856697720292e-17,4.561844102011511e-25
-2.6,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7089847423756436e-17,2.708984672534819e-17,-6.984082464466965e-25
-2.6,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.707112501777191e-17,2.7071126462233972e-17,1.4444620614616372e-24
-2.6,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7052405920509836e-17,2.705240621037924e-17,2.898694048137896e-25
-2.6,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7033685168886536e-17,2.7033685947265014e-17,7.7837847837160425e-25
-2.6,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7014964417263236e-17,2.7014965706669774e-17,1.2894065386487172e-24
-2.6,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6996246974362386e-17,2.6996245454815042e-17,-1.5195473431051858e-24
-2.6,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6977522914016635e-17,2.697752520296031e-17,2.2889436755651327e-24
-2.6,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6958805471115785e-17,2.6958804945475833e-17,-5.256399520982229e-25
-2.6,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6940084719492485e-17,2.6940084687991356e-17,-3.1501129549467745e-26
-2.6,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6921363967869185e-17,2.6921364434729188e-17,4.668600032017488e-25
-2.6,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.690264487060711e-17,2.690264417891604e-17,-6.916910711868363e-25
-2.6,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6883922464622585e-17,2.6883923923982543e-17,1.4593599585017205e-24
-2.6,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.686520336736051e-17,2.6865203666498066e-17,2.9913755594442034e-25
-2.6,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.684648261573721e-17,2.6846483417458202e-17,8.017209927351225e-25
-2.6,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.682776186411391e-17,2.682776315997373e-17,1.2958598214468535e-24
-2.6,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.680904442121306e-17,2.6809042902489253e-17,-1.518723806216502e-24
