stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.6379711031913757,0.6376679539680481,0.0,0.6379711031913757,0.0,0.0,0.02954440750181675,0.48287683725357056,0.2494148164987564,0.629070520401001,0.6285154223442078,0.0,0.629070520401001,0.0,0.0,0.013956728391349316,0.48290497064590454,0.24941562116146088,27
symbolic_warmup,25,2.0,0.6012693643569946,0.600966215133667,0.0,0.6012693643569946,0.0,0.0,0.02954440750181675,0.4843442142009735,0.24945612251758575,0.5863816738128662,0.5858265161514282,0.0,0.5863816738128662,0.0,0.0,0.013956728391349316,0.4844345450401306,0.2494584023952484,27
symbolic_warmup,50,2.0,0.5628430247306824,0.5625398755073547,0.0,0.5628430247306824,0.0,0.0,0.02954440750181675,0.48700517416000366,0.24951666593551636,0.5415923595428467,0.5410372018814087,0.0,0.5415923595428467,0.0,0.0,0.013956728391349316,0.48712456226348877,0.24951903522014618,27
symbolic_warmup,75,2.0,0.5241137742996216,0.5238109230995178,0.0,0.5241137742996216,0.0,0.0,0.02954440750181675,0.489210844039917,0.24954909086227417,0.5055338144302368,0.5049786567687988,0.0,0.5055338144302368,0.0,0.0,0.013956728391349316,0.4892924129962921,0.24955052137374878,27
symbolic_warmup,100,2.0,0.48506322503089905,0.48476049304008484,0.0,0.48506322503089905,0.0,0.0,0.02954440750181675,0.4914195239543915,0.24957430362701416,0.4713993966579437,0.4708442687988281,0.0,0.4713993966579437,0.0,0.0,0.013956728391349316,0.4915176331996918,0.2495749443769455,27
symbolic_warmup,125,2.0,0.44568678736686707,0.44538405537605286,0.0,0.44568678736686707,0.0,0.0,0.02954440750181675,0.4941181242465973,0.24958114326000214,0.4374423921108246,0.43688729405403137,0.0,0.4374423921108246,0.0,0.0,0.013956728391349316,0.49423784017562866,0.24958102405071259,27
symbolic_warmup,150,2.0,0.4059845805168152,0.4056820273399353,0.0,0.4059845805168152,0.0,0.0,0.02954440750181675,0.4972432553768158,0.24956896901130676,0.4000231921672821,0.3994680345058441,0.0,0.4000231921672821,0.0,0.0,0.013956728391349316,0.49737313389778137,0.24956797063350677,27
symbolic_warmup,175,2.0,0.36595749855041504,0.36565497517585754,0.0,0.36595749855041504,0.0,0.0,0.02954440750181675,0.5007874965667725,0.24953418970108032,0.3607923984527588,0.3602372705936432,0.0,0.3607923984527588,0.0,0.0,0.013956728391349316,0.5009368658065796,0.24953220784664154,27
symbolic_warmup,200,2.0,0.3256068527698517,0.3253043591976166,0.0,0.3256068527698517,0.0,0.0,0.02954440750181675,0.5046879649162292,0.24946916103363037,0.3211391568183899,0.3205840289592743,0.0,0.3211391568183899,0.0,0.0,0.013956728391349316,0.5048497319221497,0.24946580827236176,27
symbolic_warmup,225,2.0,0.28493455052375793,0.28463220596313477,0.0,0.28493455052375793,0.0,0.0,0.02954440750181675,0.5088410973548889,0.24936895072460175,0.2811223566532135,0.2805672883987427,0.0,0.2811223566532135,0.0,0.0,0.013956728391349316,0.5090112686157227,0.24936415255069733,27
symbolic_warmup,240,2.0,0.26037776470184326,0.26007595658302307,0.0,0.26037776470184326,0.0,0.0,0.02954440750181675,0.5114176869392395,0.24929028749465942,0.25691208243370056,0.2563571631908417,0.0,0.25691208243370056,0.0,0.0,0.013956728391349316,0.5115908980369568,0.24928449094295502,27
symbolic_competition,1,2.0,0.2587445080280304,0.25843483209609985,0.0,0.25873658061027527,0.0,0.0,0.02954440750181675,0.5115908980369568,0.24928449094295502,0.25522446632385254,0.25466203689575195,0.0,0.25521668791770935,0.0,0.0,0.013956728391349316,0.5116860270500183,0.24928022921085358,27
symbolic_competition,25,1.8506522743910996,0.21877619624137878,0.2184687852859497,0.0,0.21876826882362366,0.0,0.0,0.02954440750181675,0.5142063498497009,0.2490610033273697,0.2154422402381897,0.2148812711238861,0.0,0.2154344767332077,0.0,0.0,0.013956728391349316,0.5142762660980225,0.24905623495578766,27
symbolic_competition,50,1.7069282763409894,0.17629802227020264,0.1759893149137497,0.0,0.17629006505012512,0.0,0.0,0.02954440750181675,0.5173273682594299,0.24874137341976166,0.17342060804367065,0.17285919189453125,0.0,0.17341281473636627,0.0,0.0,0.013956728391349316,0.5174007415771484,0.24873477220535278,27
symbolic_competition,75,1.5743660658948224,0.13278324902057648,0.1324741542339325,0.0,0.13277526199817657,0.0,0.0,0.02954440750181675,0.5199814438819885,0.24833622574806213,0.13129623234272003,0.13073506951332092,0.0,0.13128840923309326,0.0,0.0,0.013956728391349316,0.5200069546699524,0.24832865595817566,27
symbolic_competition,100,1.4520988044994987,0.08816056698560715,0.0878550261259079,0.0,0.08815257251262665,0.0,0.0,0.02954440750181675,0.521537184715271,0.24785229563713074,0.08684994280338287,0.08629590272903442,0.0,0.08684210479259491,0.0,0.0,0.013956728391349316,0.5214983820915222,0.24784772098064423,27
symbolic_competition,125,1.3393269733811324,0.04293259605765343,0.04266367107629776,0.0,0.042924609035253525,0.0,0.0,0.02954440750181675,0.5220761299133301,0.24739322066307068,0.04178181290626526,0.04127887636423111,0.0,0.04177398234605789,0.0,0.0,0.013956728391349316,0.522042989730835,0.2473890483379364,27
symbolic_competition,150,1.2353131454057913,0.008716271258890629,0.008688491769134998,0.0,0.008708277717232704,0.0,0.0,0.02954440750181675,0.5229888558387756,0.24682757258415222,0.007917444221675396,0.007777031045407057,0.0,0.007909607142210007,0.0,0.0,0.013956728391349316,0.5229176878929138,0.2468252182006836,27
symbolic_competition,175,1.1393771629641447,0.002026451053097844,0.002157442970201373,0.0,0.00201846263371408,0.0,0.0,0.02954440750181675,0.5230060815811157,0.24628445506095886,0.0015268755378201604,0.0016677213134244084,0.0,0.0015190436970442533,0.0,0.0,0.013956728391349316,0.5229348540306091,0.24628721177577972,27
symbolic_competition,200,1.050891690347698,0.002039198763668537,0.0022074272856116295,0.0,0.0020312159322202206,0.0,0.0,0.02954440750181675,0.5229689478874207,0.2457672357559204,0.0015271672746166587,0.00172836659476161,0.0,0.0015193410217761993,0.0,0.0,0.013956728391349316,0.5228939056396484,0.2457726150751114,27
symbolic_competition,225,0.9692781115331125,0.001866881619207561,0.002035523997619748,0.0,0.001858905074186623,0.0,0.0,0.02954440750181675,0.5228984951972961,0.24520918726921082,0.001404779264703393,0.0016050428384914994,0.0,0.0013969592982903123,0.0,0.0,0.013956728391349316,0.5228250026702881,0.2452152520418167,27
symbolic_competition,250,0.8940027465497935,0.001728959265165031,0.0018957878928631544,0.0,0.0017209898214787245,0.0,0.0,0.02954440750181675,0.5228289365768433,0.24456888437271118,0.0013207356678321958,0.0015165791846811771,0.0,0.0013129228027537465,0.0,0.0,0.013956728391349316,0.5227545499801636,0.24457493424415588,27
symbolic_competition,275,0.824573361689155,0.001654321444220841,0.0018214065348729491,0.0,0.0016463608480989933,0.0,0.0,0.02954440750181675,0.5226813554763794,0.243826225399971,0.0012886883923783898,0.0014839768409729004,0.0,0.0012808844912797213,0.0,0.0,0.013956728391349316,0.5226029753684998,0.24383223056793213,27
symbolic_competition,300,0.7605359507354535,0.00159670680295676,0.0017642562743276358,0.0,0.0015887577319517732,0.0,0.0,0.02954440750181675,0.5223861336708069,0.24296553432941437,0.001268060994334519,0.0014631964731961489,0.0,0.001260268734768033,0.0,0.0,0.013956728391349316,0.5223022103309631,0.2429713010787964,27
symbolic_competition,325,0.7014717661703086,0.0015423884615302086,0.0017099560936912894,0.0,0.0015344542916864157,0.0,0.0,0.02954440750181675,0.5219046473503113,0.24196790158748627,0.0012472368543967605,0.0014416039921343327,0.0,0.0012394593795761466,0.0,0.0,0.013956728391349316,0.5218147039413452,0.2419734001159668,27
