test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
7.345649439786291e-19,5.200046890666142e-19,0.9494229849988549,24.0,1.0,4.4557012978166366e-17,True,0.0,1.0,6.992607751012153e-19,5.056927928442948e-19,0.9533959557511661,artifacts\results\posterior_formula_ensemble\formulas\Capacitance\draw_17_seed_26017\capacitance_symbolic_gated_kan\pure_symbolic_formula.txt,24.0,2.5412903645229987e-24,8.779493110273258e-24
