test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.01587196310221045,0.01258736607369519,0.9923684612589081,36.0,1.0,7.318022009221254,True,0.0,1.0,0.016783167426455692,0.011697409550348918,0.9919707933601584,artifacts\results\posterior_formula_ensemble\formulas\I_dark\draw_13_seed_26013\dark_current_symbolic_gated_kan\pure_symbolic_formula.txt,36.0,7.928843339675452e-07,2.772566467967863e-06
