dark_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-1.8,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-6.466169357299805,-6.466170130566648,-7.732668434456968e-07
-0.6000000000000001,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.6217241287231445,-6.6217245303019014,-4.015787569144891e-07
-0.8,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-6.531083583831787,-6.5310835557137406,2.8118046557779053e-08
-2.2,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,-6.470304489135742,-6.470305162330339,-6.731945969562503e-07
-1.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.445750713348389,-6.445750337688954,3.7565943511452815e-07
-3.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.350530624389648,-6.350531964286668,-1.3398970200029225e-06
-2.4000000000000004,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-6.415870666503906,-6.415871934346725,-1.2678428191748026e-06
-0.6000000000000001,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.579774379730225,-6.579774694482403,-3.147521780988427e-07
-2.0,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,-6.577999114990234,-6.577999820435886,-7.054456512278762e-07
-1.4,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.207457065582275,-6.207457203555954,-1.3797367870438393e-07
-2.8000000000000003,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.103822231292725,-6.10382319978275,-9.684900250661599e-07
-3.0,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,-6.57503604888916,-6.5750376344264145,-1.5855372543782664e-06
-2.4000000000000004,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.363282203674316,-6.363282885857713,-6.821833968828628e-07
-2.8000000000000003,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-6.537558555603027,-6.537558347951385,2.076516425475461e-07
-1.0,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,-6.59639310836792,-6.5963931681108345,-5.97429146154127e-08
-2.0,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.148412227630615,-6.148413013855687,-7.862250717138863e-07
-1.0,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,-6.747564792633057,-6.747565249917951,-4.5728489439511577e-07
-0.4,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.656749725341797,-6.656750560535457,-8.351936600092813e-07
-0.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.582851886749268,-6.58285151032712,3.764221476743046e-07
-1.2000000000000002,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-6.46852445602417,-6.468524914720657,-4.586964870156862e-07
-1.2000000000000002,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,-6.798923969268799,-6.798924522558947,-5.532901479199381e-07
-3.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.349784851074219,-6.3497851339105145,-2.8283629571745905e-07
-0.6000000000000001,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,-6.584176540374756,-6.584177007106984,-4.667322279772179e-07
-0.2,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.5290846824646,-6.529084506978685,1.7548591468852237e-07
-1.2000000000000002,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.487193584442139,-6.487194635433858,-1.050991719431238e-06
-2.2,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-6.510243892669678,-6.51024471580304,-8.231333623598402e-07
-1.2000000000000002,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.2308030128479,-6.230803031300714,-1.8452813499436616e-08
-0.2,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-7.019180774688721,-7.019180980447868,-2.0575914749798585e-07
-0.4,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,-7.031336784362793,-7.031337603943994,-8.195812011280168e-07
-0.2,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.795409679412842,-6.795409532701955,1.4671088699458323e-07
-2.6,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.364806175231934,-6.3648080150483555,-1.8398164218780266e-06
-2.0,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-6.525238037109375,-6.5252386557013775,-6.185920025103542e-07
-1.4,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.460892200469971,-6.46089244522239,-2.447524192206174e-07
