mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.878875732421875,1.0,-0.1723196655511856
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,0,one,1,,0.8777457475662231,1.0,0.12002448737621307
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.8742718696594238,1.0,0.16287358105182648
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.868608295917511,1.0,0.1783866435289383
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8595733642578125,1.0,-0.1641141176223755
1,higher_order_symbolic_residual,residual,all,0.0,1.0,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8555988073348999,1.0,-0.12817321717739105
1,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8487884998321533,1.0,-0.11326467990875244
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.8465920686721802,1.0,-0.13923050463199615
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.8360415101051331,1.0,0.14436659216880798
1,higher_order_symbolic_residual,residual,all,0.0,1.0,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.8227691650390625,1.0,-0.13498574495315552
1,higher_order_symbolic_residual,residual,all,0.0,1.0,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8217494487762451,1.0,-0.1619330644607544
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.8085184693336487,1.0,0.11165110021829605
1,higher_order_symbolic_residual,residual,all,0.0,1.0,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.793275773525238,1.0,0.14204607903957367
1,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.7631312608718872,1.0,0.10515642166137695
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.7583717703819275,1.0,-0.06366218626499176
1,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7395477890968323,1.0,0.06643208861351013
1,higher_order_symbolic_residual,residual,all,0.0,1.0,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6705664396286011,1.0,0.009669619612395763
1,higher_order_symbolic_residual,residual,all,0.0,1.0,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6613357067108154,1.0,-0.01040335651487112
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6575365662574768,1.0,-0.009425132535398006
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6296992897987366,1.0,-0.00571429030969739
1,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.6255143880844116,1.0,0.010334440506994724
1,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.6237508654594421,1.0,-0.0062274751253426075
1,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.6120727062225342,1.0,0.009109060280025005
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.6039129495620728,1.0,0.001792553230188787
1,higher_order_symbolic_residual,residual,all,0.0,1.0,12,inverse_length,1/active_layer_length,active_layer_length,0.4363862872123718,1.0,-0.016928361728787422
1,higher_order_symbolic_residual,residual,all,0.0,1.0,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.37098607420921326,1.0,0.0031385149341076612
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.3453423082828522,1.0,0.014212002977728844
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.3294101655483246,1.0,0.007532582618296146
1,higher_order_symbolic_residual,residual,all,0.0,1.0,11,length_z,scaled(active_layer_length),active_layer_length,0.3257952034473419,1.0,0.0008793395827524364
1,higher_order_symbolic_residual,residual,all,0.0,1.0,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.30508139729499817,1.0,0.011148136109113693
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,12,inverse_length,1/active_layer_length,active_layer_length,0.26766371726989746,1.0,0.00044943165266886353
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,11,length_z,scaled(active_layer_length),active_layer_length,0.26624277234077454,1.0,0.005257273558527231
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.23080036044120789,1.0,-0.008475231938064098
1,higher_order_symbolic_residual,residual,all,0.0,1.0,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.19750286638736725,1.0,-0.006492576561868191
1,higher_order_symbolic_residual,residual,all,0.0,1.0,14,trap_A_z,scaled(trap_assisted_recomb_A),trap_assisted_recomb_A,0.13826414942741394,1.0,-0.0014076539082452655
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.12237013876438141,1.0,-0.004089685156941414
1,higher_order_symbolic_residual,residual,all,0.0,1.0,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.1530032604932785,0.0,-0.000937876699026674
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1229225397109985,14,trap_A_z,scaled(trap_assisted_recomb_A),trap_assisted_recomb_A,0.008950863964855671,0.0,-0.00257344963029027
