bias_v,log_frequency_ghz,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-3.0,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7722337844255308e-17,2.7722344006767736e-17,6.1625124278870956e-24
-3.0,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7704475706107838e-17,2.7704480834990813e-17,5.128882975214691e-24
-3.0,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7686611913599142e-17,2.7686617675565846e-17,5.761966703968901e-24
-3.0,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7668749775451672e-17,2.7668754503788927e-17,4.728337254377984e-24
-3.0,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7650885982942977e-17,2.765089135671591e-17,5.373772933289778e-24
-3.0,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7633023844795507e-17,2.763302818493899e-17,4.340143483698861e-24
-3.0,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7615161706648037e-17,2.7615165037865975e-17,3.3312179375045996e-24
-3.0,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7597297914139342e-17,2.7597301872265028e-17,3.958125686557786e-24
-3.0,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7579435775991872e-17,2.757943871901604e-17,2.9430241668254765e-24
-3.0,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7561571983483177e-17,2.756157554723912e-17,3.563755942340615e-24
-3.0,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7543709845335707e-17,2.754371239090214e-17,2.5455664327577937e-24
-3.0,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.752584605282701e-17,2.7525849229933175e-17,3.17710616350526e-24
-3.0,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.750798391467954e-17,2.7507986067854468e-17,2.1531749267422996e-24
-3.0,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7490120122170846e-17,2.7490122906451257e-17,2.784280411131857e-24
-3.0,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7472257984023376e-17,2.7472259740850314e-17,1.756826938160476e-24
-3.0,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.745439419151468e-17,2.7454396584513338e-17,2.392998656765198e-24
-3.0,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.743653205336721e-17,2.7436533425088362e-17,1.371721151168889e-24
-3.0,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7418668260858516e-17,2.7418670259487422e-17,1.9986289063850513e-24
-3.0,0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7400802813988595e-17,2.7400807100062452e-17,4.286073857163829e-24
-3.0,0.9000000000000004,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7382940675841125e-17,2.7382943928285533e-17,3.252444407572912e-24
-3.0,1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.736507688333243e-17,2.7365080781212516e-17,3.897880086484706e-24
-3.0,1.0999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.734721474518496e-17,2.7347217609435597e-17,2.864250636893789e-24
-3.0,1.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7329350952676265e-17,2.732935445001063e-17,3.497334365647999e-24
-3.0,1.3000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7311488814528795e-17,2.731149129058566e-17,2.476056866214666e-24
-3.0,1.3010299956639813,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7311305180432808e-17,2.7311307295897034e-17,2.1154642261920902e-24
-2.8,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7198717627258215e-17,2.7198714496801255e-17,-3.130456960156677e-24
-2.8,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7179608100747015e-17,2.717960644581524e-17,-1.6549317749187323e-24
-2.8,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.716050353731949e-17,2.7160498419533132e-17,-5.1177863585208106e-24
-2.8,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7141392356447065e-17,2.7141390393251024e-17,-1.9631960416986676e-24
-2.8,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7122286138658316e-17,2.712228237932087e-17,-3.759337446955619e-24
-2.8,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.710317826650834e-17,2.710317435303876e-17,-3.913469580345587e-24
-2.8,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.708406873999714e-17,2.7084066339108602e-17,-2.4008885384719154e-24
-2.8,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7064960867847166e-17,2.7064958319002473e-17,-2.5488446921608594e-24
-2.8,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7045851341335966e-17,2.704585029889634e-17,-1.0424396269067238e-24
-2.8,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.702674677790844e-17,2.702674227261423e-17,-4.505294210508802e-24
-2.8,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.700763725139724e-17,2.7007634249420112e-17,-3.0019771289422027e-24
-2.8,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6988529379247266e-17,2.6988526229313977e-17,-3.1499332887941225e-24
-2.8,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.6969419852736066e-17,2.6969418207808597e-17,-1.6449274686521106e-24
-2.8,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.695031198058609e-17,2.6950310186013727e-17,-1.794572363997955e-24
