stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.6370941996574402,0.6376679539680481,0.0,0.6370941996574402,0.0,0.0,0.02954440750181675,0.48287683725357056,0.2494148164987564,0.6281470656394958,0.6285154223442078,0.0,0.6281470656394958,0.0,0.0,0.013956728391349316,0.48290497064590454,0.24941562116146088,27
symbolic_warmup,25,2.0,0.6003924608230591,0.600966215133667,0.0,0.6003924608230591,0.0,0.0,0.02954440750181675,0.4843442142009735,0.24945612251758575,0.5854581594467163,0.5858265161514282,0.0,0.5854581594467163,0.0,0.0,0.013956728391349316,0.4844345450401306,0.2494584023952484,27
symbolic_warmup,50,2.0,0.5619661211967468,0.5625398755073547,0.0,0.5619661211967468,0.0,0.0,0.02954440750181675,0.48700517416000366,0.24951666593551636,0.5406688451766968,0.5410372018814087,0.0,0.5406688451766968,0.0,0.0,0.013956728391349316,0.48712456226348877,0.24951903522014618,27
symbolic_warmup,75,2.0,0.5232368111610413,0.5238107442855835,0.0,0.5232368111610413,0.0,0.0,0.02954440750181675,0.489226371049881,0.24955037236213684,0.5047836899757385,0.5051519870758057,0.0,0.5047836899757385,0.0,0.0,0.013956728391349316,0.4893076419830322,0.24955184757709503,27
symbolic_warmup,100,2.0,0.4841858744621277,0.4847599267959595,0.0,0.4841858744621277,0.0,0.0,0.02954440750181675,0.4914848804473877,0.24957691133022308,0.47073546051979065,0.47110381722450256,0.0,0.47073546051979065,0.0,0.0,0.013956728391349316,0.49158233404159546,0.24957740306854248,27
symbolic_warmup,125,2.0,0.44480931758880615,0.44538331031799316,0.0,0.44480931758880615,0.0,0.0,0.02954440750181675,0.4942057132720947,0.2495831400156021,0.4368724524974823,0.4372408390045166,0.0,0.4368724524974823,0.0,0.0,0.013956728391349316,0.4943268299102783,0.24958299100399017,27
symbolic_warmup,150,2.0,0.4051070213317871,0.4056811034679413,0.0,0.4051070213317871,0.0,0.0,0.02954440750181675,0.4973500967025757,0.24957045912742615,0.39903977513313293,0.39940810203552246,0.0,0.39903977513313293,0.0,0.0,0.013956728391349316,0.4974847435951233,0.24956952035427094,27
symbolic_warmup,175,2.0,0.36507976055145264,0.3656538724899292,0.0,0.36507976055145264,0.0,0.0,0.02954440750181675,0.5009406208992004,0.24953460693359375,0.3598807156085968,0.3602490723133087,0.0,0.3598807156085968,0.0,0.0,0.013956728391349316,0.5010924339294434,0.2495325654745102,27
symbolic_warmup,200,2.0,0.3247288763523102,0.32530298829078674,0.0,0.3247288763523102,0.0,0.0,0.02954440750181675,0.5048642158508301,0.2494668811559677,0.320206880569458,0.32057517766952515,0.0,0.320206880569458,0.0,0.0,0.013956728391349316,0.5050269365310669,0.24946343898773193,27
symbolic_warmup,225,2.0,0.2840563654899597,0.2846304476261139,0.0,0.2840563654899597,0.0,0.0,0.02954440750181675,0.5090343356132507,0.24936369061470032,0.2801875174045563,0.2805559039115906,0.0,0.2801875174045563,0.0,0.0,0.013956728391349316,0.5092053413391113,0.24935878813266754,27
