task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,4,1e-08,31,7116,1.3481333347347876e-07,1.0,1.0,1.0,0.006335989155188451,0.9986339254568799,0.005603976623022006,0.9989339204127601,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,6,1e-08,43,8391,1.3064333470538258e-07,1.0,1.0,1.0,0.005495201144977396,0.9989724268790534,0.004044476903887349,0.9994447076156975,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,8,1e-08,55,9530,1.621399986712883e-07,1.0,1.0,1.0,0.00546965036787722,0.9989819603800415,0.004109650379870386,0.9994266672486809,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,1,0.01,7,815,1.5304666594602167e-07,1.0,1.0,1.0,0.04785965569534724,0.9220556413761873,0.048015117097569365,0.9217376323159926,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,28,1586,1.379310000144566e-06,1.0,1.0,1.0,0.020657751433545344,0.9854784945325307,0.021194292615177336,0.9847512287349923,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,84,3651,4.043360000165801e-06,1.0,1.0,1.0,0.010738676306370022,0.9960758368852513,0.01133774727467855,0.9956363436436455,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.va
I_dark,dkan,teacher_distillation,additive_spline,4,0.01,31,7075,1.4745666606662174e-07,1.0,1.0,1.0,0.013985377662837719,0.9931722623198093,0.007108267276660462,0.9982847615783605,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\additive_spline_4\formula.va
I_dark,dkan,teacher_distillation,additive_spline,6,0.01,43,8251,1.3863666487547258e-07,1.0,1.0,1.0,0.013864150527206982,0.9932901168051853,0.005941367365924719,0.9988016882694081,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\additive_spline_6\formula.va
I_dark,dkan,teacher_distillation,additive_spline,8,1e-08,55,9424,1.317733316682279e-07,1.0,1.0,1.0,0.013603883830221422,0.9935396765957841,0.0050240102725217445,0.9991431633485323,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\additive_spline_8\formula.va
I_dark,dkan,teacher_distillation,polynomial,1,0.01,7,813,1.487200012585769e-07,1.0,1.0,1.0,0.04891902384678507,0.9164620151534233,0.0480932384160165,0.92148275704045,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_dark\exports\I_dark\dkan\polynomial_1\formula.va
