task,sample_id,structure_group_id,bias_v,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,simulation_temperature,ge_width_scale,optical_power_W,net_photocurrent_A,_curve_id
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-0.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.2672455828451927e-09,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-0.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.079228633836926e-09,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-0.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.104868306719261e-09,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-0.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.295914948636307e-09,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-0.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,5.597405919672974e-09,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,6.9584826154027525e-09,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,8.497403919351399e-09,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.045551460788612e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.2970548884757724e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.5885505040822573e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.916321942027273e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.041086307599484e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-1.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.1116990898634148e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.17202908193268e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.23050540979331e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.2890844181227533e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.34740628630427e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.40521416570172e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.4627837199146083e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.51921212708097e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-2.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.575015736914365e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.632501428258104e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.697113430303264e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.774176689680517e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.8705412235114843e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.9968627400177095e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.1556980171666906e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.3111067579942484e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-3.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.4136687799992065e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.4659869659020275e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.5009349037040415e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.5371080274364254e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.582544530218835e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.6394662853684784e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.705276314849095e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.778020570525e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-4.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.857447726052042e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.9418189339075375e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.025700915392589e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.108197073783324e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.1954201680280166e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.2899623867582644e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.3914677985372737e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.4999813839404253e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-5.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.6162109546443234e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.7412562319432346e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.875183055813026e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,5.016684457093863e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,5.1665651541653534e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,5.3281848613073366e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,5.5037835238884384e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,5.694373372594651e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-6.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,5.9015181508208384e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,6.127482319817915e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,6.37452498710872e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,6.64447202935213e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,6.938556026257026e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,7.25969147607052e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,7.616061542610177e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,8.018463051536885e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-7.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,8.476305804784995e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,8.9987113466823e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,9.59670021723197e-08,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.0284805756517185e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.1082847113229277e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.201842900269195e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.3129874492514062e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.4470076972379818e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-8.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.6115306185214585e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.0,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.818335173337373e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.125,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.0860994861474097e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.25,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.4455819078324174e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.375,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,2.951740626982893e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.5,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,3.714204865381989e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.625,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,4.98716851574138e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.75,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,7.515024953830192e-07,apd_structure_20260818_00002
APD_I_net,apd_20260818_00004,apd_structure_20260818_00002,-9.875,1.278680808641093e-09,1949.2848082073167,745.0058976643504,300.8139733787138,0.9969037675808812,1e-07,1.4522402416968896e-06,apd_structure_20260818_00002
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,0.0,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,5.211070563555138e-11,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-0.125,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.2554909936902236e-10,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-0.25,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.701535540567413e-10,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-0.375,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,5.096627364821632e-10,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-0.5,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,8.483450894233651e-10,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-0.625,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.297285036120337e-09,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-0.75,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.8596013984577423e-09,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-0.875,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.5338696346088687e-09,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.0,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.318732272274514e-09,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.125,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.336463482400941e-09,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.25,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,5.8198469303032706e-09,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.375,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,7.833908668351175e-09,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.5,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.0767160844344328e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.625,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.3734507119968192e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.75,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.573643819001105e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-1.875,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.7482780552671463e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.0,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,1.906999682864087e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.125,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.050231317779836e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.25,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.1761447792419183e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.375,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.2843543049885303e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.5,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.3733530866685963e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.625,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.4454811269289216e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.75,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.5018824191969533e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-2.875,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.5492462909365132e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.0,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.5991900193553705e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.125,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.6562054362414763e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.25,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.7218527244146893e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.375,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.804467307035337e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.5,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,2.91690703477224e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.625,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.057780746657514e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.75,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.189399147423649e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-3.875,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.275598758621497e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.0,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.3312529152524496e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.125,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.387456908684877e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.25,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.4529063515836713e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.375,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.52155433115654e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.5,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.5896264034658746e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.625,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.660720447315724e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.75,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.736468511362655e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-4.875,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.811765255616256e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.0,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.886145663848157e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.125,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,3.966057964034184e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.25,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.05909815600036e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.375,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.1659545565932644e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.5,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.2766060314623255e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.625,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.3799767690074894e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.75,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.473868566575659e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-5.875,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.563093432665231e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-6.0,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.65378821456084e-08,apd_structure_20260818_00003
APD_I_net,apd_20260818_00006,apd_structure_20260818_00003,-6.125,1.1218317789945128e-10,4044.000358247214,458.139258635208,290.5330923612155,1.012901408560825,1e-07,4.7540653138713617e-08,apd_structure_20260818_00003
