light_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-0.4,1.0991618704794608e-09,2475.161456337068,505.0064403774024,34.84085283436253,301.39850617403,-3.339362382888794,-3.3393621007671666,2.8212162739293944e-07
-2.6,1.0976147775803618e-09,2495.918019735696,486.14991613464105,39.05845567786759,297.2376267822416,-3.2849957942962646,-3.284996002886915,-2.0859065053002723e-07
-1.0,1.0976147775803618e-09,2495.918019735696,486.14991613464105,39.05845567786759,297.2376267822416,-3.3105733394622803,-3.310573317645447,2.1816833228882615e-08
-0.6000000000000001,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-3.321007013320923,-3.3210071354733377,-1.2215241484980766e-07
0.0,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,-3.3435938358306885,-3.3435938061400816,2.969060686197622e-08
-3.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.2792773246765137,-3.279277348941782,-2.4265268461221012e-08
-0.6000000000000001,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.321140766143799,-3.3211406103935923,1.5575020650970828e-07
-0.6000000000000001,1.050818199825069e-09,2510.995503216453,520.189852554912,38.50508417894045,294.1262317171733,-3.323648691177368,-3.3236486510889187,4.008844944891621e-08
-2.4000000000000004,8.058950792540601e-10,2412.212725535436,472.1154567367515,38.858183000543626,295.7855807653235,-3.2874398231506348,-3.2874398420826667,-1.8932031942142657e-08
-0.8,8.595939611542648e-10,2643.7199291480506,484.396762738386,41.95641496228942,305.9180523366615,-3.319855213165283,-3.319855129563461,8.360182235378488e-08
-0.8,8.920412889937107e-10,2700.220283946353,481.8164609958477,41.48473029075561,294.1535226587993,-3.318229913711548,-3.3182300614037397,-1.4769219180976734e-07
-0.6000000000000001,8.595939611542648e-10,2643.7199291480506,484.396762738386,41.95641496228942,305.9180523366615,-3.326256275177002,-3.3262562157919207,5.9385081296881026e-08
0.0,8.920412889937107e-10,2700.220283946353,481.8164609958477,41.48473029075561,294.1535226587993,-3.355996608734131,-3.355996418502592,1.9023153896569056e-07
-2.4000000000000004,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.285511016845703,-3.285510876604637,1.4024106631538302e-07
