mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8833945989608765,1.0,-0.17666837573051453
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,0,one,1,,0.877256453037262,1.0,0.11879231780767441
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.8709936738014221,1.0,0.15819886326789856
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.8652109503746033,1.0,0.1737177073955536
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8604434132575989,1.0,-0.16312538087368011
1,higher_order_symbolic_residual,residual,all,0.0,1.0,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8573707342147827,1.0,-0.12906096875667572
1,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8497747778892517,1.0,-0.11354964226484299
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.8426819443702698,1.0,-0.13458134233951569
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.8370765447616577,1.0,0.14350005984306335
1,higher_order_symbolic_residual,residual,all,0.0,1.0,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.8261932730674744,1.0,-0.13719330728054047
1,higher_order_symbolic_residual,residual,all,0.0,1.0,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.82201087474823,1.0,-0.16083648800849915
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.8128352761268616,1.0,0.11516048014163971
1,higher_order_symbolic_residual,residual,all,0.0,1.0,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.7991453409194946,1.0,0.14405925571918488
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.7660982012748718,1.0,-0.06867370009422302
1,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.7635721564292908,1.0,0.10418983548879623
1,higher_order_symbolic_residual,residual,all,0.0,1.0,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.7432225942611694,1.0,-0.016911275684833527
1,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7388978004455566,1.0,0.06462813168764114
1,higher_order_symbolic_residual,residual,all,0.0,1.0,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6643449664115906,1.0,0.003729869145900011
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6506688594818115,1.0,0.007679135072976351
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6499210000038147,1.0,0.003173928940668702
1,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.6223682761192322,1.0,0.009579729288816452
1,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.6205901503562927,1.0,-0.005398259498178959
1,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.6182799339294434,1.0,0.009937294758856297
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.6040011048316956,1.0,0.001665643765591085
1,higher_order_symbolic_residual,residual,all,0.0,1.0,12,inverse_length,1/active_layer_length,active_layer_length,0.4310068190097809,1.0,-0.0161616001278162
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.3527986705303192,1.0,0.016311291605234146
1,higher_order_symbolic_residual,residual,all,0.0,1.0,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.33885470032691956,1.0,0.00023708278604317456
1,higher_order_symbolic_residual,residual,all,0.0,1.0,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.3079976439476013,1.0,0.010944700799882412
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.29345810413360596,1.0,0.0019527771510183811
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,11,length_z,scaled(active_layer_length),active_layer_length,0.2904955744743347,1.0,-0.004718591924756765
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,12,inverse_length,1/active_layer_length,active_layer_length,0.24616926908493042,1.0,-0.0076003712601959705
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.24281369149684906,1.0,-0.01029263623058796
1,higher_order_symbolic_residual,residual,all,0.0,1.0,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.21125809848308563,1.0,-0.006442846730351448
1,higher_order_symbolic_residual,residual,all,0.0,1.0,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.1424301415681839,1.0,0.001387965865433216
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.10762423276901245,1.0,-0.0010568444849923253
1,higher_order_symbolic_residual,residual,all,0.0,1.0,14,trap_A_z,scaled(trap_assisted_recomb_A),trap_assisted_recomb_A,0.093791663646698,1.0,-0.0008640686282888055
1,higher_order_symbolic_residual,residual,all,0.0,1.0,11,length_z,scaled(active_layer_length),active_layer_length,0.3258163034915924,0.0,0.0003049774095416069
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1225171089172363,14,trap_A_z,scaled(trap_assisted_recomb_A),trap_assisted_recomb_A,0.006524600554257631,0.0,0.0013981657102704048
