mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.026619963347911835,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8975194692611694,1.0,-0.1604330688714981
2,surface_recombination,surface_loss,reverse,1.0,0.026619963347911835,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8544914126396179,1.0,-0.13667523860931396
1,field_collection,main,reverse,-1.0,-0.2692049741744995,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8486234545707703,1.0,0.11679933220148087
1,field_collection,main,reverse,-1.0,-0.2692049741744995,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8458874225616455,1.0,-0.1392589658498764
1,field_collection,main,reverse,-1.0,-0.2692049741744995,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8438929319381714,1.0,0.11224967241287231
1,field_collection,main,reverse,-1.0,-0.2692049741744995,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8414030075073242,1.0,-0.1286187320947647
2,surface_recombination,surface_loss,reverse,1.0,0.026619963347911835,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.8328676223754883,1.0,-0.1187380775809288
2,surface_recombination,surface_loss,reverse,1.0,0.026619963347911835,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.8290383815765381,1.0,-0.1048731729388237
1,field_collection,main,reverse,-1.0,-0.2692049741744995,0,one,1,,0.8118797540664673,1.0,0.07418493926525116
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.810626208782196,1.0,-0.08323323726654053
2,surface_recombination,surface_loss,reverse,1.0,0.026619963347911835,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8039718866348267,1.0,0.09524504095315933
1,field_collection,main,reverse,-1.0,-0.2692049741744995,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.79673171043396,1.0,0.07913082838058472
