test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.006516226880074298,0.005483915772739366,0.9185462956221707,72.0,1.0,3.3712586758532748,True,0.0,1.0,0.004440294584853147,0.0035827849060297012,0.9647791487277508,artifacts\results\posterior_formula_ensemble\formulas\I_photo\draw_12_seed_26012\photo_current_symbolic_gated_kan\pure_symbolic_formula.txt,72.0,2.0753289041526334e-07,6.411005721851382e-07
