task,scenario,n_seeds,ood_std_over_id_mean,ood_std_over_id_std,ood_epistemic_over_id_mean,ood_detection_auroc_mean,rmse_shift_ood_minus_id_mean,coverage_shift_ood_minus_id_pp_mean
photo_current,length_high,3,1.006929672282446,0.061392220077172426,1.4362083171472693,0.5939644055488782,0.0029116124912828382,-6.901041666666667
photo_current,temperature_high,3,0.8507540629889787,0.07448224495371668,1.4926146341400994,0.15938626802884615,0.0021882301250057486,-1.8880208333333333
photo_current,trap_high,3,0.9706313134241887,0.09507268788967521,1.4613741441102885,0.5793707431891025,0.0020048516963937653,-0.4557291666666667
photo_current,voltage_extreme_reverse,3,1.0315883326480908,0.060337696129009084,0.9895426308029638,0.5015462239583334,0.012571065063722459,-35.416666666666664
