task,scenario,domain,n_seeds,rmse_mean,rmse_std,r2_mean,calibrated_point_coverage_95_mean,calibrated_group_coverage_95_mean,calibrated_mpiw_mean,mean_predictive_std_mean,gaussian_nll_mean,gaussian_crps_mean,interval_score_95_mean,abs_error_std_spearman_mean
photo_current,length_high,id_test,3,0.003588612868892614,0.0013541298024414017,0.9712413691897996,100.0,100.0,0.044726660026104204,0.011409862251557145,-3.6286307156516835,0.003197522011373251,0.044726660026104204,0.06042736820768857
photo_current,length_high,ood_test,3,0.006500225360175451,0.0014328974293669197,0.9123752512171649,93.09895833333333,82.29166666666667,0.044738926961368,0.011412991571777503,-3.228943971390528,0.00454665079191942,0.053925675377080345,0.05720756419206311
photo_current,temperature_high,id_test,3,0.004482416818718859,0.0007220200592428688,0.9598397652125796,100.0,100.0,0.046924034376975815,0.011970416932901943,-3.4390182843026302,0.003465796137555408,0.046924034376975815,-0.11901624945103205
photo_current,temperature_high,ood_test,3,0.006670646943724608,0.0005577136423750085,0.915836168928589,98.11197916666667,97.91666666666667,0.039842087301641495,0.010163797781030952,-3.453479892221386,0.003913900384710349,0.04316241882831528,0.18933985339108808
photo_current,trap_high,id_test,3,0.005579217548532176,0.000800118947949349,0.9386812806666676,100.0,100.0,0.0676056186591204,0.017246331290591898,-3.0995489549510395,0.004803459593575245,0.0676056186591204,-0.09597293121320583
photo_current,trap_high,ood_test,3,0.007584069244925942,0.0017981086947026598,0.8811012737373428,99.54427083333333,98.95833333333333,0.06668931500284099,0.017012580357867547,-3.0801083643489675,0.005324337443168652,0.06696589010098619,-0.0805296095547087
photo_current,voltage_extreme_reverse,id_test,3,0.004863718503749563,0.0007018512537507691,0.9458488073600613,100.0,100.0,0.04299685724322839,0.01001243672339933,-3.608698304279148,0.0034282443145673886,0.04299685724322839,0.2268986969770954
photo_current,voltage_extreme_reverse,ood_test,3,0.017434783567472023,0.0009667120047051515,-6.567039416496996,64.58333333333333,37.5,0.043802584861538124,0.010121232292036852,-0.3862578679888711,0.011547284593882552,0.15296212148159563,0.27797619047619043
