task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_photo,dkan,teacher_distillation,polynomial,2,0.01,28,1600,9.357033316822102e-07,1.0,1.0,1.0,0.004250903040535435,0.9644532071894214,0.004803203685189642,0.954731917417276,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_2\formula.va
I_photo,dkan,teacher_distillation,polynomial,3,0.01,84,3658,2.9918200006553282e-06,1.0,1.0,1.0,0.005364861532654263,0.9433819302592649,0.006064357671049727,0.9278394711478466,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_3\formula.va
I_photo,mlp_l,teacher_distillation,additive_spline,4,1e-08,31,7266,1.3035999921460946e-07,1.0,1.0,1.0,0.0013372019717643874,0.9964297461584462,0.004702984228566801,0.956601258414063,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_4\formula.va
I_photo,mlp_l,teacher_distillation,additive_spline,6,0.01,43,8426,1.3242333273713787e-07,1.0,1.0,1.0,0.001433843268415754,0.9958950446085372,0.004695230276975923,0.9567442460646717,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_6\formula.va
I_photo,mlp_l,teacher_distillation,additive_spline,8,1e-08,55,9667,1.389500005946805e-07,1.0,1.0,1.0,0.001599462342440368,0.9948919737828826,0.004487734640188918,0.9604829578406676,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_8\formula.va
I_photo,mlp_l,teacher_distillation,polynomial,1,1e-08,7,824,1.4636000075067082e-07,1.0,1.0,1.0,0.005952824050666924,0.9292459717172217,0.007586360492551271,0.8870731942815271,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_1\formula.va
I_photo,mlp_l,teacher_distillation,polynomial,2,0.01,28,1597,9.125400004753222e-07,1.0,1.0,1.0,0.0008413882761128328,0.9985864929104986,0.00485241942424021,0.9537994913452466,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_2\formula.va
I_photo,mlp_l,teacher_distillation,polynomial,3,0.01,84,3667,3.002226665072764e-06,1.0,1.0,1.0,0.00014401299564089837,0.9999585896932915,0.0045756624607739575,0.9589192795412413,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_3\formula.va
I_photo,tcad_direct,direct_tcad,additive_spline,4,0.01,31,7137,1.2610333311992387e-07,1.0,1.0,1.0,,,0.0045355664297709215,0.959636096768411,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_4\formula.va
I_photo,tcad_direct,direct_tcad,additive_spline,6,0.01,43,8363,1.2962333275936544e-07,1.0,1.0,1.0,,,0.004671449182132636,0.9571813126401594,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_6\formula.va
I_photo,tcad_direct,direct_tcad,additive_spline,8,0.01,55,9553,1.3281666712524992e-07,1.0,1.0,1.0,,,0.004405430705398664,0.9619191318316687,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_8\formula.va
I_photo,tcad_direct,direct_tcad,polynomial,1,0.01,7,822,1.6148999954263368e-07,1.0,1.0,1.0,,,0.007618311472349233,0.8861199782728837,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_1\formula.va
I_photo,tcad_direct,direct_tcad,polynomial,2,0.01,28,1600,9.13076667347923e-07,1.0,1.0,1.0,,,0.005179338357345271,0.9473645113311583,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_2\formula.va
I_photo,tcad_direct,direct_tcad,polynomial,3,0.01,84,3648,3.1083999997160087e-06,1.0,1.0,1.0,,,0.008309105241913054,0.8645314097389942,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_3\formula.va
