task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_photo,44,bkan_parameter_mean,teacher_distillation,polynomial,1,1664,256,384,256,1e-08,0.006597777673893177,0.0008922000415623188,0.00265370006673038,7,822,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va,0.0068142699971233305,0.9075214558394613,0.012048815690979708,0.021174127418186917,0.007554083771827764,0.8880320607138471,0.013809548941687622,0.022279021448608827,1.0,5000,1.0,1.0,0.0,1.5453333229136963e-07,False,False,True,True
I_photo,44,bkan_parameter_mean,teacher_distillation,polynomial,2,1664,256,384,256,0.01,0.003027962953771058,0.0009558000019751489,0.00438969989772886,28,1600,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va,0.0034599473326615052,0.97615807674761,0.006524221596953539,0.010626799416252553,0.00469209940500868,0.9568019144073632,0.008418338135085413,0.011731693446674463,1.0,5000,1.0,1.0,4.440892098500626e-16,1.3670066682000955e-06,False,False,True,True
I_photo,44,bkan_parameter_mean,teacher_distillation,polynomial,3,1664,256,384,256,0.01,0.005754429841812102,0.0020179999992251396,0.008394600066822022,84,3663,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va,0.004598532178487704,0.957884615570931,0.011323895522990512,0.013232111676685143,0.005447436541388945,0.9417743357922534,0.011093239800217591,0.013702281235770108,1.0,5000,1.0,1.0,4.440892098500626e-16,3.855546666697289e-06,False,False,False,False
I_photo,44,bkan_parameter_mean,teacher_distillation,additive_spline,4,1664,256,384,256,1e-08,0.0023100384429386414,0.0017758000176399946,0.0058524999767541885,31,7131,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va,0.002792193321467473,0.984472795331735,0.00467007503549266,0.006247946222324607,0.0042750607954395985,0.9641396369252748,0.007551742661639715,0.009047530925658354,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2917333321335416e-07,False,False,True,True
I_photo,44,bkan_parameter_mean,teacher_distillation,additive_spline,6,1664,256,384,256,0.01,0.001894349151946988,0.001970799989067018,0.007247799949254841,43,8365,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va,0.002559149123451201,0.9869565194124625,0.004196934596112145,0.005688454622002848,0.004101007292914141,0.9670002100765193,0.007056972545784079,0.008731628973493333,1.0,5000,1.0,1.0,8.881784197001252e-16,1.3459333373854559e-07,False,False,True,True
I_photo,44,bkan_parameter_mean,teacher_distillation,additive_spline,8,1664,256,384,256,0.01,0.002265364804802275,0.001622999960090965,0.007228599977679551,55,9568,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va,0.0022549018165863776,0.9898735416083351,0.004188882634292179,0.0050531648638156845,0.003736244836422637,0.9726094503337406,0.006636161588064793,0.008610306263251655,1.0,5000,1.0,1.0,8.881784197001252e-16,1.3354000014563402e-07,False,False,True,True
I_photo,44,dkan,teacher_distillation,polynomial,1,1664,256,384,256,0.01,0.006924198308274474,0.0005710000405088067,0.0026719000306911767,7,824,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_1\formula.va,0.007478208451494633,0.889989748398114,0.014530079325777323,0.021577677554584618,0.007586813555872891,0.8870597057262454,0.013901897175183087,0.022461319143600278,1.0,5000,1.0,1.0,0.0,1.488633337430656e-07,False,False,False,False
I_photo,44,dkan,teacher_distillation,polynomial,2,1664,256,384,256,0.01,0.0031715647605831346,0.0007648000027984381,0.003252300026360899,28,1600,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_2\formula.va,0.004250903040535435,0.9644532071894214,0.008094922443806829,0.012310105526410986,0.004803203685189642,0.954731917417276,0.008506666554299658,0.011656765941218339,1.0,5000,1.0,1.0,4.440892098500626e-16,9.357033316822102e-07,False,False,False,False
I_photo,44,dkan,teacher_distillation,polynomial,3,1664,256,384,256,0.01,0.007465853752197264,0.0016534000169485807,0.006910399999469519,84,3658,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\polynomial_3\formula.va,0.005364861532654263,0.9433819302592649,0.01306195178732783,0.01636130536546121,0.006064357671049727,0.9278394711478466,0.01229608796106163,0.016433613614826204,1.0,5000,1.0,1.0,4.440892098500626e-16,2.9918200006553282e-06,False,False,False,False
I_photo,44,dkan,teacher_distillation,additive_spline,4,1664,256,384,256,1e-08,0.0025882146649579235,0.0017575999954715371,0.0059417999582365155,31,7131,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va,0.003650679999827764,0.9737828452480828,0.006032474108603525,0.00763429070338395,0.004456957946554186,0.9610231116865207,0.0083657872612235,0.010107720113958774,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2978666733639935e-07,False,False,False,False
I_photo,44,dkan,teacher_distillation,additive_spline,6,1664,256,384,256,0.0001,0.0019627796815541785,0.0015088000218383968,0.007030000095255673,43,8376,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\additive_spline_6\formula.va,0.0036327142070529147,0.9740402509878947,0.006158915542440746,0.008781700854245678,0.004399297324453945,0.9620250928143022,0.008303015810844805,0.009887943071702043,1.0,5000,1.0,1.0,8.881784197001252e-16,1.323400007095188e-07,False,False,False,False
I_photo,44,dkan,teacher_distillation,additive_spline,8,1664,256,384,256,0.01,0.0024153591189771248,0.0015595000004395843,0.006667299952823669,55,9563,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\dkan\additive_spline_8\formula.va,0.0032024242152101988,0.9798258267295277,0.005481734540621952,0.008758754816011294,0.004010124887900073,0.9684466199642506,0.00800608279025139,0.010390291712188304,1.0,5000,1.0,1.0,8.881784197001252e-16,1.469399993463109e-07,False,False,False,True
I_photo,44,mlp_l,teacher_distillation,polynomial,1,1664,256,384,256,1e-08,0.0059059436761550455,0.0008488000021316111,0.0025076999445445836,7,824,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_1\formula.va,0.005952824050666924,0.9292459717172217,0.010720085066295404,0.01486943192107093,0.007586360492551271,0.8870731942815271,0.013769248369646103,0.022248321728367326,1.0,5000,1.0,1.0,4.440892098500626e-16,1.4636000075067082e-07,False,False,False,False
I_photo,44,mlp_l,teacher_distillation,polynomial,2,1664,256,384,256,0.01,0.0008441786344020701,0.0007312000379897654,0.003554999944753945,28,1597,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_2\formula.va,0.0008413882761128328,0.9985864929104986,0.0013919469873715506,0.002197615460196367,0.00485241942424021,0.9537994913452466,0.008795289329637468,0.012352077842571862,1.0,5000,1.0,1.0,4.440892098500626e-16,9.125400004753222e-07,False,False,False,True
I_photo,44,mlp_l,teacher_distillation,polynomial,3,1664,256,384,256,0.01,0.0001381303292216818,0.0019242999842390418,0.007115499989595264,84,3667,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\polynomial_3\formula.va,0.00014401299564089837,0.9999585896932915,0.000236058234764025,0.0008211535881614829,0.0045756624607739575,0.9589192795412413,0.007713880376486126,0.011502854446477695,1.0,5000,1.0,1.0,4.440892098500626e-16,3.002226665072764e-06,False,False,False,True
I_photo,44,mlp_l,teacher_distillation,additive_spline,4,1664,256,384,256,1e-08,0.0009559601009914286,0.0018327999860048294,0.006205999990925193,31,7266,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_4\formula.va,0.0013372019717643874,0.9964297461584462,0.0029100529006170772,0.004039554361508824,0.004702984228566801,0.956601258414063,0.008491066975274242,0.010257773605538478,1.0,5000,1.0,1.0,8.881784197001252e-16,1.3035999921460946e-07,False,False,False,False
I_photo,44,mlp_l,teacher_distillation,additive_spline,6,1664,256,384,256,0.01,0.0012341888709013686,0.0014470000169239938,0.006168900057673454,43,8426,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_6\formula.va,0.001433843268415754,0.9958950446085372,0.0031136114706126206,0.004800084940720151,0.004695230276975923,0.9567442460646717,0.008301025474284351,0.011052170473652811,1.0,5000,1.0,1.0,8.881784197001252e-16,1.3242333273713787e-07,False,False,False,False
I_photo,44,mlp_l,teacher_distillation,additive_spline,8,1664,256,384,256,1e-08,0.0014107963196291849,0.0019226999720558524,0.006737300020176917,55,9667,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\mlp_l\additive_spline_8\formula.va,0.001599462342440368,0.9948919737828826,0.0034316706483357162,0.004792396440469915,0.004487734640188918,0.9604829578406676,0.007503620309866843,0.010667642252156995,1.0,5000,1.0,1.0,8.881784197001252e-16,1.389500005946805e-07,False,False,False,False
I_photo,44,tcad_direct,direct_tcad,polynomial,1,1664,256,384,256,0.01,0.007107827452266621,0.0005232000257819891,0.002439800009597093,7,822,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_1\formula.va,,,,,0.007618311472349233,0.8861199782728837,0.01387725005908036,0.022239766880245426,1.0,5000,1.0,1.0,4.440892098500626e-16,1.6148999954263368e-07,False,False,False,False
I_photo,44,tcad_direct,direct_tcad,polynomial,2,1664,256,384,256,0.01,0.0047101774870094695,0.0007302999729290605,0.0033247999381273985,28,1600,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_2\formula.va,,,,,0.005179338357345271,0.9473645113311583,0.008779285704572648,0.012394010122730226,1.0,5000,1.0,1.0,0.0,9.13076667347923e-07,False,False,False,False
I_photo,44,tcad_direct,direct_tcad,polynomial,3,1664,256,384,256,0.01,0.011447671738083216,0.0016336999833583832,0.006889799959026277,84,3648,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\polynomial_3\formula.va,,,,,0.008309105241913054,0.8645314097389942,0.014924602058785208,0.016191827019293115,1.0,5000,1.0,1.0,4.440892098500626e-16,3.1083999997160087e-06,False,False,False,False
I_photo,44,tcad_direct,direct_tcad,additive_spline,4,1664,256,384,256,0.01,0.0037010913731499837,0.0016253000358119607,0.0061471001245081425,31,7137,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_4\formula.va,,,,,0.0045355664297709215,0.959636096768411,0.008453554378314632,0.010405760288774157,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2610333311992387e-07,False,False,False,False
I_photo,44,tcad_direct,direct_tcad,additive_spline,6,1664,256,384,256,0.01,0.003998820589686821,0.001621799950953573,0.006570399913471192,43,8363,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_6\formula.va,,,,,0.004671449182132636,0.9571813126401594,0.008063706749858457,0.010074712158899324,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2962333275936544e-07,False,False,False,False
I_photo,44,tcad_direct,direct_tcad,additive_spline,8,1664,256,384,256,0.01,0.004762225865624947,0.0015769999590702355,0.006970699934754521,55,9553,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_photo\exports\I_photo\tcad_direct\additive_spline_8\formula.va,,,,,0.004405430705398664,0.9619191318316687,0.008604738051711136,0.010378748171893992,1.0,5000,1.0,1.0,8.881784197001252e-16,1.3281666712524992e-07,False,False,False,False
