task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_dark,49,bkan_parameter_mean,teacher_distillation,polynomial,1,1560,240,360,240,0.01,0.046892083018999206,0.0005639000446535647,0.0033634999999776483,7,814,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va,0.047420137687214,0.9217785565032091,0.12379798842294226,0.1471826550229789,0.04789358906927014,0.9208749068898108,0.12776211177521124,0.1512010748410173,1.0,5000,1.0,1.0,8.881784197001252e-16,1.6727333422750234e-07,False,False,False,False
I_dark,49,bkan_parameter_mean,teacher_distillation,polynomial,2,1560,240,360,240,0.01,0.02031447216572572,0.000930100039113313,0.004077399964444339,28,1585,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.va,0.020515260216704436,0.9853595554262232,0.04923802409404875,0.05901512719183,0.021047228443744903,0.9847190872296829,0.053674920924048165,0.06303354700986841,1.0,5000,1.0,1.0,8.881784197001252e-16,1.0466666659340262e-06,False,False,False,True
I_dark,49,bkan_parameter_mean,teacher_distillation,polynomial,3,1560,240,360,240,0.01,0.010537142123470193,0.0014217999996617436,0.006707700027618557,84,3627,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.va,0.01063661982403298,0.9960644314747477,0.021433000489956066,0.028691627927655006,0.01111078475753986,0.9957415756589398,0.023997010606880604,0.032710047745693416,1.0,5000,1.0,1.0,8.881784197001252e-16,4.249303333926946e-06,False,False,False,True
I_dark,49,bkan_parameter_mean,teacher_distillation,additive_spline,4,1560,240,360,240,1e-08,0.005765288204410665,0.0019623999833129346,0.006114599935244769,31,7109,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va,0.005049162216624152,0.9991131731118468,0.010201966199005062,0.01786838654931433,0.005388096606414352,0.9989985478239226,0.011038235174897878,0.021432401916833932,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.2683333479799332e-07,False,False,False,True
I_dark,49,bkan_parameter_mean,teacher_distillation,additive_spline,6,1560,240,360,240,0.0001,0.004514597459649237,0.001718499988783151,0.007188500021584332,43,8378,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va,0.003659688020055221,0.9995341046953408,0.007815936158241714,0.01696304791247094,0.003952245725047313,0.9994611754887812,0.0077762503349489065,0.018225576380049624,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3146666848721603e-07,False,False,False,False
I_dark,49,bkan_parameter_mean,teacher_distillation,additive_spline,8,1560,240,360,240,0.0001,0.004572309891604713,0.0018202000064775348,0.006942699896171689,55,9610,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.va,0.0037180227542858847,0.9995191337558793,0.007734143032733251,0.016920450263569364,0.003952215817378463,0.9994611836436001,0.007650655350617169,0.018545450487509108,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3298333312074345e-07,False,False,False,False
I_dark,49,dkan,teacher_distillation,polynomial,1,1560,240,360,240,0.01,0.051179275136150414,0.0005463000270538032,0.0024261000799015164,7,815,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_1\formula.va,0.04750330565199204,0.9191305975918462,0.11045022728320038,0.15383825331028067,0.04791660222466918,0.9207988484619458,0.12902306192405477,0.1554264835729322,1.0,5000,1.0,1.0,8.881784197001252e-16,2.9027999844402073e-07,False,False,False,False
I_dark,49,dkan,teacher_distillation,polynomial,2,1560,240,360,240,0.01,0.029361031232185295,0.0007654000073671341,0.004371800052467734,28,1580,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_2\formula.va,0.023590512841886013,0.9800560427857397,0.04342950085792427,0.07692966567286863,0.021417925515762597,0.9841760728559952,0.05307842599730174,0.07747407801616557,1.0,5000,1.0,1.0,8.881784197001252e-16,9.610233343361566e-07,False,False,False,True
I_dark,49,dkan,teacher_distillation,polynomial,3,1560,240,360,240,1e-08,0.022933958527770495,0.001611499988939613,0.005719100008718669,84,3636,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_3\formula.va,0.01593477658118957,0.9909002695770596,0.030965248793948463,0.04472514481772105,0.01280370758254748,0.994345021464954,0.023965063596016196,0.0612676719661156,1.0,5000,1.0,1.0,8.881784197001252e-16,3.1465966681328913e-06,False,False,False,False
I_dark,49,dkan,teacher_distillation,additive_spline,4,1560,240,360,240,0.0001,0.02125338231537693,0.002045000030193478,0.0069367000251077116,31,7089,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_4\formula.va,0.015112005181728137,0.9918157147623016,0.02674916473967228,0.07644774790937525,0.006206787322154274,0.998671097263765,0.011587264533562304,0.03155701371913988,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.2702333430449167e-07,False,False,False,True
I_dark,49,dkan,teacher_distillation,additive_spline,6,1560,240,360,240,0.01,0.02117284198557363,0.0016348999924957752,0.007215300051029772,43,8300,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_6\formula.va,0.015171706917438932,0.9917509210839488,0.027697355788505094,0.0728558469059628,0.007683425991901372,0.9979635709122676,0.01444857761754647,0.03509595743451044,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3427999995959302e-07,False,False,False,False
I_dark,49,dkan,teacher_distillation,additive_spline,8,1560,240,360,240,0.0001,0.020856005388593456,0.0015497999847866595,0.006992899987380952,55,9426,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_8\formula.va,0.014827667907540542,0.9921207973483046,0.02672397747692523,0.07733058889746403,0.006992149725003394,0.9983135211244285,0.013985957301787252,0.03279829638395615,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3578333309851587e-07,False,False,False,False
I_dark,49,mlp_l,teacher_distillation,polynomial,1,1560,240,360,240,0.01,0.04262940853388056,0.0008573000086471438,0.0036087000626139343,7,813,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_1\formula.va,0.04303593450812552,0.9346120895051431,0.08304006364410894,0.10074871267296537,0.04791552327980855,0.92080241518869,0.12497615119657161,0.1527894026936405,1.0,5000,1.0,1.0,0.0,1.6432666840652624e-07,False,False,False,True
I_dark,49,mlp_l,teacher_distillation,polynomial,2,1560,240,360,240,0.01,0.0070162190606149095,0.0011267000227235258,0.004749600018840283,28,1589,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_2\formula.va,0.006827885230008113,0.9983540849798759,0.011617448674505444,0.01961547216187043,0.021145589937874843,0.9845759267581333,0.05224016250566507,0.06364491223444979,1.0,5000,1.0,1.0,8.881784197001252e-16,9.802033329227318e-07,False,False,False,False
I_dark,49,mlp_l,teacher_distillation,polynomial,3,1560,240,360,240,0.01,0.0015559410573902869,0.0015563999768346548,0.006528600002638996,84,3660,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_3\formula.va,0.0012221444109783884,0.9999472672967008,0.002432794141508942,0.00516176473752239,0.016075288958917567,0.9910859094082043,0.040855459676204964,0.047988722998884015,1.0,5000,1.0,1.0,8.881784197001252e-16,3.040136666580414e-06,False,False,False,False
I_dark,49,mlp_l,teacher_distillation,additive_spline,4,1560,240,360,240,1e-08,0.0046428418659940065,0.0016983000095933676,0.006664999993517995,31,7173,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_4\formula.va,0.00451585699328221,0.9992800284352126,0.009128122583327068,0.020031835710000223,0.016573206376880874,0.9905251456256062,0.03766968788882266,0.06373686960780311,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3334333392170567e-07,False,False,False,False
I_dark,49,mlp_l,teacher_distillation,additive_spline,6,1560,240,360,240,0.0001,0.004594584348296602,0.0016747000045143068,0.0064978000009432435,43,8378,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_6\formula.va,0.004679183284263125,0.9992270078253038,0.00931789582738447,0.021093368962817216,0.01659238823940499,0.9905032005021183,0.03815842760714877,0.06351102118341334,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3399999976779024e-07,False,False,False,False
I_dark,49,mlp_l,teacher_distillation,additive_spline,8,1560,240,360,240,0.0001,0.004615304505070094,0.0015785000286996365,0.006698700017295778,55,9605,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_8\formula.va,0.004732761020419018,0.9992092045998596,0.009462263603418725,0.021498958752693476,0.016595941473362297,0.990499132617119,0.03814466276669833,0.06314808471644007,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3286666750597458e-07,False,False,False,False
