task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,4,1e-08,31,7109,1.2683333479799332e-07,1.0,1.0,1.0,0.005049162216624152,0.9991131731118468,0.005388096606414352,0.9989985478239226,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.0001,43,8378,1.3146666848721603e-07,1.0,1.0,1.0,0.003659688020055221,0.9995341046953408,0.003952245725047313,0.9994611754887812,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.0001,55,9610,1.3298333312074345e-07,1.0,1.0,1.0,0.0037180227542858847,0.9995191337558793,0.003952215817378463,0.9994611836436001,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,1,0.01,7,814,1.6727333422750234e-07,1.0,1.0,1.0,0.047420137687214,0.9217785565032091,0.04789358906927014,0.9208749068898108,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,28,1585,1.0466666659340262e-06,1.0,1.0,1.0,0.020515260216704436,0.9853595554262232,0.021047228443744903,0.9847190872296829,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,3,0.01,84,3627,4.249303333926946e-06,1.0,1.0,1.0,0.01063661982403298,0.9960644314747477,0.01111078475753986,0.9957415756589398,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.va
I_dark,dkan,teacher_distillation,additive_spline,4,0.0001,31,7089,1.2702333430449167e-07,1.0,1.0,1.0,0.015112005181728137,0.9918157147623016,0.006206787322154274,0.998671097263765,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_4\formula.va
I_dark,dkan,teacher_distillation,additive_spline,6,0.01,43,8300,1.3427999995959302e-07,1.0,1.0,1.0,0.015171706917438932,0.9917509210839488,0.007683425991901372,0.9979635709122676,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_6\formula.va
I_dark,dkan,teacher_distillation,additive_spline,8,0.0001,55,9426,1.3578333309851587e-07,1.0,1.0,1.0,0.014827667907540542,0.9921207973483046,0.006992149725003394,0.9983135211244285,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\additive_spline_8\formula.va
I_dark,dkan,teacher_distillation,polynomial,1,0.01,7,815,2.9027999844402073e-07,1.0,1.0,1.0,0.04750330565199204,0.9191305975918462,0.04791660222466918,0.9207988484619458,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_1\formula.va
I_dark,dkan,teacher_distillation,polynomial,2,0.01,28,1580,9.610233343361566e-07,1.0,1.0,1.0,0.023590512841886013,0.9800560427857397,0.021417925515762597,0.9841760728559952,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_2\formula.va
I_dark,dkan,teacher_distillation,polynomial,3,1e-08,84,3636,3.1465966681328913e-06,1.0,1.0,1.0,0.01593477658118957,0.9909002695770596,0.01280370758254748,0.994345021464954,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\dkan\polynomial_3\formula.va
I_dark,mlp_l,teacher_distillation,additive_spline,4,1e-08,31,7173,1.3334333392170567e-07,1.0,1.0,1.0,0.00451585699328221,0.9992800284352126,0.016573206376880874,0.9905251456256062,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_4\formula.va
I_dark,mlp_l,teacher_distillation,additive_spline,6,0.0001,43,8378,1.3399999976779024e-07,1.0,1.0,1.0,0.004679183284263125,0.9992270078253038,0.01659238823940499,0.9905032005021183,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_6\formula.va
I_dark,mlp_l,teacher_distillation,additive_spline,8,0.0001,55,9605,1.3286666750597458e-07,1.0,1.0,1.0,0.004732761020419018,0.9992092045998596,0.016595941473362297,0.990499132617119,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\additive_spline_8\formula.va
I_dark,mlp_l,teacher_distillation,polynomial,1,0.01,7,813,1.6432666840652624e-07,1.0,1.0,1.0,0.04303593450812552,0.9346120895051431,0.04791552327980855,0.92080241518869,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_1\formula.va
I_dark,mlp_l,teacher_distillation,polynomial,2,0.01,28,1589,9.802033329227318e-07,1.0,1.0,1.0,0.006827885230008113,0.9983540849798759,0.021145589937874843,0.9845759267581333,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_2\formula.va
I_dark,mlp_l,teacher_distillation,polynomial,3,0.01,84,3660,3.040136666580414e-06,1.0,1.0,1.0,0.0012221444109783884,0.9999472672967008,0.016075288958917567,0.9910859094082043,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\mlp_l\polynomial_3\formula.va
I_dark,tcad_direct,direct_tcad,additive_spline,4,0.0001,31,7159,1.264066668227315e-07,1.0,1.0,1.0,,,0.005276776467453039,0.9990395011234545,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\additive_spline_4\formula.va
I_dark,tcad_direct,direct_tcad,additive_spline,6,1e-08,43,8354,1.3712333360066017e-07,1.0,1.0,1.0,,,0.003671722896738583,0.9995349504136686,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\additive_spline_6\formula.va
I_dark,tcad_direct,direct_tcad,additive_spline,8,1e-06,55,9556,1.3240333258484802e-07,1.0,1.0,1.0,,,0.0037201220005267663,0.9995226094341301,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\additive_spline_8\formula.va
I_dark,tcad_direct,direct_tcad,polynomial,1,0.01,7,814,1.5128333276758592e-07,1.0,1.0,1.0,,,0.04788792628266306,0.9208936167855255,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\polynomial_1\formula.va
I_dark,tcad_direct,direct_tcad,polynomial,2,1e-08,28,1594,9.309133340138942e-07,1.0,1.0,1.0,,,0.021008890383291724,0.9847747056687012,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\polynomial_2\formula.va
I_dark,tcad_direct,direct_tcad,polynomial,3,0.01,84,3635,3.138290000303338e-06,1.0,1.0,1.0,,,0.011001921342088189,0.9958246148894807,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_dark\exports\I_dark\tcad_direct\polynomial_3\formula.va
