test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.005055675977890056,0.00420750477908699,0.9495952374189178,72.0,1.0,3.3712586758532748,True,0.0,1.0,0.004225488201912207,0.003227473236620426,0.9684176764920387,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\posterior_formula_ensemble\formulas\I_photo\draw_08_seed_26008\photo_current_symbolic_gated_kan\pure_symbolic_formula.txt,72.0,2.1180024544956098e-07,9.031351240196273e-07
