task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
Capacitance,dkan,0.1,42,1.5638448218505766e-19,8.905372974621275e-20,0.9977730517967602,1.5638448218505766e-19,8.905372974621275e-20,0.1947436073614358,0.8867832674797071,1088,2.7751847999170423,2.8124118999112397,4480,19200
Capacitance,bkan,0.1,42,1.940374147112189e-19,1.1963136499910204e-19,0.9965715820344897,1.940374147112189e-19,1.1963136499910204e-19,0.2649328578313501,1.176221564571141,1872,28.70584880001843,29.779621600173414,4480,19200
Capacitance,mlp_n,0.1,42,5.171833487548902e-19,3.794075735455822e-19,0.9756436688129168,5.171833487548902e-19,3.794075735455822e-19,0.9561375341861106,3.3644321980122887,801,0.3480954999104142,0.3518578000366688,4480,19200
Capacitance,mlp_l,0.1,42,5.095665962305494e-19,3.748724985824322e-19,0.9763557956231481,5.095665962305494e-19,3.748724985824322e-19,0.9737860422395415,3.3050789189964522,2625,0.4661648999899626,0.46986600011587143,4480,19200
Capacitance,dkan,0.1,43,1.66119153342424e-19,1.0354071972915277e-19,0.9974871751343286,1.66119153342424e-19,1.0354071972915277e-19,0.2420668128952425,0.9920038239998504,1088,2.6399497999809682,2.6745849999133497,4480,19200
Capacitance,bkan,0.1,43,2.254655854803615e-19,1.3085240445040696e-19,0.9953710410839999,2.254655854803615e-19,1.3085240445040696e-19,0.25338515349317464,1.55532244655223,1872,28.64084230014123,29.777846400160342,4480,19200
Capacitance,mlp_n,0.1,43,5.821285375129823e-19,4.2773963039103725e-19,0.9691425109745864,5.821285375129823e-19,4.2773963039103725e-19,1.1086505724457352,3.6535780326560374,801,0.34150290000252426,0.3449340998195112,4480,19200
Capacitance,mlp_l,0.1,43,4.179917379707089e-19,2.875470793749271e-19,0.9840904389239447,4.179917379707089e-19,2.875470793749271e-19,0.6599747210046023,2.8490580586018335,2625,0.4278492000885308,0.4319217000156641,4480,19200
Capacitance,dkan,0.1,44,2.0936758348938895e-19,1.1524859956856532e-19,0.9960084489877371,2.0936758348938895e-19,1.1524859956856532e-19,0.24160586348524213,1.1029624544119458,1088,2.542817700188607,2.5895794997923076,4480,19200
Capacitance,bkan,0.1,44,1.9821204917447268e-19,1.08936428909077e-19,0.9964224731175306,1.9821204917447268e-19,1.08936428909077e-19,0.22525750472605305,1.087425538275313,1872,29.00727770011872,30.04019289999269,4480,19200
Capacitance,mlp_n,0.1,44,5.204959476920991e-19,3.8064767115680477e-19,0.9753306612630174,5.204959476920991e-19,3.8064767115680477e-19,0.974201623137119,3.367363929286118,801,0.3563630999997258,0.36126350006088614,4480,19200
Capacitance,mlp_l,0.1,44,4.277585446315154e-19,2.9924130368478404e-19,0.9833382662610315,4.277585446315154e-19,2.9924130368478404e-19,0.700394076104525,2.8852525256270978,2625,0.44596819998696446,0.4510208999272436,4480,19200
Capacitance,dkan,0.25,42,1.563165681154382e-19,8.272069001632608e-20,0.9977749855982857,1.563165681154382e-19,8.272069001632608e-20,0.16816308578119465,0.8503526908725236,1088,2.5685521999839693,2.604279400082305,11200,19200
Capacitance,bkan,0.25,42,1.2703841391361976e-19,7.652404256304328e-20,0.9985304210288386,1.2703841391361976e-19,7.652404256304328e-20,0.16688722745169055,0.7729868581984998,1872,73.46159810014069,74.51995490002446,11200,19200
Capacitance,mlp_n,0.25,42,5.156755281375712e-19,3.7306843153774244e-19,0.9757854809712215,5.156755281375712e-19,3.7306843153774244e-19,0.9186561487196737,3.3742541570710394,801,0.4783185999840498,0.4823558998759836,11200,19200
Capacitance,mlp_l,0.25,42,4.802711612925247e-19,3.439524622842983e-19,0.9789962992553896,4.802711612925247e-19,3.439524622842983e-19,0.8407936237561894,3.1994618861525916,2625,0.7359058000147343,0.7398345998954028,11200,19200
Capacitance,dkan,0.25,43,1.5622977885072502e-19,9.867082624863476e-20,0.9977774556340369,1.5622977885072502e-19,9.867082624863476e-20,0.23702999481060205,0.9203640616912111,1088,2.6386482000816613,2.674246799899265,11200,19200
Capacitance,bkan,0.25,43,1.5239398280084783e-19,9.372215507042017e-20,0.9978852528813484,1.5239398280084783e-19,9.372215507042017e-20,0.22455244297008736,0.9104776370453124,1872,76.94540189998224,78.05277910013683,11200,19200
