stage,step,temperature,train_total,train_value,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_competition,500,1.1195564521601167,7.807688234606758e-05,2.2269930923357606e-05,0.0,0.00019663042621687055,1.0667278729670215e-05,0.907470703125,3.420442819595337,0.24829594790935516,0.0003005587204825133,0.00024125071649905294,0.0,0.0002583232708275318,3.478096186881885e-05,0.9009252786636353,3.4203975200653076,0.24829521775245667,59
symbolic_competition,525,1.0874806756968463,7.510844443459064e-05,2.0298703020671383e-05,0.0,0.00017791902064345777,9.648194463807158e-06,0.9069963693618774,3.4169111251831055,0.24817471206188202,0.0002768274280242622,0.0002187050849897787,0.0,0.00023653825337532908,3.202091102139093e-05,0.900467038154602,3.4168615341186523,0.24817387759685516,59
symbolic_competition,550,1.0563238840991775,7.25497811799869e-05,1.861483724496793e-05,0.0,0.00016163742111530155,8.776012691669166e-06,0.9065383672714233,3.413173198699951,0.24804428219795227,0.0002559366694185883,0.0001988647854886949,0.0,0.00021740079682786018,2.949902591353748e-05,0.9000222682952881,3.4131197929382324,0.24804334342479706,59
symbolic_competition,575,1.026059748053331,7.033157453406602e-05,1.71674710145453e-05,0.0,0.00014743773499503732,8.003808034118265e-06,0.9060940742492676,3.4092159271240234,0.247903972864151,0.00023751123808324337,0.00018137080769520253,0.0,0.00020056930952705443,2.7273537853034213e-05,0.8995879888534546,3.4091579914093018,0.247902974486351,59
symbolic_competition,600,0.9966626925917534,6.839901470812038e-05,1.59171086124843e-05,0.0,0.00013501277135219425,7.343162906181533e-06,0.9056611061096191,3.405026435852051,0.24775314331054688,0.00022123219969216734,0.00016592192696407437,0.0,0.00018570847169030458,2.5304219889221713e-05,0.8991615772247314,3.404963493347168,0.24775205552577972,59
symbolic_competition,625,0.9681078754807695,6.670585571555421e-05,1.4830732652626466e-05,0.0,0.0001241095014847815,6.772769211238483e-06,0.9052374362945557,3.400590181350708,0.24759110808372498,0.00020681862952187657,0.00015225165407173336,0.0,0.00017254867998417467,2.3551727281301282e-05,0.8987410068511963,3.4005212783813477,0.24758991599082947,59
symbolic_competition,650,0.9403711662274413,6.521456089103594e-05,1.3881874110666104e-05,0.0,0.00011451606405898929,6.279073659243295e-06,0.9048216342926025,3.3958911895751953,0.24741719663143158,0.00019402486213948578,0.0001401290501235053,0.0,0.00016085941751953214,2.186293204431422e-05,0.8983246684074402,3.395817279815674,0.24741587042808533,59
symbolic_competition,675,0.913429125687888,6.389368354575709e-05,1.304859688389115e-05,0.0,0.00010605158604448661,5.846869953529676e-06,0.9044123291969299,3.390913963317871,0.24723060429096222,0.0001826483494369313,0.0001293599489144981,0.0,0.00015044053725432605,2.0330577171989717e-05,0.8979113698005676,3.390834331512451,0.2472291737794876,59
symbolic_competition,700,0.8872589862598363,6.271740858210251e-05,1.2312818398640957e-05,0.0,9.85674123512581e-05,5.470725682243938e-06,0.9040079116821289,3.3856420516967773,0.24703070521354675,0.00017250671226065606,0.00011977009125985205,0.0,0.00014113243378233165,1.8957285647047684e-05,0.8974996209144592,3.385556221008301,0.2470291554927826,59
symbolic_competition,725,0.8618386326426628,6.166422099340707e-05,1.1659913980111014e-05,0.0,9.193354344461113e-05,5.141041128808865e-06,0.9036076068878174,3.3800570964813232,0.24681678414344788,0.00016345000767614692,0.00011121742863906547,0.0,0.00013279099948704243,1.7717240552883595e-05,0.8970886468887329,3.379964590072632,0.24681511521339417,59
symbolic_competition,750,0.83714658314867,6.071605093893595e-05,1.1077597264375072e-05,0.0,8.60400905366987e-05,4.85277405459783e-06,0.9032102227210999,3.374140977859497,0.24658812582492828,0.00015534246631432325,0.00010357310384279117,0.0,0.0001252934744115919,1.658217479416635e-05,0.8966777324676514,3.3740406036376953,0.24658633768558502,59
symbolic_competition,775,0.8131619715498017,5.9857677115360275e-05,1.0555797416600399e-05,0.0,8.079193503363058e-05,4.598313353199046e-06,0.9028151035308838,3.367872953414917,0.24634404480457306,0.00014807168918196112,9.67299347394146e-05,0.0,0.00011853763862745836,1.5556879588984884e-05,0.8962664008140564,3.367765426635742,0.24634209275245667,59
symbolic_competition,800,0.7898645294444586,5.9076101024402305e-05,1.0086070687975734e-05,0.0,7.6105265179649e-05,4.3694876694644336e-06,0.9024214148521423,3.3612327575683594,0.24608388543128967,0.00014153246593195945,9.058780415216461e-05,0.0,0.00011243108747294173,1.4628923054260667e-05,0.8958537578582764,3.361117362976074,0.24608184397220612,59
symbolic_competition,825,0.7672345691295113,5.8360637922305614e-05,9.661376680014655e-06,0.0,7.191334589151666e-05,4.162779532634886e-06,0.9020284414291382,3.354198694229126,0.2458069920539856,0.00013563795073423535,8.506380254402757e-05,0.0,0.00010690361523302272,1.3788822798233014e-05,0.895439624786377,3.354074478149414,0.2458048164844513,59
symbolic_competition,850,0.7452529669630382,5.770208372268826e-05,9.275796401198022e-06,0.0,6.815635424572974e-05,3.975782874476863e-06,0.9016354084014893,3.346747398376465,0.24551276862621307,0.00013031187700107694,8.008562144823372e-05,0.0,0.00010188519081566483,1.3025714906689245e-05,0.8950235247612,3.346613645553589,0.24551048874855042,59
symbolic_competition,875,0.7239011472037281,5.7092562201432884e-05,8.92445314093493e-06,0.0,6.478017894551158e-05,3.806942459050333e-06,0.9012417793273926,3.3388538360595703,0.24520055949687958,0.00012549132225103676,7.559359801234677e-05,0.0,9.731897443998605e-05,1.2331249308772385e-05,0.8946051597595215,3.3387110233306885,0.24519817531108856,59
symbolic_competition,900,0.7031610663132909,5.6525241234339774e-05,8.60309592098929e-06,0.0,6.17394398432225e-05,3.653339717857307e-06,0.9008471369743347,3.330493688583374,0.24486982822418213,0.00012111537216696888,7.152975013013929e-05,0.0,9.315492206951603e-05,1.16980218081153e-05,0.8941842913627625,3.3303403854370117,0.24486733973026276,59
symbolic_competition,925,0.6830151977086104,5.5994369176914915e-05,8.30820317787584e-06,0.0,5.899625102756545e-05,3.51280777977081e-06,0.9004510045051575,3.3216392993927,0.2445199340581894,0.00011713590356521308,6.784853030694649e-05,0.0,8.9349239715375e-05,1.1119287592009641e-05,0.8937605023384094,3.321475028991699,0.24451734125614166,59
symbolic_competition,950,0.6634465169507556,5.549472552957013e-05,8.036732651817147e-06,0.0,5.6513130402890965e-05,3.3835799513326492e-06,0.9000529050827026,3.312263250350952,0.2441502809524536,0.0001135068159783259,6.450626096921042e-05,0.0,8.586187323089689e-05,1.0589220437395852e-05,0.8933337926864624,3.312087059020996,0.24414755403995514,59
symbolic_competition,975,0.6444384873583325,5.5021944717736915e-05,7.786007699905895e-06,0.0,5.426317875389941e-05,3.264594397478504e-06,0.8996524810791016,3.3023359775543213,0.24376019835472107,0.00011019285011570901,6.146956729935482e-05,0.0,8.266243821708485e-05,1.0103516615345143e-05,0.8929038643836975,3.30214786529541,0.24375736713409424,59
symbolic_competition,1000,0.6259750460330195,5.457203951664269e-05,7.553704563179053e-06,0.0,5.221971878199838e-05,3.154746309519396e-06,0.8992493152618408,3.2918272018432617,0.24334898591041565,0.00010715775715652853,5.870419408893213e-05,0.0,7.971977902343497e-05,9.656941074354108e-06,0.8924703001976013,3.2916269302368164,0.24334605038166046,59
symbolic_competition,1025,0.6080405902854777,5.4141648433869705e-05,7.337956958508585e-06,0.0,5.0359536544419825e-05,3.0531543870893074e-06,0.8988429307937622,3.2807064056396484,0.24291586875915527,0.00010437305172672495,5.618336217594333e-05,0.0,7.700769492657855e-05,9.246438821719494e-06,0.8920331001281738,3.280491590499878,0.24291285872459412,59
symbolic_competition,1050,0.5906199644501645,5.37277664989233e-05,7.137103239074349e-06,0.0,4.866290692007169e-05,2.9589864425361156e-06,0.8984333276748657,3.2689404487609863,0.2424599826335907,0.00010181191464653239,5.3881849453318864e-05,0.0,7.450306293321773e-05,8.865316885930952e-06,0.8915920257568359,3.268711566925049,0.2424568086862564,59
symbolic_competition,1075,0.5736984470779091,5.3327574278227985e-05,6.949576800252544e-06,0.0,4.711184010375291e-05,2.871826609407435e-06,0.8980199098587036,3.2564969062805176,0.24198025465011597,9.945115743903443e-05,5.1777857152046636e-05,0.0,7.218649261631072e-05,8.510059160471428e-06,0.891146719455719,3.2562525272369385,0.24197699129581451,59
symbolic_competition,1100,0.5572617384954243,5.293880167300813e-05,6.774249413865618e-06,0.0,4.569065640680492e-05,2.7909052278118907e-06,0.8976024389266968,3.243342399597168,0.24147562682628632,9.727039287099615e-05,4.985231134924106e-05,0.0,7.003856444498524e-05,8.182021701941267e-06,0.8906973004341125,3.243082046508789,0.24147219955921173,59
symbolic_competition,1125,0.5412959487212465,5.255909127299674e-05,6.609721822314896e-06,0.0,4.438757969182916e-05,2.715276878006989e-06,0.8971806764602661,3.229443073272705,0.24094463884830475,9.525170753477141e-05,4.808827361557633e-05,0.0,6.80470111547038e-05,7.879100849095266e-06,0.8902432322502136,3.22916579246521,0.2409411072731018,59
symbolic_competition,1150,0.5257875857278873,5.2186551329214126e-05,6.455191851273412e-06,0.0,4.318814171710983e-05,2.6446582523931284e-06,0.8967543840408325,3.2147655487060547,0.24038590490818024,9.337833762401715e-05,4.6470297093037516e-05,0.0,6.619363557547331e-05,7.598776392114814e-06,0.8897843360900879,3.2144711017608643,0.24038219451904297,59
symbolic_competition,1175,0.5107235440402795,5.181945380172692e-05,6.3097163547354285e-06,0.0,4.208390964777209e-05,2.578439762146445e-06,0.896323025226593,3.199276924133301,0.2397976815700531,9.163479262497276e-05,4.498395719565451e-05,0.0,6.446534825954586e-05,7.338883733609691e-06,0.8893204927444458,3.1989645957946777,0.2397938221693039,59
symbolic_competition,1200,0.4960910936608838,5.1456088840495795e-05,6.17243586020777e-06,0.0,4.106437700102106e-05,2.5164297312585404e-06,0.8958866000175476,3.182945966720581,0.23917806148529053,9.000935824587941e-05,4.361829633126035e-05,0.0,6.285402923822403e-05,7.097957677615341e-06,0.888851523399353,3.182614803314209,0.23917393386363983,59
symbolic_competition,1225,0.4818778693120949,5.1095092203468084e-05,6.0427018979680724e-06,0.0,4.012237332062796e-05,2.458084054524079e-06,0.8954448103904724,3.165741443634033,0.2385248988866806,8.84903856785968e-05,4.23625715484377e-05,0.0,6.134873547125608e-05,6.874461178085767e-06,0.8883770704269409,3.165390968322754,0.2385205626487732,59
symbolic_competition,1250,0.46807185998685796,5.073515058029443e-05,5.9199428505962715e-06,0.0,3.9248923712875694e-05,2.403139660600573e-06,0.8949972987174988,3.147636651992798,0.23783594369888306,8.706666994839907e-05,4.120645462535322e-05,0.0,5.993869490339421e-05,6.666805347776972e-06,0.8878968358039856,3.147266387939453,0.23783135414123535,59
symbolic_competition,1275,0.45466139879866374,5.037505252403207e-05,5.80352934775874e-06,0.0,3.8438462070189416e-05,2.3511449853685917e-06,0.8945437669754028,3.128605604171753,0.23710866272449493,8.572827937314287e-05,4.014062506030314e-05,0.0,5.861765384906903e-05,6.473389930761186e-06,0.8874107599258423,3.1282153129577637,0.23710376024246216,59
symbolic_competition,1300,0.4416351531223466,5.001380486646667e-05,5.692937975254608e-06,0.0,3.768619353650138e-05,2.3019515538180713e-06,0.8940842151641846,3.1086273193359375,0.2363404482603073,8.446827996522188e-05,3.915877823601477e-05,0.0,5.737860192311928e-05,6.293459591688588e-06,0.8869186043739319,3.1082162857055664,0.23633520305156708,59
symbolic_competition,1325,0.4289821150173519,4.965041080140509e-05,5.587743089563446e-06,0.0,3.698501313920133e-05,2.255498657177668e-06,0.8936182260513306,3.087684154510498,0.23552846908569336,8.327818795805797e-05,3.8253041566349566e-05,0.0,5.6213513744296506e-05,6.125858362793224e-06,0.8864201307296753,3.087252616882324,0.23552288115024567,59
symbolic_competition,1350,0.4166915919253823,4.9284135457128286e-05,5.487454473040998e-06,0.0,3.633322921814397e-05,2.2114791136118583e-06,0.8931457996368408,3.065763473510742,0.23466987907886505,8.215165871661156e-05,3.741745604202151e-05,0.0,5.5118212912930176e-05,5.969612175249495e-06,0.8859151005744934,3.0653109550476074,0.23466387391090393,59
symbolic_competition,1375,0.40475319763455886,4.891426578979008e-05,5.391866579884663e-06,0.0,3.5722670872928575e-05,2.170151446989621e-06,0.892666220664978,3.042858600616455,0.23376160860061646,8.108212932711467e-05,3.664595351438038e-05,0.0,5.408511060522869e-05,5.8237546909367666e-06,0.8854033350944519,3.0423858165740967,0.2337552011013031,59
symbolic_competition,1400,0.3931568435024644,4.854032886214554e-05,5.3005842346465215e-06,0.0,3.5152759664924815e-05,2.130829216184793e-06,0.8921799063682556,3.0189685821533203,0.23280069231987,8.006511052371934e-05,3.5934222978539765e-05,0.0,5.311190034262836e-05,5.687752945959801e-06,0.8848845958709717,3.0184755325317383,0.23279379308223724,59
symbolic_competition,1425,0.3818927299306492,4.8161771701416e-05,5.213299573370023e-06,0.0,3.461815504124388e-05,2.0933844098181e-06,0.8916863203048706,2.9940991401672363,0.2317841500043869,7.909422856755555e-05,3.527626540744677e-05,0.0,5.219072045292705e-05,5.560505996982101e-06,0.884358823299408,2.9935860633850098,0.23177680373191833,59
symbolic_competition,1450,0.37095133808339675,4.7778266889508814e-05,5.12968608745723e-06,0.0,3.411715442780405e-05,2.057608071481809e-06,0.8911852240562439,2.9682631492614746,0.23070892691612244,7.8167075116653e-05,3.46694650943391e-05,0.0,5.132408477948047e-05,5.441804205474909e-06,0.883825421333313,2.967730760574341,0.23070105910301208,59
symbolic_competition,1475,0.36032342184374977,4.7389636165462434e-05,5.0495227696956135e-06,0.0,3.3647302188910544e-05,2.023449496846297e-06,0.8906764388084412,2.941479444503784,0.22957219183444977,7.727764750597998e-05,3.410817589610815e-05,0.0,5.05018797412049e-05,5.330507519829553e-06,0.8832845687866211,2.9409284591674805,0.22956383228302002,59
symbolic_competition,1500,0.35,4.6995803131721914e-05,4.9726450015441515e-06,0.0,3.320573523524217e-05,1.9909364254999673e-06,0.8901597857475281,2.9137744903564453,0.22837118804454803,7.642446871614084e-05,3.359076436026953e-05,0.0,4.972272290615365e-05,5.226348093856359e-06,0.8827362060546875,2.913205862045288,0.2283623069524765,59
structure_freeze,1,0.2,0.07807270437479019,0.0740099847316742,0.0,0.06550107896327972,0.03715800866484642,0.8901389837265015,2.3167738914489746,0.0,0.06350792944431305,0.06048758700489998,0.0,0.05184786021709442,0.019175542518496513,0.8886668086051941,2.3167738914489746,0.0,48
structure_freeze,25,0.2,0.0032748952507972717,0.003008559811860323,0.0,0.004125450737774372,0.0007399569731205702,0.9052741527557373,2.3167738914489746,0.0,0.002198976930230856,0.0019397498108446598,0.0,0.004017779603600502,0.0006992489215917885,0.8870627880096436,2.3167738914489746,0.0,48
