task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.0001,16,3587,9.604333317838609e-08,1.0,1.0,1.0,0.08645530254534423,0.9987331972562015,0.10206590178866541,0.9982347015431777,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.0001,22,4148,6.992333219386637e-08,1.0,1.0,1.0,0.08736980340328475,0.9987062557206182,0.10288407997117514,0.9982062862222196,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.0001,28,4736,8.272999936404327e-08,1.0,1.0,1.0,0.07786509523523981,0.9989724301248847,0.09484075461684859,0.9984757830420373,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,1,0.01,4,513,6.981666665524244e-08,1.0,1.0,1.0,0.9151311643765883,0.858064047645769,0.9181290247680332,0.8571552703933693,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,10,689,2.537666664769252e-07,1.0,1.0,1.0,0.311201332781235,0.9835862194731954,0.31462036896929624,0.9832262386602236,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,20,987,5.496400000993162e-07,1.0,1.0,1.0,0.16393784706218997,0.9954450440620536,0.17435315066620383,0.994848705409054,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,4,1e-08,16,3571,6.894666779165467e-08,1.0,1.0,1.0,0.28869288209261273,0.9851385477891775,0.10459041359768227,0.9981462953121829,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,6,1e-08,22,4140,7.940000117135544e-08,1.0,1.0,1.0,0.28919030785989935,0.9850872902872319,0.10557896626667486,0.9981110885535244,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,8,0.01,28,4713,7.042000070214271e-08,1.0,1.0,1.0,0.28576902842276486,0.9854380540938443,0.09726826726108116,0.9983967577610119,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.va
AC_Response,dkan,teacher_distillation,polynomial,1,0.01,4,512,6.62466666350762e-08,1.0,1.0,1.0,0.9145209129884412,0.8508660985860244,0.9181496280582832,0.8571488593021884,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.va
AC_Response,dkan,teacher_distillation,polynomial,2,0.01,10,684,2.25746666546911e-07,1.0,1.0,1.0,0.40764781148104573,0.9703681117571027,0.31600740841218217,0.9830780146036227,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.va
AC_Response,dkan,teacher_distillation,polynomial,3,1e-08,20,982,4.10556667096292e-07,1.0,1.0,1.0,0.2987881292023526,0.9840810002849315,0.1757917801948654,0.9947633455673673,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,4,0.0001,16,3634,6.631666522783537e-08,1.0,1.0,1.0,0.027131256374937823,0.9998711087610502,0.16911629994928068,0.995153505503204,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,6,1e-06,22,4222,6.947333264785508e-08,1.0,1.0,1.0,0.02657998663716594,0.9998762933334474,0.1693687479130751,0.9951390255169837,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.va
