task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
AC_Response,42,bkan_parameter_mean,teacher_distillation,polynomial,1,2912,448,672,448,0.01,0.9162673681310762,0.0006117000011727214,0.0033797999494709074,4,513,17,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.va,0.9151311643765883,0.858064047645769,1.4603936975289855,1.7875024165699855,0.9181290247680332,0.8571552703933693,1.4892685658271496,1.7643300374456325,1.0,5000,1.0,1.0,0.0,6.981666665524244e-08,False,False,False,False
AC_Response,42,bkan_parameter_mean,teacher_distillation,polynomial,2,2912,448,672,448,0.01,0.31468859554964057,0.0007547000423073769,0.003168199968058616,10,689,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.va,0.311201332781235,0.9835862194731954,0.5681602059999896,0.6549245253800304,0.31462036896929624,0.9832262386602236,0.5847615250086392,0.6668510064049027,1.0,5000,1.0,1.0,1.7763568394002505e-15,2.537666664769252e-07,False,False,False,False
AC_Response,42,bkan_parameter_mean,teacher_distillation,polynomial,3,2912,448,672,448,1e-08,0.16497111494895356,0.0015641999780200422,0.005541599937714636,20,987,33,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.va,0.16393784706218997,0.9954450440620536,0.31504153666104995,0.3839661248020454,0.17435315066620383,0.994848705409054,0.33225238910788235,0.6332577740455019,1.0,5000,1.0,1.0,6.217248937900877e-15,5.496400000993162e-07,False,False,False,False
AC_Response,42,bkan_parameter_mean,teacher_distillation,additive_spline,4,2912,448,672,448,0.0001,0.08801428504093495,0.001879399991594255,0.006909799994900823,16,3587,103,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va,0.08645530254534423,0.9987331972562015,0.14750315859087257,0.3160039845646345,0.10206590178866541,0.9982347015431777,0.16785583710923777,0.4841987821143414,1.0,5000,1.0,1.0,3.969047313034935e-15,9.604333317838609e-08,False,False,True,True
AC_Response,42,bkan_parameter_mean,teacher_distillation,additive_spline,6,2912,448,672,448,0.0001,0.08883073395372282,0.0017697999719530344,0.00665700004901737,22,4148,121,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.va,0.08736980340328475,0.9987062557206182,0.14989253807406724,0.30133371203830883,0.10288407997117514,0.9982062862222196,0.17713247587759814,0.5080511004728834,1.0,5000,1.0,1.0,2.6645352591003757e-15,6.992333219386637e-08,False,False,False,False
AC_Response,42,bkan_parameter_mean,teacher_distillation,additive_spline,8,2912,448,672,448,0.0001,0.08018150246280308,0.002119800017680973,0.007018500007688999,28,4736,139,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.va,0.07786509523523981,0.9989724301248847,0.12584410243940475,0.28679213475350807,0.09484075461684859,0.9984757830420373,0.16056004258992973,0.48059244107003707,1.0,5000,1.0,1.0,1.8735013540549517e-15,8.272999936404327e-08,False,False,False,False
AC_Response,42,dkan,teacher_distillation,polynomial,1,2912,448,672,448,0.01,0.9112857833748382,0.0005731999990530312,0.0029855000320822,4,512,17,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.va,0.9145209129884412,0.8508660985860244,1.5025051297556857,2.6016346399489976,0.9181496280582832,0.8571488593021884,1.4815946116148737,1.7657393252971456,1.0,5000,1.0,1.0,0.0,6.62466666350762e-08,False,False,False,False
AC_Response,42,dkan,teacher_distillation,polynomial,2,2912,448,672,448,0.01,0.33009908775420377,0.0008033000049181283,0.0034369000932201743,10,684,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.va,0.40764781148104573,0.9703681117571027,0.7336616498800282,2.136182967699005,0.31600740841218217,0.9830780146036227,0.5847997459891172,0.674761683997839,1.0,5000,1.0,1.0,2.6645352591003757e-15,2.25746666546911e-07,False,False,False,True
AC_Response,42,dkan,teacher_distillation,polynomial,3,2912,448,672,448,1e-08,0.18611048560371507,0.001310100022237748,0.0038877000333741307,20,982,33,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.va,0.2987881292023526,0.9840810002849315,0.6770300906527872,1.9332113352441418,0.1757917801948654,0.9947633455673673,0.3329628305580865,0.6634818718929925,1.0,5000,1.0,1.0,4.440892098500626e-15,4.10556667096292e-07,False,False,False,True
AC_Response,42,dkan,teacher_distillation,additive_spline,4,2912,448,672,448,1e-08,0.10536975185199728,0.0020127000170759857,0.00668360001873225,16,3571,103,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.va,0.28869288209261273,0.9851385477891775,0.6699752557208939,1.7824392233660733,0.10459041359768227,0.9981462953121829,0.17508187112530177,0.4969058479673132,1.0,5000,1.0,1.0,3.552713678800501e-15,6.894666779165467e-08,False,False,False,False
