test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
5.759620477010534e-19,4.2619587405234303e-19,0.9689057181070234,24.0,1.0,4.4557012978166366e-17,True,0.0,1.0,5.498673752207426e-19,4.135224580792389e-19,0.971159886561948,artifacts\results\posterior_formula_ensemble\formulas\Capacitance\draw_15_seed_26015\capacitance_symbolic_gated_kan\pure_symbolic_formula.txt,24.0,2.7425002852882744e-24,8.900045712147533e-24
