task,model,mae_log,rmse_log,mae_linear,mae_model_space,rmse_model_space,r2_model_space,picp_95,mpiw_log,mean_std_log,raw_picp_95,calibrated_picp_95,raw_mpiw_log,calibrated_mpiw_log,raw_gaussian_nll_model_space,calibrated_gaussian_nll_model_space,raw_interval_score_95,calibrated_interval_score_95,raw_curve_coverage_95,calibrated_curve_coverage_95,mpiw_model_space,mean_std_model_space,calibration_z,calibration_raw_quantile,calibration_std_scale_vs_normal,calibration_unit,calibration_score_count,derivative_mae_model_space,derivative_rmse_model_space,inference_method,comparison_eligible,comparison_status,hmc_acceptance_rate,train_curve_count,validation_curve_count,calibration_curve_count,test_curve_count,train_samples,validation_samples,calibration_samples,test_samples,train_fraction,validation_fraction,calibration_fraction,test_fraction,split_seed
I_dark,bayesian_kan_vi,0.0033017735114827,0.0096799397982733,1.8125718662646262e-09,0.0033017735114827,0.0096799397982733,0.9973968301975424,100.0,0.0994279504051573,0.0253642730625401,100.0,100.0,0.0994279504051574,0.0994279504051573,-2.84287125105134,-2.8428712287473212,0.0994279504051574,0.0994279504051573,100.0,100.0,0.0994279504051573,0.0253642730625401,1.96,0.5439686110099661,1.0,curve,24.0,0.0289696261025139,0.1267721648456568,vi,True,eligible,,104,16,24,16,1560,240,360,240,0.65,0.1,0.15,0.1,45
I_photo,bayesian_kan_vi,0.0045393846487567,0.0056632104153617,5.166039442423427e-06,0.0045393846487567,0.0056632104153617,0.9388419237715432,94.921875,0.022924366844497415,0.0058480527664534,94.921875,94.921875,0.0229243668444976,0.022924366844497415,-3.765388516222676,-3.7653884730530427,0.0262146677228147,0.026214664133661008,93.75,93.75,0.022924366844497415,0.0058480527664534,1.96,1.8219721857019024,1.0,curve,24.0,0.0033064704874028,0.013804790133744,vi,True,eligible,,104,16,24,16,1664,256,384,256,0.65,0.1,0.15,0.1,45
AC_Response,bayesian_kan_vi,0.0306427064220132,0.050212958032314,0.0306426182865197,0.0306427064220132,0.050212958032314,0.9995714692029616,100.0,0.5363175917003294,0.1368157121684514,100.0,100.0,0.5363175917003297,0.5363175917003294,-1.276013823483601,-1.276013829998362,0.5363175917003297,0.5363175917003294,100.0,100.0,0.5363175917003294,0.1368157121684514,1.96,0.8915577865140399,1.0,curve,24.0,,,vi,True,eligible,,104,16,24,16,2912,448,672,448,0.65,0.1,0.15,0.1,45
