task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,4,1e-08,31,7177,1.364899993253251e-07,1.0,1.0,1.0,0.002788591107186846,0.9842931408460537,0.0034361929079801384,0.9770435117723453,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.0001,43,8385,1.558100009181847e-07,1.0,1.0,1.0,0.002617227224284909,0.986164255560513,0.004197451521479181,0.9657451747641962,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.0001,55,9583,1.5069333215554556e-07,1.0,1.0,1.0,0.0023695997802568435,0.9886585214686233,0.004269114389580047,0.9645655283349074,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,1,1e-08,7,839,2.713333330272386e-07,1.0,1.0,1.0,0.00685475927558784,0.9050917230203437,0.007022561575074161,0.9041170273482859,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,2,1e-08,28,1616,1.3164500007405877e-06,1.0,1.0,1.0,0.003433412413090005,0.9761893298308476,0.004591345924202129,0.9590144839154245,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,84,3681,3.930556665485104e-06,1.0,1.0,1.0,0.00564863843870644,0.9355523290255116,0.0058243877475952395,0.9340445120847305,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va
I_photo,dkan,teacher_distillation,additive_spline,4,1e-08,31,7152,1.3295333289230863e-07,1.0,1.0,1.0,0.0038260770670153653,0.9702791666867204,0.0033360547401766086,0.9783620200184756,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va
I_photo,dkan,teacher_distillation,additive_spline,6,0.0001,43,8350,1.2963333477576574e-07,1.0,1.0,1.0,0.004428168063202684,0.9601891229270624,0.00412163776984038,0.9669714110186862,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\additive_spline_6\formula.va
I_photo,dkan,teacher_distillation,additive_spline,8,0.01,55,9553,1.361966656986624e-07,1.0,1.0,1.0,0.003980297665000075,0.9678349183257867,0.003791403115226142,0.9720520277465544,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\additive_spline_8\formula.va
I_photo,dkan,teacher_distillation,polynomial,1,1e-08,7,840,2.8415666699099043e-07,1.0,1.0,1.0,0.006983113572499606,0.900996222454616,0.007011978232124074,0.9044058102157894,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\I_photo\exports\I_photo\dkan\polynomial_1\formula.va
