task,seed,teacher,teacher_to_tcad_rmse,teacher_to_tcad_r2,teacher_to_tcad_p95_abs_error,teacher_to_tcad_max_abs_error,checkpoint,checkpoint_sha256,scaler_mean_max_relative_delta,parameter_count,train_time_s,frozen_test_prediction,replay_status,replay_max_abs_error,replay_rmse,replay_tolerance,test_rows
I_photo,49,bkan_parameter_mean,0.004390224165176053,0.9625265420840471,0.008743260643450546,0.010854714179084013,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\uq_repeated_grouped\seed_49\I-photo-bayes-results\model_checkpoint.pt,71750dafcd439be6c6aa9ff271c8e61e39e8588712fd825377d0eebda0890d97,2.6469049997248193e-09,1310,,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\matched_grouped_comparison\predictions\seed_49\I_photo\bkan\test_predictions.csv,reference_difference_only,0.001195762237548692,0.0003150975673261963,3.363341e-05,256
I_photo,49,dkan,0.004398233245721029,0.9623896918035311,0.012366384526297569,0.014142094000979544,,,,1310,3.0389716000063345,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\matched_grouped_comparison\predictions\seed_49\I_photo\dkan\test_predictions.csv,pass,2.384185795456517e-07,9.064022495418144e-08,3.3617727756500245e-05,256
I_photo,49,mlp_l,0.003758885739056883,0.9725293695177265,0.008036465691425132,0.013272817526417846,,,,2561,0.3483480999711901,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\matched_grouped_comparison\predictions\seed_49\I_photo\mlp_l\test_predictions.csv,pass,4.440892098500626e-16,1.8824747269678055e-16,3.360595226287842e-05,256
