mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.042609795928001404,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.9164756536483765,1.0,-0.14746041595935822
1,field_collection,main,reverse,-1.0,-0.2750047743320465,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8587744832038879,1.0,0.13120493292808533
1,field_collection,main,reverse,-1.0,-0.2750047743320465,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8558046221733093,1.0,-0.1535981148481369
1,field_collection,main,reverse,-1.0,-0.2750047743320465,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8544856905937195,1.0,0.12639553844928741
1,field_collection,main,reverse,-1.0,-0.2750047743320465,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8518272042274475,1.0,-0.14271579682826996
2,surface_recombination,surface_loss,reverse,1.0,0.042609795928001404,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8251379132270813,1.0,-0.12774735689163208
1,field_collection,main,reverse,-1.0,-0.2750047743320465,0,one,1,,0.8156764507293701,1.0,0.08006156980991364
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8102359771728516,1.0,-0.08275333791971207
1,field_collection,main,reverse,-1.0,-0.2750047743320465,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.807976245880127,1.0,0.09521056711673737
1,field_collection,main,reverse,-1.0,-0.2750047743320465,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8072543740272522,1.0,-0.09737551212310791
0,photogeneration,main,all,-1.0,-1.0630111694335938,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7960461974143982,1.0,0.052484314888715744
0,photogeneration,main,all,-1.0,-1.0630111694335938,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7955833077430725,1.0,0.09265138953924179
0,photogeneration,main,all,-1.0,-1.0630111694335938,0,one,1,,0.791537344455719,1.0,0.05874623730778694
1,field_collection,main,reverse,-1.0,-0.2750047743320465,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.785823404788971,1.0,0.07700338959693909
2,surface_recombination,surface_loss,reverse,1.0,0.042609795928001404,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.7841162085533142,1.0,-0.11011529713869095
0,photogeneration,main,all,-1.0,-1.0630111694335938,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7827413082122803,1.0,0.04392090067267418
0,photogeneration,main,all,-1.0,-1.0630111694335938,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7780585289001465,1.0,-0.06332772225141525
4,higher_order_symbolic_residual,residual,all,0.0,1.0,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7684832811355591,1.0,0.043297335505485535
2,surface_recombination,surface_loss,reverse,1.0,0.042609795928001404,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.7648743987083435,1.0,-0.09676391631364822
