task,model,mae_log,rmse_log,mae_linear,mae_model_space,rmse_model_space,r2_model_space,picp_95,mpiw_log,mean_std_log,raw_picp_95,calibrated_picp_95,raw_mpiw_log,calibrated_mpiw_log,raw_gaussian_nll_model_space,calibrated_gaussian_nll_model_space,raw_interval_score_95,calibrated_interval_score_95,raw_curve_coverage_95,calibrated_curve_coverage_95,mpiw_model_space,mean_std_model_space,calibration_z,calibration_raw_quantile,calibration_std_scale_vs_normal,calibration_unit,calibration_score_count,derivative_mae_model_space,derivative_rmse_model_space,inference_method,comparison_eligible,comparison_status,hmc_acceptance_rate,train_curve_count,validation_curve_count,calibration_curve_count,test_curve_count,train_samples,validation_samples,calibration_samples,test_samples,train_fraction,validation_fraction,calibration_fraction,test_fraction,split_seed
I_dark,bayesian_kan_vi,0.002945749173833,0.0037765277665993,1.915816175441883e-09,0.002945749173833,0.0037765277665993,0.9995158472955126,100.0,0.08701584042316846,0.0221979184752981,100.0,100.0,0.0870158404231686,0.08701584042316846,-2.914074248338892,-2.914074216933995,0.0870158404231686,0.08701584042316846,100.0,100.0,0.08701584042316846,0.0221979184752981,1.96,0.5700383580429159,1.0,curve,24.0,0.0179464463063107,0.0465924645680111,vi,True,eligible,,104,16,24,16,1560,240,360,240,0.65,0.1,0.15,0.1,42
I_photo,bayesian_kan_vi,0.0023598836854408,0.0029031010470092,2.7057614915883683e-06,0.0023598836854408,0.0029031010470092,0.9834974558160384,100.0,0.04009102394470375,0.0064053908917927,100.0,100.0,0.0251091322958275,0.04009102394470375,-4.05108475965001,-3.641791896128945,0.0251091322958275,0.04009102394470375,100.0,100.0,0.04009102394470375,0.0064053908917927,3.129475204711778,3.129475204711778,1.5966710228121317,curve,24.0,0.0019176271017594,0.0040372797238785,vi,True,eligible,,104,16,24,16,1664,256,384,256,0.65,0.1,0.15,0.1,42
AC_Response,bayesian_kan_vi,0.027632278209431,0.0538239339112872,0.0276323728553475,0.027632278209431,0.0538239339112872,0.9995090834646974,100.0,0.4960558014271555,0.1265448473028458,100.0,100.0,0.4960558014271556,0.4960558014271555,-1.2606889613501158,-1.2606889531930452,0.4960558014271556,0.4960558014271555,100.0,100.0,0.4960558014271555,0.1265448473028458,1.96,1.0374332957895005,1.0,curve,24.0,,,vi,True,eligible,,104,16,24,16,2912,448,672,448,0.65,0.1,0.15,0.1,42
