test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.016097242321901187,0.01297727425922085,0.9921502868548915,36.0,1.0,7.318022009221254,True,0.0,1.0,0.020185984868399877,0.0136320432027181,0.9870874459771395,artifacts\results\posterior_formula_ensemble\formulas\I_dark\draw_12_seed_26012\dark_current_symbolic_gated_kan\pure_symbolic_formula.txt,36.0,9.41226587823915e-07,3.580798680680175e-06
