mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.8796343803405762,1.0,0.1698639690876007
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8772264719009399,1.0,-0.17289505898952484
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,0,one,1,,0.8768134713172913,1.0,0.11885873228311539
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.8741596937179565,1.0,0.18536995351314545
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8585776686668396,1.0,-0.16661635041236877
1,higher_order_symbolic_residual,residual,all,0.0,1.0,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8572210073471069,1.0,-0.13039547204971313
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.8530104756355286,1.0,-0.14618536829948425
1,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8475872278213501,1.0,-0.11385989189147949
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.8348054885864258,1.0,0.14670079946517944
1,higher_order_symbolic_residual,residual,all,0.0,1.0,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.8233603835105896,1.0,-0.13884280622005463
1,higher_order_symbolic_residual,residual,all,0.0,1.0,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.820331871509552,1.0,-0.16255593299865723
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203926801681519,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7951754331588745,1.0,0.09759408235549927
