artifact_status,current_evidence_eligible,artifact_scope,term_index,monomial,normalized_coefficient,power_bias_v,power_trap_assisted_recomb_A,power_ge_sio2_recomb_velocity,power_ge_si_recomb_velocity,power_active_layer_length,power_simulation_temperature
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,43,z_bias_v * z_ge_si_recomb_velocity^2,5.86411674115442e-07,1,0,0,2,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,44,z_bias_v * z_ge_si_recomb_velocity * z_active_layer_length,2.980110714706732e-06,1,0,0,1,1,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,45,z_bias_v * z_ge_si_recomb_velocity * z_simulation_temperature,-3.220928380967828e-06,1,0,0,1,0,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,46,z_bias_v * z_active_layer_length^2,1.4531669530756778e-07,1,0,0,0,2,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,47,z_bias_v * z_active_layer_length * z_simulation_temperature,0.00010595846435044292,1,0,0,0,1,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,48,z_bias_v * z_simulation_temperature^2,5.198285941388525e-05,1,0,0,0,0,2
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,49,z_trap_assisted_recomb_A^3,-5.00091606066205e-06,0,3,0,0,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,50,z_trap_assisted_recomb_A^2 * z_ge_sio2_recomb_velocity,-1.394538490353867e-05,0,2,1,0,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,51,z_trap_assisted_recomb_A^2 * z_ge_si_recomb_velocity,-3.0604486958246057e-06,0,2,0,1,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,52,z_trap_assisted_recomb_A^2 * z_active_layer_length,5.622610088215772e-07,0,2,0,0,1,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,53,z_trap_assisted_recomb_A^2 * z_simulation_temperature,2.3465130646909964e-05,0,2,0,0,0,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,54,z_trap_assisted_recomb_A * z_ge_sio2_recomb_velocity^2,1.6694793732897425e-05,0,1,2,0,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,55,z_trap_assisted_recomb_A * z_ge_sio2_recomb_velocity * z_ge_si_recomb_velocity,-2.397753200472604e-05,0,1,1,1,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,56,z_trap_assisted_recomb_A * z_ge_sio2_recomb_velocity * z_active_layer_length,-1.665406913699338e-05,0,1,1,0,1,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,57,z_trap_assisted_recomb_A * z_ge_sio2_recomb_velocity * z_simulation_temperature,3.914821271486208e-05,0,1,1,0,0,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,58,z_trap_assisted_recomb_A * z_ge_si_recomb_velocity^2,2.00336391263844e-05,0,1,0,2,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,59,z_trap_assisted_recomb_A * z_ge_si_recomb_velocity * z_active_layer_length,-1.4538822822604479e-05,0,1,0,1,1,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,60,z_trap_assisted_recomb_A * z_ge_si_recomb_velocity * z_simulation_temperature,4.745916009838062e-06,0,1,0,1,0,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,61,z_trap_assisted_recomb_A * z_active_layer_length^2,-1.0401027109702095e-05,0,1,0,0,2,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,62,z_trap_assisted_recomb_A * z_active_layer_length * z_simulation_temperature,-2.3120961713051347e-05,0,1,0,0,1,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,63,z_trap_assisted_recomb_A * z_simulation_temperature^2,-5.003571896235536e-07,0,1,0,0,0,2
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,64,z_ge_sio2_recomb_velocity^3,1.695932958034858e-06,0,0,3,0,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,65,z_ge_sio2_recomb_velocity^2 * z_ge_si_recomb_velocity,-5.120482175091281e-06,0,0,2,1,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,66,z_ge_sio2_recomb_velocity^2 * z_active_layer_length,-2.8166644545273715e-05,0,0,2,0,1,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,67,z_ge_sio2_recomb_velocity^2 * z_simulation_temperature,2.2689348518561947e-05,0,0,2,0,0,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,68,z_ge_sio2_recomb_velocity * z_ge_si_recomb_velocity^2,-1.999100558924308e-05,0,0,1,2,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,69,z_ge_sio2_recomb_velocity * z_ge_si_recomb_velocity * z_active_layer_length,-2.2227122732154388e-05,0,0,1,1,1,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,70,z_ge_sio2_recomb_velocity * z_ge_si_recomb_velocity * z_simulation_temperature,2.3117719089966645e-05,0,0,1,1,0,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,71,z_ge_sio2_recomb_velocity * z_active_layer_length^2,1.0222099412060718e-05,0,0,1,0,2,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,72,z_ge_sio2_recomb_velocity * z_active_layer_length * z_simulation_temperature,-2.300552370672659e-05,0,0,1,0,1,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,73,z_ge_sio2_recomb_velocity * z_simulation_temperature^2,1.1090892725568547e-05,0,0,1,0,0,2
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,74,z_ge_si_recomb_velocity^3,3.515504115954649e-06,0,0,0,3,0,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,75,z_ge_si_recomb_velocity^2 * z_active_layer_length,-1.4890897444662826e-05,0,0,0,2,1,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,76,z_ge_si_recomb_velocity^2 * z_simulation_temperature,2.317275138187041e-05,0,0,0,2,0,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,77,z_ge_si_recomb_velocity * z_active_layer_length^2,1.1554770960530891e-05,0,0,0,1,2,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,78,z_ge_si_recomb_velocity * z_active_layer_length * z_simulation_temperature,2.0010096512912672e-05,0,0,0,1,1,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,79,z_ge_si_recomb_velocity * z_simulation_temperature^2,-3.2690099928710164e-05,0,0,0,1,0,2
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,80,z_active_layer_length^3,-3.884293046663193e-06,0,0,0,0,3,0
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,81,z_active_layer_length^2 * z_simulation_temperature,1.4418364355432442e-05,0,0,0,0,2,1
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,82,z_active_layer_length * z_simulation_temperature^2,-3.150077357805756e-06,0,0,0,0,1,2
HISTORICAL_RETIRED_NON_PROPAGATING,False,retired numerical proxy; regression history only,83,z_simulation_temperature^3,-1.670609481494676e-05,0,0,0,0,0,3
