evidence_status,current_evidence_eligible,evidence_scope,method,task,interval_variant,gaussian_nll_mean,gaussian_nll_std,gaussian_crps_mean,gaussian_crps_std,interval_score_95_mean,interval_score_95_std,mpiw_mean,mpiw_std,point_coverage_95_mean,point_coverage_95_std,point_calibration_error_pp_mean,point_calibration_error_pp_std,group_coverage_95_mean,group_coverage_95_std
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,raw_gaussian,-2.898723315931547,0.2044540722274669,0.0059411513058895485,0.0021301263876191416,0.10182534085698278,0.05560814404080988,0.08322888336658472,0.009761118165447561,99.375,1.9764235376052384,4.6250000000000036,1.1858541225631452,99.375,1.9764235376052384
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,standard_conformal,-2.898723315931547,0.2044540722274669,0.0059411513058895485,0.0021301263876191416,0.08542284891971652,0.08427808865718309,0.060574459282305246,0.046634849778819217,99.04166666666666,2.7502104296594156,4.7916666666666705,0.4500514373894358,97.5,5.270462766947299
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,no_shrink_conformal,-2.898723315931547,0.2044540722274669,0.0059411513058895485,0.0021301263876191416,0.11532827860424474,0.05681116172209794,0.09673182111384668,0.028080900428277666,99.375,1.9764235376052384,4.6250000000000036,1.1858541225631452,99.375,1.9764235376052384
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,raw_gaussian,-3.492185374663515,0.3622639513019562,0.003631136466285265,0.0009579281226648929,0.0441586114823745,0.019499604006659055,0.04180171557188337,0.02162599840261121,97.1875,5.048994975281384,4.812500000000002,2.25292778263086,96.25,6.718548123582125
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,standard_conformal,-3.492185374663515,0.3622639513019562,0.003631136466285265,0.0009579281226648929,0.03320634748548442,0.0068172829051860425,0.030734728706241488,0.009370188157949861,97.2265625,4.732316143362482,4.773437500000002,1.6080386509507136,96.25,6.718548123582124
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,no_shrink_conformal,-3.492185374663515,0.3622639513019562,0.003631136466285265,0.0009579281226648929,0.04813190765649723,0.01565194197829506,0.04780287792758088,0.016189233506498684,99.4921875,1.6058441243042556,4.5078125000000036,1.5564335358641272,99.375,1.9764235376052393
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,raw_gaussian,-1.226216354241074,0.08691026161289335,0.03751534785177134,0.004417547303036515,0.5196853649455331,0.03805682527572504,0.512703988872975,0.03693721875508735,99.70982142857143,0.4711648868746301,4.709821428571433,0.4711648868746293,98.125,3.0190368221228
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,standard_conformal,-1.226216354241074,0.08691026161289335,0.03751534785177134,0.004417547303036515,0.3310878930033589,0.10854569147589074,0.25736378744601096,0.0756641385427224,98.32589285714286,2.752473409686592,4.06696428571429,1.220138279889682,88.75,17.628496501088485
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,no_shrink_conformal,-1.226216354241074,0.08691026161289335,0.03751534785177134,0.004417547303036515,0.5196853649455331,0.03805682527572504,0.512703988872975,0.03693721875508735,99.70982142857143,0.4711648868746301,4.709821428571433,0.4711648868746293,98.125,3.0190368221228
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,raw_gaussian,-43.46467492593873,0.7987688886268338,2.5073348212505767e-20,1.971415637759344e-20,4.011617263387696e-19,5.171091089779501e-19,2.4519177193398987e-19,4.0746431781629305e-20,98.6390625,3.926713413722336,5.145312500000005,0.847024574224547,82.5,12.0761472884912
