evidence_status,current_evidence_eligible,evidence_scope,method,task,seed,interval_variant,multiplier,n_points,gaussian_nll,gaussian_crps,probabilistic_score_source,interval_score_95,mpiw,point_coverage_95,point_calibration_error_pp,group_coverage_95,calibration_unit,calibration_score_count
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,43,no_shrink_conformal,2.467480280606619,256,-3.6514457488137992,0.0034646684822974647,raw_predictive_gaussian,0.03958948920835645,0.03958948920835645,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,43,raw_gaussian,1.96,448,-1.2656526703173097,0.036123827060202555,raw_predictive_gaussian,0.5205133953605942,0.5205133953605942,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,43,standard_conformal,0.9796789942824856,448,-1.2656526703173097,0.036123827060202555,raw_predictive_gaussian,0.26017144881501464,0.26017144881501464,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,43,no_shrink_conformal,1.96,448,-1.2656526703173097,0.036123827060202555,raw_predictive_gaussian,0.5205133953605942,0.5205133953605942,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,43,raw_gaussian,1.96,6400,-43.53282197504084,2.228304275720698e-20,raw_predictive_gaussian,2.9431178793621567e-19,2.936627004692303e-19,99.890625,4.8906250000000036,81.25,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,43,standard_conformal,2.5404543268293507,6400,-43.53282197504084,2.228304275720698e-20,raw_predictive_gaussian,3.806309581813509e-19,3.806309581813509e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,43,no_shrink_conformal,2.5404543268293507,6400,-43.53282197504084,2.228304275720698e-20,raw_predictive_gaussian,3.806309581813509e-19,3.806309581813509e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,44,raw_gaussian,1.96,240,-2.91185975273591,0.0052625098112492625,raw_predictive_gaussian,0.08514833860303757,0.08514833860303757,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,44,standard_conformal,0.9312271438015842,240,-2.91185975273591,0.0052625098112492625,raw_predictive_gaussian,0.04045532865140652,0.04045532865140652,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,44,no_shrink_conformal,1.96,240,-2.91185975273591,0.0052625098112492625,raw_predictive_gaussian,0.08514833860303757,0.08514833860303757,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,44,raw_gaussian,1.96,256,-3.3726392632009086,0.003592697283058588,raw_predictive_gaussian,0.05121873368972412,0.05121873368972412,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,44,standard_conformal,1.5807137995904408,256,-3.3726392632009086,0.003592697283058588,raw_predictive_gaussian,0.04130722405147692,0.04130722405147692,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,44,no_shrink_conformal,1.96,256,-3.3726392632009086,0.003592697283058588,raw_predictive_gaussian,0.05121873368972412,0.05121873368972412,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,44,raw_gaussian,1.96,448,-1.19263222011443,0.04321765939985856,raw_predictive_gaussian,0.5325077130497151,0.4904863097768461,98.88392857142857,3.8839285714285743,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,44,standard_conformal,0.7401185346853638,448,-1.19263222011443,0.04321765939985856,raw_predictive_gaussian,0.5021628327381576,0.18521326983432182,91.29464285714286,3.7053571428571352,43.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,44,no_shrink_conformal,1.96,448,-1.19263222011443,0.04321765939985856,raw_predictive_gaussian,0.5325077130497151,0.4904863097768461,98.88392857142857,3.8839285714285743,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,44,raw_gaussian,1.96,6400,-43.78235840285171,1.5287860877988778e-20,raw_predictive_gaussian,1.9956448953651677e-19,1.9908581239790362e-19,99.84375,4.843750000000002,68.75,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,44,standard_conformal,2.913814453335718,6400,-43.78235840285171,1.5287860877988778e-20,raw_predictive_gaussian,2.959689375607627e-19,2.959689375607627e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,44,no_shrink_conformal,2.913814453335718,6400,-43.78235840285171,1.5287860877988778e-20,raw_predictive_gaussian,2.959689375607627e-19,2.959689375607627e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,45,raw_gaussian,1.96,240,-2.8428712287473212,0.006307966658169691,raw_predictive_gaussian,0.0994279504051573,0.0994279504051573,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,45,standard_conformal,0.5439686110099661,240,-2.8428712287473212,0.006307966658169691,raw_predictive_gaussian,0.03353248560456533,0.027594736774214854,99.16666666666667,4.166666666666674,87.5,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,45,no_shrink_conformal,1.96,240,-2.8428712287473212,0.006307966658169691,raw_predictive_gaussian,0.0994279504051573,0.0994279504051573,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,45,raw_gaussian,1.96,256,-3.7653884730530423,0.0031919180345654934,raw_predictive_gaussian,0.026214664133661008,0.022924366844497415,94.921875,0.07812499999999556,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,45,standard_conformal,1.8219721857019024,256,-3.7653884730530423,0.0031919180345654934,raw_predictive_gaussian,0.02647791372790801,0.021309978961990404,94.140625,0.8593749999999956,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,45,no_shrink_conformal,1.96,256,-3.7653884730530423,0.0031919180345654934,raw_predictive_gaussian,0.026214664133661008,0.022924366844497415,94.921875,0.07812499999999556,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,45,raw_gaussian,1.96,448,-1.276013829998362,0.03626534164124684,raw_predictive_gaussian,0.5363175917003294,0.5363175917003294,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,45,standard_conformal,0.8915577865140399,448,-1.276013829998362,0.03626534164124684,raw_predictive_gaussian,0.24395822700249306,0.24395822700249306,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,45,no_shrink_conformal,1.96,448,-1.276013829998362,0.03626534164124684,raw_predictive_gaussian,0.5363175917003294,0.5363175917003294,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,45,raw_gaussian,1.96,6400,-43.59704773492233,1.8695006663981738e-20,raw_predictive_gaussian,2.5325519332045323e-19,2.5258758600464874e-19,99.9375,4.937500000000005,87.5,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,45,standard_conformal,2.457607798954675,6400,-43.59704773492233,1.8695006663981738e-20,raw_predictive_gaussian,3.1671490881844874e-19,3.1671490881844874e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,45,no_shrink_conformal,2.457607798954675,6400,-43.59704773492233,1.8695006663981738e-20,raw_predictive_gaussian,3.1671490881844874e-19,3.1671490881844874e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,46,raw_gaussian,1.96,240,-3.1029447623739714,0.004431566091038401,raw_predictive_gaussian,0.07133925861524268,0.07133925861524268,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,46,standard_conformal,0.9670244102908252,240,-3.1029447623739714,0.004431566091038401,raw_predictive_gaussian,0.0351973492311172,0.0351973492311172,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,46,no_shrink_conformal,1.96,240,-3.1029447623739714,0.004431566091038401,raw_predictive_gaussian,0.07133925861524268,0.07133925861524268,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,46,raw_gaussian,1.96,256,-3.3957143236507807,0.003923777359959126,raw_predictive_gaussian,0.03667784490822941,0.018058434170273613,85.546875,9.453124999999996,81.25,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,46,standard_conformal,3.634040766512528,256,-3.3957143236507807,0.003923777359959126,raw_predictive_gaussian,0.03348218671130464,0.03348218671130464,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,46,no_shrink_conformal,3.634040766512528,256,-3.3957143236507807,0.003923777359959126,raw_predictive_gaussian,0.03348218671130464,0.03348218671130464,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,46,raw_gaussian,1.96,448,-1.3856961198114424,0.030065975292912186,raw_predictive_gaussian,0.4330111610225424,0.4330111610225424,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,46,standard_conformal,0.96854635561909,448,-1.3856961198114424,0.030065975292912186,raw_predictive_gaussian,0.21397519487284405,0.21397519487284405,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,46,no_shrink_conformal,1.96,448,-1.3856961198114424,0.030065975292912186,raw_predictive_gaussian,0.4330111610225424,0.4330111610225424,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,46,raw_gaussian,1.96,6400,-43.50480485439326,2.098181296267152e-20,raw_predictive_gaussian,2.713727625531875e-19,2.6929446143167473e-19,99.9375,4.937500000000005,87.5,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,46,standard_conformal,3.370241225516701,6400,-43.50480485439326,2.098181296267152e-20,raw_predictive_gaussian,4.630547427144629e-19,4.630547427144629e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,46,no_shrink_conformal,3.370241225516701,6400,-43.50480485439326,2.098181296267152e-20,raw_predictive_gaussian,4.630547427144629e-19,4.630547427144629e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,47,raw_gaussian,1.96,240,-2.968864963682293,0.005187793900604326,raw_predictive_gaussian,0.08195716751489589,0.08195716751489589,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,47,standard_conformal,3.708755667087957,240,-2.968864963682293,0.005187793900604326,raw_predictive_gaussian,0.15508117830578944,0.15508117830578944,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,47,no_shrink_conformal,3.708755667087957,240,-2.968864963682293,0.005187793900604326,raw_predictive_gaussian,0.15508117830578944,0.15508117830578944,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,47,raw_gaussian,1.96,256,-3.996994727792033,0.0025141961118945143,raw_predictive_gaussian,0.018341410366331988,0.016682159288539992,91.40625,3.5937499999999956,87.5,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,47,standard_conformal,4.48178834032898,256,-3.996994727792033,0.0025141961118945143,raw_predictive_gaussian,0.03814587091371907,0.03814587091371907,100.0,5.000000000000004,100.0,condition curve,24
