task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.0001,16,3569,9.744999891457458e-08,1.0,1.0,1.0,0.07864030925307927,0.9989614668798724,0.12952764645664022,0.997167198860251,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,6,1e-06,22,4159,9.851000116517147e-08,1.0,1.0,1.0,0.0793496736400886,0.9989426464794469,0.13114652443904323,0.9970959458434,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,additive_spline,8,1e-06,28,4740,7.679333405879637e-08,1.0,1.0,1.0,0.06896579410563397,0.9992012747601837,0.1248018309878748,0.9973701374313643,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,1,0.01,4,511,5.920000063876311e-08,1.0,1.0,1.0,0.9125373028031053,0.8601600760297309,0.9188268950154983,0.857452850352298,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,10,684,2.509066679825385e-07,1.0,1.0,1.0,0.30421772335219305,0.984458284676864,0.31216802289157425,0.9835461335743926,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.va
AC_Response,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,20,982,6.450266654913625e-07,1.0,1.0,1.0,0.1615857320351582,0.9956153397619106,0.18569230098467304,0.9941779097235616,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,4,1e-08,16,3529,9.569000103510917e-08,1.0,1.0,1.0,0.36203374002919236,0.9762703082780178,0.13187653126209284,0.9970635259279456,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,6,1e-08,22,4147,9.793000062927604e-08,1.0,1.0,1.0,0.35970874562258787,0.9765741155646342,0.13414061800900245,0.9969618322774786,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.va
AC_Response,dkan,teacher_distillation,additive_spline,8,1e-08,28,4723,6.924333477703233e-08,1.0,1.0,1.0,0.35755265127400776,0.9768541034377098,0.12829809831193234,0.997220724634676,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.va
AC_Response,dkan,teacher_distillation,polynomial,1,1e-08,4,512,9.470666603495677e-08,1.0,1.0,1.0,0.9433068677960245,0.8388983474891349,0.9192945904477504,0.8573076965289625,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.va
AC_Response,dkan,teacher_distillation,polynomial,2,1e-08,10,691,2.0498333421225348e-07,1.0,1.0,1.0,0.4433552428799836,0.9644124820126725,0.31739647467783955,0.9829903515752708,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.va
AC_Response,dkan,teacher_distillation,polynomial,3,1e-08,20,989,6.498466672686239e-07,1.0,1.0,1.0,0.3663370025819789,0.9757028364062723,0.1909798684790685,0.9938416223222352,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,4,0.0001,16,3612,6.669999953980247e-08,1.0,1.0,1.0,0.025244821818124673,0.9998897004119884,0.1910467231554591,0.9938373099471873,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\additive_spline_4\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,6,1e-06,22,4239,6.853333325125278e-08,1.0,1.0,1.0,0.02468470404653664,0.999894540642724,0.19115848713168368,0.9938300973847273,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\additive_spline_6\formula.va
AC_Response,mlp_l,teacher_distillation,additive_spline,8,1e-06,28,4831,6.89266676393648e-08,1.0,1.0,1.0,0.024666245596781895,0.9998946983021746,0.19098540948655704,0.9938412649640265,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\additive_spline_8\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,1,0.01,4,512,5.537333393779894e-08,1.0,1.0,1.0,0.8639675267955422,0.8708114245036719,0.9197118468660614,0.8571781345971159,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\polynomial_1\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,2,0.01,10,685,1.8616333254612982e-07,1.0,1.0,1.0,0.22740770861242002,0.9910496578997011,0.3204497807668875,0.9826615169858294,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\polynomial_2\formula.va
AC_Response,mlp_l,teacher_distillation,polynomial,3,0.01,20,989,4.1270333458669484e-07,1.0,1.0,1.0,0.02359063248069651,0.9999036817817042,0.19395078987594533,0.9936485300897333,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\mlp_l\polynomial_3\formula.va
AC_Response,tcad_direct,direct_tcad,additive_spline,4,0.0001,16,3564,6.605000041114787e-08,1.0,1.0,1.0,,,0.12682824807604987,0.9972840415189556,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\additive_spline_4\formula.va
AC_Response,tcad_direct,direct_tcad,additive_spline,6,0.01,22,4108,6.69566662206004e-08,1.0,1.0,1.0,,,0.12871194449471696,0.9972027657158519,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\additive_spline_6\formula.va
AC_Response,tcad_direct,direct_tcad,additive_spline,8,0.0001,28,4674,7.808666753893097e-08,1.0,1.0,1.0,,,0.12197475663280408,0.9974879339147085,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\additive_spline_8\formula.va
AC_Response,tcad_direct,direct_tcad,polynomial,1,0.01,4,509,5.9053332855304084e-08,1.0,1.0,1.0,,,0.9186057452350548,0.8575214606145265,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\AC_Response\exports\AC_Response\tcad_direct\polynomial_1\formula.va
