task,model,n_seeds,rmse_model_space_mean,rmse_model_space_std,rmse_model_space_median,rmse_model_space_q25,rmse_model_space_q75,rmse_model_space_ci95_low,rmse_model_space_ci95_high,mae_model_space_mean,mae_model_space_std,mae_model_space_median,mae_model_space_q25,mae_model_space_q75,mae_model_space_ci95_low,mae_model_space_ci95_high,r2_model_space_mean,r2_model_space_std,r2_model_space_median,r2_model_space_q25,r2_model_space_q75,r2_model_space_ci95_low,r2_model_space_ci95_high,raw_picp_95_mean,raw_picp_95_std,raw_picp_95_median,raw_picp_95_q25,raw_picp_95_q75,raw_picp_95_ci95_low,raw_picp_95_ci95_high,standard_conformal_picp_95_mean,standard_conformal_picp_95_std,standard_conformal_picp_95_median,standard_conformal_picp_95_q25,standard_conformal_picp_95_q75,standard_conformal_picp_95_ci95_low,standard_conformal_picp_95_ci95_high,no_shrink_conformal_picp_95_mean,no_shrink_conformal_picp_95_std,no_shrink_conformal_picp_95_median,no_shrink_conformal_picp_95_q25,no_shrink_conformal_picp_95_q75,no_shrink_conformal_picp_95_ci95_low,no_shrink_conformal_picp_95_ci95_high,calibrated_picp_95_mean,calibrated_picp_95_std,calibrated_picp_95_median,calibrated_picp_95_q25,calibrated_picp_95_q75,calibrated_picp_95_ci95_low,calibrated_picp_95_ci95_high,raw_curve_coverage_95_mean,raw_curve_coverage_95_std,raw_curve_coverage_95_median,raw_curve_coverage_95_q25,raw_curve_coverage_95_q75,raw_curve_coverage_95_ci95_low,raw_curve_coverage_95_ci95_high,standard_conformal_curve_coverage_95_mean,standard_conformal_curve_coverage_95_std,standard_conformal_curve_coverage_95_median,standard_conformal_curve_coverage_95_q25,standard_conformal_curve_coverage_95_q75,standard_conformal_curve_coverage_95_ci95_low,standard_conformal_curve_coverage_95_ci95_high,no_shrink_conformal_curve_coverage_95_mean,no_shrink_conformal_curve_coverage_95_std,no_shrink_conformal_curve_coverage_95_median,no_shrink_conformal_curve_coverage_95_q25,no_shrink_conformal_curve_coverage_95_q75,no_shrink_conformal_curve_coverage_95_ci95_low,no_shrink_conformal_curve_coverage_95_ci95_high,calibrated_curve_coverage_95_mean,calibrated_curve_coverage_95_std,calibrated_curve_coverage_95_median,calibrated_curve_coverage_95_q25,calibrated_curve_coverage_95_q75,calibrated_curve_coverage_95_ci95_low,calibrated_curve_coverage_95_ci95_high,raw_group_coverage_95_mean,raw_group_coverage_95_std,raw_group_coverage_95_median,raw_group_coverage_95_q25,raw_group_coverage_95_q75,raw_group_coverage_95_ci95_low,raw_group_coverage_95_ci95_high,standard_conformal_group_coverage_95_mean,standard_conformal_group_coverage_95_std,standard_conformal_group_coverage_95_median,standard_conformal_group_coverage_95_q25,standard_conformal_group_coverage_95_q75,standard_conformal_group_coverage_95_ci95_low,standard_conformal_group_coverage_95_ci95_high,no_shrink_conformal_group_coverage_95_mean,no_shrink_conformal_group_coverage_95_std,no_shrink_conformal_group_coverage_95_median,no_shrink_conformal_group_coverage_95_q25,no_shrink_conformal_group_coverage_95_q75,no_shrink_conformal_group_coverage_95_ci95_low,no_shrink_conformal_group_coverage_95_ci95_high,calibrated_group_coverage_95_mean,calibrated_group_coverage_95_std,calibrated_group_coverage_95_median,calibrated_group_coverage_95_q25,calibrated_group_coverage_95_q75,calibrated_group_coverage_95_ci95_low,calibrated_group_coverage_95_ci95_high,raw_device_coverage_95_mean,raw_device_coverage_95_std,raw_device_coverage_95_median,raw_device_coverage_95_q25,raw_device_coverage_95_q75,raw_device_coverage_95_ci95_low,raw_device_coverage_95_ci95_high,standard_conformal_device_coverage_95_mean,standard_conformal_device_coverage_95_std,standard_conformal_device_coverage_95_median,standard_conformal_device_coverage_95_q25,standard_conformal_device_coverage_95_q75,standard_conformal_device_coverage_95_ci95_low,standard_conformal_device_coverage_95_ci95_high,no_shrink_conformal_device_coverage_95_mean,no_shrink_conformal_device_coverage_95_std,no_shrink_conformal_device_coverage_95_median,no_shrink_conformal_device_coverage_95_q25,no_shrink_conformal_device_coverage_95_q75,no_shrink_conformal_device_coverage_95_ci95_low,no_shrink_conformal_device_coverage_95_ci95_high,calibrated_device_coverage_95_mean,calibrated_device_coverage_95_std,calibrated_device_coverage_95_median,calibrated_device_coverage_95_q25,calibrated_device_coverage_95_q75,calibrated_device_coverage_95_ci95_low,calibrated_device_coverage_95_ci95_high,raw_mpiw_log_mean,raw_mpiw_log_std,raw_mpiw_log_median,raw_mpiw_log_q25,raw_mpiw_log_q75,raw_mpiw_log_ci95_low,raw_mpiw_log_ci95_high,standard_conformal_mpiw_log_mean,standard_conformal_mpiw_log_std,standard_conformal_mpiw_log_median,standard_conformal_mpiw_log_q25,standard_conformal_mpiw_log_q75,standard_conformal_mpiw_log_ci95_low,standard_conformal_mpiw_log_ci95_high,no_shrink_conformal_mpiw_log_mean,no_shrink_conformal_mpiw_log_std,no_shrink_conformal_mpiw_log_median,no_shrink_conformal_mpiw_log_q25,no_shrink_conformal_mpiw_log_q75,no_shrink_conformal_mpiw_log_ci95_low,no_shrink_conformal_mpiw_log_ci95_high,calibrated_mpiw_log_mean,calibrated_mpiw_log_std,calibrated_mpiw_log_median,calibrated_mpiw_log_q25,calibrated_mpiw_log_q75,calibrated_mpiw_log_ci95_low,calibrated_mpiw_log_ci95_high,mpiw_model_space_mean,mpiw_model_space_std,mpiw_model_space_median,mpiw_model_space_q25,mpiw_model_space_q75,mpiw_model_space_ci95_low,mpiw_model_space_ci95_high,raw_gaussian_nll_model_space_mean,raw_gaussian_nll_model_space_std,raw_gaussian_nll_model_space_median,raw_gaussian_nll_model_space_q25,raw_gaussian_nll_model_space_q75,raw_gaussian_nll_model_space_ci95_low,raw_gaussian_nll_model_space_ci95_high,standard_conformal_gaussian_nll_model_space_mean,standard_conformal_gaussian_nll_model_space_std,standard_conformal_gaussian_nll_model_space_median,standard_conformal_gaussian_nll_model_space_q25,standard_conformal_gaussian_nll_model_space_q75,standard_conformal_gaussian_nll_model_space_ci95_low,standard_conformal_gaussian_nll_model_space_ci95_high,no_shrink_conformal_gaussian_nll_model_space_mean,no_shrink_conformal_gaussian_nll_model_space_std,no_shrink_conformal_gaussian_nll_model_space_median,no_shrink_conformal_gaussian_nll_model_space_q25,no_shrink_conformal_gaussian_nll_model_space_q75,no_shrink_conformal_gaussian_nll_model_space_ci95_low,no_shrink_conformal_gaussian_nll_model_space_ci95_high,calibrated_gaussian_nll_model_space_mean,calibrated_gaussian_nll_model_space_std,calibrated_gaussian_nll_model_space_median,calibrated_gaussian_nll_model_space_q25,calibrated_gaussian_nll_model_space_q75,calibrated_gaussian_nll_model_space_ci95_low,calibrated_gaussian_nll_model_space_ci95_high,raw_interval_score_95_mean,raw_interval_score_95_std,raw_interval_score_95_median,raw_interval_score_95_q25,raw_interval_score_95_q75,raw_interval_score_95_ci95_low,raw_interval_score_95_ci95_high,standard_conformal_interval_score_95_mean,standard_conformal_interval_score_95_std,standard_conformal_interval_score_95_median,standard_conformal_interval_score_95_q25,standard_conformal_interval_score_95_q75,standard_conformal_interval_score_95_ci95_low,standard_conformal_interval_score_95_ci95_high,no_shrink_conformal_interval_score_95_mean,no_shrink_conformal_interval_score_95_std,no_shrink_conformal_interval_score_95_median,no_shrink_conformal_interval_score_95_q25,no_shrink_conformal_interval_score_95_q75,no_shrink_conformal_interval_score_95_ci95_low,no_shrink_conformal_interval_score_95_ci95_high,calibrated_interval_score_95_mean,calibrated_interval_score_95_std,calibrated_interval_score_95_median,calibrated_interval_score_95_q25,calibrated_interval_score_95_q75,calibrated_interval_score_95_ci95_low,calibrated_interval_score_95_ci95_high,raw_z_mean,raw_z_std,raw_z_median,raw_z_q25,raw_z_q75,raw_z_ci95_low,raw_z_ci95_high,standard_conformal_z_mean,standard_conformal_z_std,standard_conformal_z_median,standard_conformal_z_q25,standard_conformal_z_q75,standard_conformal_z_ci95_low,standard_conformal_z_ci95_high,no_shrink_conformal_z_mean,no_shrink_conformal_z_std,no_shrink_conformal_z_median,no_shrink_conformal_z_q25,no_shrink_conformal_z_q75,no_shrink_conformal_z_ci95_low,no_shrink_conformal_z_ci95_high,calibration_z_mean,calibration_z_std,calibration_z_median,calibration_z_q25,calibration_z_q75,calibration_z_ci95_low,calibration_z_ci95_high,calibration_score_count_mean,calibration_score_count_std,calibration_score_count_median,calibration_score_count_q25,calibration_score_count_q75,calibration_score_count_ci95_low,calibration_score_count_ci95_high,derivative_mae_model_space_mean,derivative_mae_model_space_std,derivative_mae_model_space_median,derivative_mae_model_space_q25,derivative_mae_model_space_q75,derivative_mae_model_space_ci95_low,derivative_mae_model_space_ci95_high,derivative_rmse_model_space_mean,derivative_rmse_model_space_std,derivative_rmse_model_space_median,derivative_rmse_model_space_q25,derivative_rmse_model_space_q75,derivative_rmse_model_space_ci95_low,derivative_rmse_model_space_ci95_high,calibrated_group_coverage_gap_pp,group_coverage_below_95_runs,group_coverage_below_90_runs,group_coverage_below_95_fraction
I_photo,bayesian_kan_vi,10,0.00502881388711707,0.001144601497975248,0.00490483828956125,0.00435086990162195,0.005946647824752,0.004210015300956108,0.005847612473278032,0.00408238553925314,0.0009384096516704181,0.00390085822005675,0.00358337244594415,0.0048628670636459755,0.003411087714301181,0.0047536833642051,0.9491471820848032,0.021307062540215443,0.9533904773214522,0.935159893267032,0.9633381621511266,0.9339050277507113,0.9643893364188951,97.109375,5.120350618013271,100.0,95.8984375,100.0,93.44649682441305,100.0,97.2265625,4.732316143362484,100.0,95.60546875,100.0,93.84126746560918,100.0,99.453125,1.7293705954045824,100.0,100.0,100.0,98.21600780159473,100.0,99.453125,1.7293705954045824,100.0,100.0,100.0,98.21600780159473,100.0,96.25,6.718548123582124,100.0,95.3125,100.0,91.44384020169927,100.0,96.25,6.718548123582124,100.0,95.3125,100.0,91.44384020169927,100.0,99.375,1.976423537605237,100.0,100.0,100.0,97.96115177325112,100.0,99.375,1.976423537605237,100.0,100.0,100.0,97.96115177325112,100.0,96.25,6.718548123582124,100.0,95.3125,100.0,91.44384020169927,100.0,96.25,6.718548123582124,100.0,95.3125,100.0,91.44384020169927,100.0,99.375,1.976423537605237,100.0,100.0,100.0,97.96115177325112,100.0,99.375,1.976423537605237,100.0,100.0,100.0,97.96115177325112,100.0,96.25,6.718548123582124,100.0,95.3125,100.0,91.44384020169927,100.0,96.25,6.718548123582124,100.0,95.3125,100.0,91.44384020169927,100.0,99.375,1.976423537605237,100.0,100.0,100.0,97.96115177325112,100.0,99.375,1.976423537605237,100.0,100.0,100.0,97.96115177325112,100.0,0.04169953668213627,0.021557514804935205,0.041223566879722395,0.023409098404490077,0.05640651365594535,0.02627821959086103,0.057120853773411515,0.03070907584673129,0.009395518985070654,0.032681384428536395,0.022591221130137576,0.039304055976791076,0.02398792645558251,0.037430225237880074,0.04770500809949061,0.016120009681596475,0.0454325011967271,0.03860150141131882,0.05640651365594535,0.036173447849446594,0.05923656834953463,0.04770500809949061,0.016120009681596475,0.0454325011967271,0.03860150141131882,0.05640651365594535,0.036173447849446594,0.05923656834953463,0.04770500809949061,0.016120009681596475,0.0454325011967271,0.03860150141131882,0.05640651365594535,0.036173447849446594,0.05923656834953463,0.28898287388828375,0.361718841676481,0.39365035898807343,0.04898959123119238,0.5106541408968974,0.03022480247530357,0.5477409453012639,0.11588419976646006,0.13842880385616255,0.1458885340642738,0.02446778034043965,0.22854880754889184,0.016858198942695593,0.21491020059022453,0.36487308843453115,0.24995751606643501,0.33553536116746396,0.18021777109133277,0.5106541408968975,0.1860642531171335,0.5436819237519288,0.36487308843453115,0.24995751606643501,0.33553536116746396,0.18021777109133277,0.5106541408968975,0.1860642531171335,0.5436819237519288,0.044100842642262515,0.01938923590685941,0.0438774997531615,0.027677914971572952,0.05640651365594535,0.030230618834796254,0.05797106644972878,0.03326155690755032,0.006785821244438706,0.033791543217564,0.02798247300997515,0.039304055976791076,0.02840727281765864,0.038115840997441995,0.04805978031593879,0.015541585126146997,0.0454325011967271,0.03860150141131882,0.05640651365594535,0.036942000066218575,0.05917756056565901,0.04805978031593879,0.015541585126146997,0.0454325011967271,0.03860150141131882,0.05640651365594535,0.036942000066218575,0.05917756056565901,1.9600000000000002,2.340555645717801e-16,1.96,1.96,1.96,1.96,1.9600000000000004,2.013854119680621,1.3782226562369697,1.7140136257148708,0.9597941446123631,2.9613875520020785,1.0279330245762712,2.9997752147849703,2.5488341069021496,0.9060922627209779,1.96,1.96,2.9613875520020785,1.9006547493181123,3.197013464486187,2.5488341069021496,0.9060922627209779,1.96,1.96,2.9613875520020785,1.9006547493181123,3.197013464486187,24.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0025579334789967,0.0007416572866230153,0.00240289377167675,0.00205687617331175,0.0028443038797171753,0.0020273838171474615,0.0030884831408459386,0.006684555006394641,0.003448387452883873,0.00551655551538535,0.00445373663843255,0.0066326620470021505,0.004217727227511572,0.00915138278527771,4.375,1,0,0.1
