mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.9238596558570862,1.0,-0.14851237833499908
1,field_collection,main,reverse,-1.0,-0.28568169474601746,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8935718536376953,1.0,0.1551179736852646
1,field_collection,main,reverse,-1.0,-0.28568169474601746,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8904816508293152,1.0,0.1525273323059082
1,field_collection,main,reverse,-1.0,-0.28568169474601746,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8891668319702148,1.0,-0.17708243429660797
1,field_collection,main,reverse,-1.0,-0.28568169474601746,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8868147730827332,1.0,-0.16850943863391876
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8752343058586121,1.0,-0.11557497829198837
1,field_collection,main,reverse,-1.0,-0.28568169474601746,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.8732714653015137,1.0,-0.1481301337480545
1,field_collection,main,reverse,-1.0,-0.28568169474601746,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8638945817947388,1.0,-0.12987475097179413
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8614891767501831,1.0,0.08519216626882553
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.8464592695236206,1.0,-0.09519028663635254
1,field_collection,main,reverse,-1.0,-0.28568169474601746,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8427038788795471,1.0,0.1161300539970398
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.835064709186554,1.0,-0.07726505398750305
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.8319976329803467,1.0,-0.07831905037164688
1,field_collection,main,reverse,-1.0,-0.28568169474601746,0,one,1,,0.830441951751709,1.0,0.09129450470209122
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8241811394691467,1.0,0.07195564359426498
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.808066725730896,1.0,-0.08215165883302689
0,photogeneration,main,all,-1.0,-1.0594829320907593,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7985204458236694,1.0,0.1014862209558487
1,field_collection,main,reverse,-1.0,-0.28568169474601746,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7949118614196777,1.0,0.08181087672710419
0,photogeneration,main,all,-1.0,-1.0594829320907593,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7943186163902283,1.0,0.05374215170741081
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.7914345860481262,1.0,-0.0744575560092926
0,photogeneration,main,all,-1.0,-1.0594829320907593,0,one,1,,0.7891504764556885,1.0,0.05827212333679199
0,photogeneration,main,all,-1.0,-1.0594829320907593,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7833098769187927,1.0,0.050715189427137375
0,photogeneration,main,all,-1.0,-1.0594829320907593,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.782168984413147,1.0,-0.05622370168566704
2,surface_recombination,surface_loss,reverse,1.0,0.04906732589006424,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7703871130943298,1.0,0.05929713323712349
4,higher_order_symbolic_residual,residual,all,0.0,1.0,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7684807181358337,1.0,0.03703146055340767
0,photogeneration,main,all,-1.0,-1.0594829320907593,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7655743360519409,1.0,-0.03148278594017029
4,higher_order_symbolic_residual,residual,all,0.0,1.0,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.754664957523346,1.0,0.03535279631614685
4,higher_order_symbolic_residual,residual,all,0.0,1.0,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7507951855659485,1.0,-0.041044894605875015
3,trap_recombination,trap_loss,reverse,1.0,0.041192784905433655,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7404653429985046,1.0,-0.1006973385810852
