stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.2528735399246216,0.2533262372016907,0.0,0.2528735399246216,0.0,0.07895450294017792,0.008632520213723183,0.3309967517852783,0.16301588714122772,0.2517235279083252,0.25194960832595825,0.0,0.2517235279083252,0.0,0.07814526557922363,0.011128157377243042,0.3309903144836426,0.16301603615283966,68
symbolic_warmup,25,2.0,0.17683863639831543,0.1772913634777069,0.0,0.17683863639831543,0.0,0.04610984027385712,0.008632520213723183,0.3314379155635834,0.1630033403635025,0.17071345448493958,0.17093953490257263,0.0,0.17071345448493958,0.0,0.04342721402645111,0.011128157377243042,0.3314778208732605,0.16300234198570251,68
symbolic_warmup,50,2.0,0.09318265318870544,0.09363539516925812,0.0,0.09318265318870544,0.0,0.015157828107476234,0.008632520213723183,0.3326931893825531,0.16297614574432373,0.08233562856912613,0.08256170153617859,0.0,0.08233562856912613,0.0,0.012428341433405876,0.011128157377243042,0.3327462077140808,0.162975013256073,68
symbolic_warmup,75,2.0,0.010880793444812298,0.011152810417115688,0.0,0.010880793444812298,0.0,0.00216620322316885,0.008632520213723183,0.33382129669189453,0.1629447191953659,0.009705132804811,0.00981911364942789,0.0,0.009705132804811,0.0,0.001988575793802738,0.011128157377243042,0.333856463432312,0.1629435420036316,68
symbolic_warmup,90,2.0,0.0018556066788733006,0.0018391491612419486,0.0,0.0018556066788733006,0.0,0.0007271257345564663,0.008632520213723183,0.3341069519519806,0.1629297286272049,0.0019410804379731417,0.0019533492159098387,0.0,0.0019410804379731417,0.0,0.0007276911637745798,0.011128157377243042,0.33410733938217163,0.16292916238307953,68
symbolic_competition,1,2.0,0.00188696279656142,0.0018551411340013146,0.0,0.0018819059478119016,0.0,0.0007281271391548216,0.008632520213723183,0.33410733938217163,0.16292916238307953,0.0017898469232022762,0.0018094310071319342,0.0,0.0017847653944045305,0.0,0.0006396234966814518,0.011128157377243042,0.3340856432914734,0.16292931139469147,68
symbolic_competition,25,1.82208560789733,0.0006765401922166348,0.0006731377216055989,0.0,0.0006714807241223752,0.0,0.00030692064319737256,0.008632520213723183,0.3344803750514984,0.16283701360225677,0.0006646047113463283,0.0006736087962053716,0.0,0.0006595203885808587,0.0,0.0003351125051267445,0.011128157377243042,0.33446720242500305,0.16283667087554932,68
symbolic_competition,50,1.6535665402746547,0.0002625411143526435,0.00026298940065316856,0.0,0.00025747722247615457,0.0,0.00011751850979635492,0.008632520213723183,0.3350391685962677,0.16271592676639557,0.0002562492445576936,0.0002694617724046111,0.0,0.00025116046890616417,0.0,0.00014517812815029174,0.011128157377243042,0.33503204584121704,0.1627153605222702,68
symbolic_competition,75,1.500633280491814,0.0001410118566127494,0.00014556686801370233,0.0,0.00013594304618891329,0.0,6.268158176681027e-05,0.008632520213723183,0.33567729592323303,0.16257084906101227,0.00012319900270085782,0.00013524398673325777,0.0,0.00011810533032985404,0.0,8.966217137640342e-05,0.011128157377243042,0.3356681764125824,0.16257047653198242,68
symbolic_competition,100,1.3618443453419096,9.165565279545262e-05,9.676046465756372e-05,0.0,8.658230217406526e-05,0.0,4.214411455905065e-05,0.008632520213723183,0.3363029360771179,0.1624002754688263,7.224103319458663e-05,8.39006679598242e-05,0.0,6.714284245390445e-05,0.0,5.847915235790424e-05,0.011128157377243042,0.3362908363342285,0.162400022149086,68
