test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.004715344182464851,0.003695548051119421,0.9561529978037338,72.0,1.0,3.3712586758532748,True,0.0,1.0,0.0052459802220010164,0.0039047347381711006,0.9398740733555523,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\posterior_formula_ensemble\formulas\I_photo\draw_04_seed_26004\photo_current_symbolic_gated_kan\pure_symbolic_formula.txt,72.0,2.1165438724478945e-07,5.720865670078012e-07
