mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.041506942361593246,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8772391080856323,1.0,-0.1349942684173584
2,surface_recombination,surface_loss,reverse,1.0,0.041506942361593246,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8631324172019958,1.0,-0.14095115661621094
1,field_collection,main,reverse,-1.0,-0.2680950164794922,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8492977619171143,1.0,0.11754950881004333
2,surface_recombination,surface_loss,reverse,1.0,0.041506942361593246,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.8478735089302063,1.0,-0.12430442869663239
2,surface_recombination,surface_loss,reverse,1.0,0.041506942361593246,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.8470490574836731,1.0,-0.10965214669704437
1,field_collection,main,reverse,-1.0,-0.2680950164794922,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8464921116828918,1.0,-0.13995668292045593
1,field_collection,main,reverse,-1.0,-0.2680950164794922,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8431227803230286,1.0,0.11207874864339828
1,field_collection,main,reverse,-1.0,-0.2680950164794922,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8406010270118713,1.0,-0.1284136176109314
2,surface_recombination,surface_loss,reverse,1.0,0.041506942361593246,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8141458630561829,1.0,0.0955621600151062
1,field_collection,main,reverse,-1.0,-0.2680950164794922,0,one,1,,0.8113669753074646,1.0,0.07306289672851562
